episode,raw_total,after_scale,health_diff_reward,duration_reward,on_hit,episode_reward
65,7.087470436871804,0.8763519436879951,1.0,0.6874704368718041,0.4,60.80278860102164
66,1.1924178737674271,0.5438825727681144,1.0,-0.20758212623257305,0.4,26.4440718500352
67,1.1575229074546276,0.5365055005697408,1.0,-0.2424770925453724,0.4,23.77020177505995
68,1.137312920847838,0.5321227929491411,1.0,-0.26268707915216194,0.4,22.869727159885056
69,0.5362216415898569,0.3490522637312372,1.0,-0.16377835841014324,-0.3,96.96662602085955
70,0.5420424405548547,0.35150941783406303,1.0,-0.15795755944514533,-0.3,96.1324618366078
71,1.9897581848801762,0.6655247889086127,1.0,0.5897581848801761,0.4,54.12505469973703
72,0.5366573598555153,0.3492368395684349,1.0,-0.16334264014448466,-0.3,97.67223319137749
73,0.5364393704503927,0.34914450955076776,1.0,-0.1635606295496074,-0.3,95.12046359018619
74,0.5400511004158295,0.3506708967449263,1.0,-0.15994889958417044,-0.3,98.12153386398899
75,0.5362035092745365,0.34904458038099107,1.0,-0.1637964907254635,-0.3,97.35554648265646
76,0.536784640717276,0.3492907376187324,1.0,-0.16321535928272388,-0.3,95.51394003842138
77,-0.6557669619619841,-0.39605027580991214,1.0,-0.05576696196198416,0.4,33.101502354103175
78,0.5409046250510494,0.35103056753634543,1.0,-0.15909537494895049,-0.3,95.93049190664097
79,0.54163129547669,0.35133646875611163,1.0,-0.15836870452331,-0.3,96.88387581793572
80,0.5351729539680339,0.3486075966781118,1.0,-0.1648270460319661,-0.3,97.21768580422099
81,0.5388700092184631,0.3501725330862324,1.0,-0.16112999078153692,-0.3,97.20630994353633
82,0.5424732225460145,0.35169052831309794,1.0,-0.1575267774539854,-0.3,97.08746426132011
83,0.5390172375732007,0.35023469810068536,1.0,-0.16098276242679926,-0.3,95.8750996859249
84,0.5372034741494125,0.34946803281632294,1.0,-0.16279652585058754,-0.3,95.43875075521397
85,1.2373311354790344,0.5530388934645161,1.0,-0.1626688645209657,0.4,101.0659610447948
86,-0.7068582059358759,-0.41412825240999046,1.0,-0.10685820593587597,0.4,31.615007959302783
87,0.540997632433037,0.351069736284326,1.0,-0.15900236756696298,-0.3,96.75216543168708
88,0.5419863230992246,0.3514858173384386,1.0,-0.15801367690077534,-0.3,96.69910188681152
89,0.5418928306575279,0.351446494777748,1.0,-0.15810716934247201,-0.3,96.25868501142322
90,0.5379707753760987,0.3497925864323021,1.0,-0.16202922462390126,-0.3,96.3892324741343
91,0.5389988276582947,0.35022692543464956,1.0,-0.16100117234170536,-0.3,98.13292768993925
92,0.5380623340216111,0.3498312923473821,1.0,-0.16193766597838896,-0.3,97.30022909671331
93,0.5354435839465563,0.34872240800297183,1.0,-0.1645564160534436,-0.3,95.9807537554421
94,0.5390908954375335,0.35026579459056606,1.0,-0.1609091045624665,-0.3,97.00050195991659
95,1.2231941342782613,0.5501967261511148,1.0,0.5231941342782613,-0.3,75.64729660901654
96,1.130177520079783,0.5305555567206689,1.0,-0.269822479920217,0.4,22.43037884695995
97,1.2223870491350377,0.5500333749743529,1.0,-0.17761295086496215,0.4,28.933814514655694
98,1.363881258465697,0.5769669071072289,1.0,-0.03611874153430317,0.4,34.08950193172257
99,0.8560033513696097,0.46120786944589026,1.0,0.1560033513696098,-0.3,39.23631154415175
100,0.4550743345550919,0.3127498875816794,1.0,-0.24492566544490818,-0.3,24.44363716572343
101,1.1359316656764,0.5318202281142158,1.0,-0.26406833432360016,0.4,22.712886559625932
102,0.535317239434403,0.34866881298851893,1.0,-0.16468276056559708,-0.3,97.39887673840671
103,-0.8731554200435057,-0.46614146946932244,1.0,-0.2731554200435057,0.4,21.063666775638204
104,0.5372034741494125,0.34946803281632294,1.0,-0.16279652585058754,-0.3,97.47375036123789
105,1.282136906309205,0.5618141938656721,1.0,-0.11786309369079523,0.4,30.81226252455217
106,1.0508078062290531,0.5123872666357938,1.0,0.3508078062290531,-0.3,43.43972070319263
107,-0.28202749257968485,-0.2199855262169078,1.0,0.3179725074203153,0.4,44.10271585458595
108,-0.7971139851571922,-0.44355226866005903,1.0,-0.19711398515719242,0.4,27.43440319875423
109,1.8838249638596767,0.6532383162875419,0.9244444444444446,0.5593805194152321,0.4,49.68299233198324
110,0.4347619458700758,0.3030202655719484,1.0,-0.26523805412992424,-0.3,21.340116327923113
111,1.1852911448066437,0.5423950706172469,1.0,-0.2147088551933564,0.4,26.092657639944633
112,1.3487016226209476,0.5742328483240512,1.0,0.6487016226209477,-0.3,55.970850202104735
113,0.5385024477812623,0.35001728372799074,1.0,-0.16149755221873766,-0.3,102.71362965673632
114,0.5394411682011939,0.35041363018212646,1.0,-0.160558831798806,-0.3,101.28748044909895
115,-0.49663888135197043,-0.33183614801142797,1.0,0.10336111864802972,0.4,87.40637786426693
116,-0.8393865473730866,-0.45634048404445143,1.0,-0.2393865473730867,0.4,24.95746308021587
117,1.169612092772685,0.539088114722832,1.0,-0.2303879072273151,0.4,25.909062156138415
118,-0.8450669715362142,-0.458014253451519,1.0,-0.2450669715362142,0.4,24.07424386211575
119,-0.6580836326993902,-0.3968941130116688,1.0,-0.05808363269939007,0.4,32.81058657907409
120,-0.6130697201253064,-0.38006399381031214,1.0,-0.01306972012530655,0.4,34.35025725873303
121,1.4529216026390084,0.5923228859315615,1.0,0.05292160263900819,0.4,36.94579401990219
122,0.450083301213869,0.3103844453881394,1.0,-0.24991669878613104,-0.3,22.549916725859433
123,-1.622813983155111,-0.6187301095607812,0.2577777777777772,-0.2805917609328883,0.4,16.877644291083545
124,1.1597289769675323,0.5369789401056718,1.0,-0.24027102303246772,0.4,24.721380642510976
125,1.119364685201114,0.5281604874410246,1.0,-0.2806353147988859,0.4,19.18325010397345
126,0.00943498411079835,0.009346797227470314,1.0,0.6094349841107984,0.4,53.74202425982237
127,1.232346917351189,0.5520409519562672,1.0,-0.1676530826488109,0.4,29.823176074904982
128,0.4273786287590497,0.299415039673537,1.0,-0.2726213712409503,-0.3,21.056925664528524
129,-0.8513615301259216,-0.4598569843179229,1.0,-0.2513615301259217,0.4,23.448281196151807
130,-0.7774958436273134,-0.4374107801235065,1.0,-0.17749584362731358,0.4,28.092795998640753
131,1.1175542045897657,0.5277570709488731,1.0,-0.2824457954102342,0.4,19.779042688348138
132,-0.8730927765854575,-0.4661236151778111,1.0,-0.27309277658545766,0.4,20.762838891136482
133,1.26295882352117,0.5581006646669792,1.0,0.56295882352117,-0.3,50.97730240966624
134,0.5370941208473339,0.34942175209886106,1.0,-0.16290587915266622,-0.3,93.5695648193771
135,0.5368938092206432,0.34933695874076126,1.0,-0.16310619077935676,-0.3,96.2465925606694
136,0.5353894254703853,0.34869943519792196,1.0,-0.16461057452961483,-0.3,96.62240233188211
137,1.4926643032981217,0.5988228343957632,1.0,0.09266430329812175,0.4,36.32539265056469
138,0.5354074764909578,0.3487070922141044,1.0,-0.16459252350904216,-0.3,96.91952801660634
139,-0.42461523703868176,-0.2980560827927972,1.0,0.17538476296131827,0.4,40.62146922493386
140,0.5409790272997477,0.3510619013729884,1.0,-0.1590209727002524,-0.3,94.66125830967457
141,1.3941275683079728,0.5823113132159701,1.0,0.6941275683079728,-0.3,66.25970263291083
142,0.5397551277160155,0.35054608229599293,1.0,-0.16024487228398457,-0.3,103.12112203286651
143,-0.5855478337138682,-0.36930316529292273,1.0,0.014452166286131607,0.4,35.34450121860171
144,1.4827376152608895,0.597218814483979,1.0,0.08273761526088941,0.4,37.90152798009458
145,1.0617697749203023,0.5149797944638824,1.0,0.3617697749203023,-0.3,45.246978506799486
146,-0.8646938461426465,-0.46371893591614216,1.0,-0.26469384614264674,0.4,22.241942389641277
147,1.2032668942782088,0.5461285227872492,1.0,-0.19673310572179126,0.4,27.4084836539889
148,1.1369318209854729,0.5320393518503377,1.0,-0.26306817901452717,0.4,22.276693429153838
149,1.2525719421727435,0.5560630134478907,1.0,-0.1474280578272564,0.4,30.600653287077584
150,0.43892369841888806,0.30503611755173976,1.0,-0.261076301581112,-0.3,21.989414037343625
151,0.42860106797701075,0.300014523007418,1.0,-0.2713989320229893,-0.3,18.85423324109437
152,0.5357688760150503,0.34886035547565025,1.0,-0.1642311239849497,-0.3,96.75384155339957
153,-0.8748545656464808,-0.46662529546381987,1.0,-0.2748545656464808,0.4,20.47321470875591
154,-0.8596462608236184,-0.4622633233714512,1.0,-0.25964626082361836,0.4,22.251575711980635
155,-0.21253688529729953,-0.1752828205677125,1.0,0.3874631147027004,0.4,45.40428396552964
156,-0.7786132304868043,-0.43776421829140383,1.0,-0.17861323048680422,0.4,28.29178642445054
157,-0.6573765194360122,-0.396636800224315,1.0,-0.057376519436012074,0.4,32.42084034637485
158,0.5381905924141333,0.3498855051307153,1.0,-0.16180940758586682,-0.3,100.25114923605322
159,1.119003848365912,0.528080139745306,1.0,0.4190038483659119,-0.3,47.0378093290152
160,-0.8253840799384144,-0.4521700879336373,1.0,-0.22538407993841447,0.4,24.502431868598215
161,1.1539261970306227,0.5357315392799492,1.0,-0.24607380296937714,0.4,24.22184702305693
162,-0.8792254979842491,-0.46786588353944225,1.0,-0.2792254979842491,0.4,19.319961669451345
163,0.5383372824494059,0.3499474975944433,1.0,-0.16166271755059405,-0.3,100.47066193095455
164,0.538520808574863,0.35002504065817386,1.0,-0.16147919142513706,-0.3,102.67004084811568
165,1.1820852392245031,0.5417227604017006,1.0,-0.217914760775497,0.4,26.672015908635895
166,1.1396231989572754,0.5326279877282409,1.0,-0.26037680104272465,0.4,23.11807394901801
167,-0.8835079451049355,-0.46907577289551217,1.0,-0.2835079451049355,0.4,18.44139530192329
168,0.5399030556949156,0.35060847090226227,1.0,-0.1600969443050843,-0.3,99.65809631594821
169,0.5427734692996771,0.3518166990167794,1.0,-0.157226530700323,-0.3,95.81603498757094
170,1.5177497114536624,0.6028199326363405,1.0,0.11774971145366259,0.4,38.19053362700274
171,0.5389436088351629,0.3502036109322375,1.0,-0.161056391164837,-0.3,96.24055072636003
172,0.5379524690951807,0.34978484699964285,1.0,-0.1620475309048194,-0.3,95.52292516844581
173,0.5415566370704958,0.35130505363698183,1.0,-0.15844336292950412,-0.3,93.87519965212925
174,0.5412582963363879,0.35117948602318855,1.0,-0.15874170366361207,-0.3,96.46666493077764
175,0.5388884063927837,0.3501803016736995,1.0,-0.16111159360721622,-0.3,95.36472633936651
176,0.44497969199829907,0.3079487514339564,1.0,-0.25502030800170095,-0.3,22.78579967323202
177,0.5390172375732007,0.35023469810068536,1.0,-0.16098276242679926,-0.3,96.38607338006925
178,0.5363304734606262,0.3490983761146957,1.0,-0.16366952653937375,-0.3,95.92586989386353
179,0.5386493850467593,0.35007935549292785,1.0,-0.1613506149532408,-0.3,93.68806937767489
180,0.5377512198358636,0.3496997517539034,1.0,-0.16224878016413644,-0.3,95.61740291691873
181,0.5370212548907263,0.3493909099707964,1.0,-0.16297874510927376,-0.3,94.17712127259574
182,0.5368392168190972,0.34931384554997924,1.0,-0.1631607831809029,-0.3,94.36379186503561
183,0.5379890834729741,0.349800326448434,1.0,-0.16201091652702582,-0.3,95.71562951915992
184,0.5382089223085911,0.349893252147329,1.0,-0.16179107769140888,-0.3,92.74697928445626
185,0.5351188766821973,0.3485846502250903,1.0,-0.16488112331780275,-0.3,99.35789787320724
186,-0.8508087580265986,-0.4596956624161227,1.0,-0.2508087580265985,0.4,24.038166441786387
187,-0.6174924491273206,-0.38175909226684424,1.0,-0.017492449127320453,0.4,35.40717475176778
188,0.5885109619884608,0.3704796353761239,1.0,-0.11148903801153931,-0.3,103.3103395828754
189,1.1506497132913482,0.5350242329934786,1.0,-0.24935028670865167,0.4,24.811756055246573
190,1.1174645612973433,0.5277370784485229,1.0,-0.28253543870265685,0.4,19.40117000863566
191,-0.8592561348868699,-0.46215049059883995,1.0,-0.25925613488686994,0.4,23.137802124968783
192,0.5418367571798137,0.3514229082013142,1.0,-0.15816324282018632,-0.3,104.00118234529573
193,0.536784640717276,0.3492907376187324,1.0,-0.16321535928272388,-0.3,101.74230312042955
194,-0.8523653992621383,-0.4601497089082236,1.0,-0.25236539926213825,0.4,23.44596035713977
195,0.5413328375959876,0.3512108639950232,1.0,-0.15866716240401246,-0.3,96.21342824959376
196,0.5425857600257009,0.3517378249470298,1.0,-0.1574142399742991,-0.3,96.16004963607433
197,-0.8556144628388433,-0.4610949526281806,1.0,-0.2556144628388435,0.4,22.306788971559005
198,0.009249977373348983,0.009165199485486008,1.0,0.6092499773733491,0.4,70.92132797732921
199,-0.8798756784669424,-0.46804992933601325,1.0,-0.2798756784669423,0.4,19.597689029569032
200,0.7160168927075106,0.41725515392671214,1.0,0.01601689270751072,-0.3,35.84390640209391
201,-0.8314949154107838,-0.4539979381948155,1.0,-0.23149491541078382,0.4,24.384791715238347
202,-0.8763868009668019,-0.46706084295372713,1.0,-0.27638680096680185,0.4,19.608489729945035
203,1.1179371585712294,0.5278424593699443,1.0,-0.2820628414287705,0.4,18.113770527722277
204,0.5388332203290642,0.3501569976594605,1.0,-0.16116677967093576,-0.3,100.49066750607223
205,-0.8273462301688257,-0.45275833145883276,1.0,-0.22734623016882588,0.4,24.752603121714678
206,-0.8641670721354893,-0.46356739428164345,1.0,-0.2641670721354894,0.4,21.38156245759091
207,0.4331661997251924,0.30224421969221116,1.0,-0.26683380027480763,-0.3,20.736626010550772
208,0.5351549264024473,0.3485999472747379,1.0,-0.16484507359755277,-0.3,99.46909793913066
209,-0.8823222961372337,-0.4687413510151115,1.0,-0.2823222961372337,0.4,19.009310453661907
210,1.1808446843468223,0.5414620733069275,1.0,-0.21915531565317775,0.4,25.894953527828786
211,1.1295654064472505,0.5304206215162474,1.0,-0.2704345935527494,0.4,19.431870299841613
212,1.1729648780979778,0.5397992806605728,1.0,-0.22703512190202224,0.4,25.426359530919225
213,-0.8363901463408365,-0.45545340569781156,1.0,-0.2363901463408364,0.4,24.069217236038988
214,0.5387228973292277,0.35011040536557486,1.0,-0.16127710267077233,-0.3,92.2280423069468
215,1.310217309628251,0.5671402876983399,1.0,-0.08978269037174899,0.4,30.842780741729154
216,0.5405330524825545,0.3508740377958724,1.0,-0.15946694751744558,-0.3,95.83395042901412
217,0.5357688760150503,0.34886035547565025,1.0,-0.1642311239849497,-0.3,94.04560384042833
218,0.5367300809130446,0.3492676349474123,1.0,-0.1632699190869553,-0.3,95.13381970148245
219,0.5370212548907263,0.3493909099707964,1.0,-0.16297874510927376,-0.3,95.86317171583141
220,0.5395519172905936,0.3504603587777235,1.0,-0.1604480827094064,-0.3,94.54512427189674
221,0.539164582433115,0.3502969004008671,1.0,-0.160835417566885,-0.3,97.3924291876942
222,0.5389804195637049,0.3502191533512192,1.0,-0.16101958043629516,-0.3,94.76977988994301
223,0.5411093016359865,0.35111675794933184,1.0,-0.1588906983640136,-0.3,93.94248168763384
224,0.5412210366848467,0.3511638005207926,1.0,-0.15877896331515326,-0.3,94.22965615514345
225,0.5415752989255525,0.3513129065463229,1.0,-0.15842470107444748,-0.3,90.75858431480933
226,0.5379158619809024,0.349769369884802,1.0,-0.16208413801909774,-0.3,92.41286902297448
227,1.1733441003670075,0.5398795801221112,1.0,-0.22665589963299249,0.4,25.533868167975054
228,0.5403846280791871,0.3508114909930193,1.0,-0.159615371920813,-0.3,92.21005499146094
229,0.5394227163976746,0.3504058441205483,1.0,-0.16057728360232532,-0.3,94.09129202883783
230,0.54262328719812,0.35175359512670873,1.0,-0.1573767128018799,-0.3,92.67739267916856
231,0.5387964387181392,0.3501414645636767,1.0,-0.1612035612818607,-0.3,92.12493929182716
232,0.5377329353403246,0.34969201932409405,1.0,-0.16226706465967547,-0.3,92.27088986760232
233,0.5397551277160155,0.35054608229599293,1.0,-0.16024487228398457,-0.3,92.04008919856993
234,0.5380073933858851,0.3498080670480232,1.0,-0.161992606614115,-0.3,93.31559205315084
235,0.5354435839465563,0.34872240800297183,1.0,-0.1645564160534436,-0.3,93.33950124868255
236,0.5388148286138315,0.35014923082018734,1.0,-0.16118517138616853,-0.3,90.6891234729394
237,0.5394780772748222,0.35042920405193695,1.0,-0.1605219227251777,-0.3,93.06245840863748
238,0.5373128927072288,0.3495143345614005,1.0,-0.1626871072927712,-0.3,93.93076961072177
239,0.5397920987683265,0.35056167595619175,1.0,-0.16020790123167358,-0.3,89.95388551855987
240,0.5375867247072259,0.3496301808989594,1.0,-0.16241327529277416,-0.3,94.93194521738411
241,0.5365664992645145,0.34919835849691166,1.0,-0.16343350073548552,-0.3,92.48115743374481
242,0.5415752989255525,0.3513129065463229,1.0,-0.15842470107444748,-0.3,91.60540014268962
243,0.5391277352936086,0.3502813463307274,1.0,-0.16087226470639135,-0.3,92.67902005255888
244,0.5375684565433136,0.3496224537227102,1.0,-0.1624315434566863,-0.3,90.68980814350923
245,0.537057684244973,0.3494063298663929,1.0,-0.16294231575502707,-0.3,94.28702716314652
246,1.2374954020292066,0.5530717072790005,1.0,-0.16250459797079345,0.4,28.3248684776964
247,0.5403846280791871,0.3508114909930193,1.0,-0.159615371920813,-0.3,93.06315781909584
248,0.5401622105920874,0.35071774055827004,1.0,-0.15983778940791274,-0.3,96.12549639789533
249,-0.45876440625316617,-0.31448834663542535,1.0,0.1412355937468337,0.4,90.94925109499155
250,0.535786964953048,0.3488680247845625,1.0,-0.1642130350469521,-0.3,98.14577313443337
251,0.5393120438378232,0.3503591399786665,1.0,-0.16068795616217682,-0.3,99.89689035495897
252,0.5392198668001615,0.3503202358745081,1.0,-0.16078013319983855,-0.3,96.73944794255651
253,0.536784640717276,0.3492907376187324,1.0,-0.16321535928272388,-0.3,99.55537243777768
254,0.5420237329035853,0.3515015504222951,1.0,-0.1579762670964148,-0.3,99.63997017341472
255,0.5410720712529333,0.3511010817378756,1.0,-0.1589279287470667,-0.3,96.66903096350983
256,0.5368938092206432,0.34933695874076126,1.0,-0.16310619077935676,-0.3,97.10298265625904
257,0.5410720712529333,0.3511010817378756,1.0,-0.1589279287470667,-0.3,96.63502576955159
258,0.5410720712529333,0.3511010817378756,1.0,-0.1589279287470667,-0.3,98.61705804491262
259,0.5363486184363044,0.34910606355880347,1.0,-0.1636513815636956,-0.3,100.74752792898012
260,0.5391277352936086,0.3502813463307274,1.0,-0.16087226470639135,-0.3,99.67273056167231
261,0.5364212164292173,0.34913681918289896,1.0,-0.16357878357078265,-0.3,101.81554244347969
262,0.5391277352936086,0.3502813463307274,1.0,-0.16087226470639135,-0.3,98.6394428343475
263,0.5399215548998952,0.35061627209640145,1.0,-0.16007844510010474,-0.3,99.58617789173492
264,0.5350828341759757,0.34856935551833285,1.0,-0.16491716582402438,-0.3,101.43015372491085
265,0.5355700169013256,0.34877603170584753,1.0,-0.16442998309867446,-0.3,101.90280191059132
266,1.2404773796331736,0.5536665493298902,1.0,-0.15952262036682652,0.4,103.29536171910502
267,0.5400696142163233,0.35067870259302664,1.0,-0.15993038578367674,-0.3,100.46422236057809
268,0.5413887627550236,0.3512344035695216,1.0,-0.15861123724497642,-0.3,92.73247069992831
269,0.5434507432162616,0.35210112509571395,1.0,-0.15654925678373835,-0.3,92.09867814282556
270,0.537860964927207,0.3497461585889633,1.0,-0.16213903507279306,-0.3,93.53362551687846
271,0.5384657316486423,0.3500017716167227,1.0,-0.16153426835135767,-0.3,93.01246814620242
272,0.5401622105920874,0.35071774055827004,1.0,-0.15983778940791274,-0.3,93.82832318317254
273,0.5388884063927837,0.3501803016736995,1.0,-0.16111159360721622,-0.3,94.80226843515932
274,0.5386493850467593,0.35007935549292785,1.0,-0.1613506149532408,-0.3,93.3237230622273
275,0.5352991974365837,0.3486611589000681,1.0,-0.16470080256341638,-0.3,94.4318686624646
276,0.5367118979329515,0.34925993522591237,1.0,-0.16328810206704855,-0.3,95.86335371737036
277,0.5355700169013256,0.34877603170584753,1.0,-0.16442998309867446,-0.3,96.96205193217122
278,0.5377329353403246,0.34969201932409405,1.0,-0.16226706465967547,-0.3,94.52142649053192
279,0.5403475402407214,0.3507958601058806,1.0,-0.1596524597592785,-0.3,94.55018415190364
280,0.5414260553451995,0.3512500995216071,1.0,-0.15857394465480057,-0.3,94.69648140657308
281,0.5384473763094677,0.349994016435669,1.0,-0.16155262369053222,-0.3,93.68144609453745
282,1.5257669619791745,0.6040806554788386,1.0,0.12576696197917447,0.4,37.207727005857286
283,0.541183784351337,0.3511481173409268,1.0,-0.1588162156486631,-0.3,93.5941814277877
284,0.5403104597059845,0.35078023154443766,1.0,-0.15968954029401564,-0.3,91.77685726419008
285,-0.01894803342503515,-0.01859568182426761,1.0,0.5810519665749647,0.4,50.55030773925317
286,0.5384106710849992,0.3499785078227992,1.0,-0.16158932891500083,-0.3,96.0416271342738
287,0.542173445437089,0.3515645059518088,1.0,-0.15782655456291106,-0.3,95.7992518785888
288,0.5394965345450851,0.350436991860137,1.0,-0.16050346545491503,-0.3,95.88665732157565
289,0.5445279676766672,0.35255299940975826,1.0,-0.15547203232333276,-0.3,95.95687005164042
290,0.5397736123303927,0.35055387883512595,1.0,-0.1602263876696074,-0.3,94.3500265461469
291,0.4635103750382797,0.31671136941967776,1.0,-0.23648962496172038,-0.3,23.95786837550885
292,0.5413701192052567,0.3512265564641876,1.0,-0.15862988079474327,-0.3,91.60906765647911
293,1.1566848517475874,0.536325393490065,1.0,-0.2433151482524125,0.4,23.57254845327514
294,0.5402363205452492,0.3507489813991684,1.0,-0.1597636794547509,-0.3,93.65313707013351
295,0.5377146526597243,0.3496842874779534,1.0,-0.1622853473402758,-0.3,92.34026343618002
296,1.2205414459307748,0.5496593851771885,1.0,-0.17945855406922506,0.4,28.60417697051809
297,1.2723785223432529,0.5599324715634038,1.0,-0.12762147765674728,0.4,93.25344920012317
298,-0.8746994620340893,-0.466581166607378,1.0,-0.2746994620340894,0.4,20.1890409917643
299,7.098451810794403,0.8765196085173832,1.0,0.6984518107944035,0.4,59.13567142139648
300,-0.8747268931763332,-0.4665889716311111,1.0,-0.2747268931763332,0.4,20.20161546784187
301,0.5374223765377957,0.3495606573309061,1.0,-0.16257762346220422,-0.3,92.31652760438918
302,0.5396073164398001,0.3504837309344517,1.0,-0.16039268356019984,-0.3,93.85489073805182
