episode,episode_step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,opponent_ep
115,439,0.0,0.3230999708175659,0.0,150.01544189453125,0.863,0.863,5.148697436529208,14.33063670869079,950
115,939,0.0,1.1183589696884155,0.0,148.1766357421875,0.863,0.863,99.31489482189856,65.3134046112134,950
116,504,0.0,0.7531890869140625,0.0,148.80320739746094,0.862,0.862,-33.693188810708044,-35.67761949473311,600
116,1004,0.0,1.1823443174362183,0.0,151.80880737304688,0.862,0.862,-78.5624915291912,-78.58266348087625,600
116,1504,0.0,1.659960150718689,0.0,148.1210479736328,0.862,0.862,-85.63107327713753,-73.29681137943493,600
116,2004,0.0,0.9972614645957947,0.0,144.96597290039062,0.862,0.862,0.7037952283840254,-16.710408172924247,600
117,433,0.0,0.22763286530971527,0.0,149.83282470703125,0.861,0.861,33.08401812066074,19.74843947121193,700
117,933,0.0,0.9471662044525146,0.0,146.04071044921875,0.861,0.861,104.33206935732777,37.46013510962666,700
118,495,0.0,2.7949295043945312,0.0,142.7191619873047,0.86,0.86,-14.752989487291941,-15.447522084409885,800
118,995,0.0,0.8233138918876648,0.0,141.6223907470703,0.86,0.86,46.52577974061397,39.32255972406106,800
119,247,0.0,0.31693100929260254,0.0,138.83370971679688,0.859,0.859,-6.923670755495772,-5.838346973337758,0
119,747,0.0,0.9895317554473877,0.0,138.61770629882812,0.859,0.859,-36.343698411920386,-39.021898059234424,0
119,1247,0.0,0.6416791081428528,0.0,135.40850830078125,0.859,0.859,-80.57716456256871,-81.33340092744479,0
119,1747,0.0,0.8017882704734802,0.0,133.9923553466797,0.859,0.859,-117.4243128196371,-116.66912960798976,0
119,2247,0.0,0.30929118394851685,0.0,128.5659637451172,0.859,0.859,-155.27508444703503,-148.43825935940555,0
119,2747,0.0,0.5470104217529297,0.0,126.76246643066406,0.859,0.859,-153.90845095573587,-150.42248270246589,0
119,3247,0.0,0.3388507664203644,0.0,124.41609191894531,0.859,0.859,-175.81741414873505,-176.26186260059157,0
119,3747,0.0,0.5174909234046936,0.0,123.04633331298828,0.859,0.859,-192.35578532336467,-199.86137033387075,0
119,4247,0.0,0.2026895135641098,0.0,121.26289367675781,0.859,0.859,-217.09096397304813,-223.56949048736914,0
119,4747,0.0,0.49895811080932617,0.0,118.30677795410156,0.859,0.859,-243.1674372532792,-250.95123071237367,0
119,5247,0.0,0.12148435413837433,0.0,113.9462661743164,0.859,0.859,-275.80255808550544,-282.3071566586556,0
120,333,0.0,0.5638172030448914,0.0,113.2624740600586,0.858,0.858,-19.85521370982975,-19.855746048255828,200
120,833,0.0,0.13655637204647064,0.0,110.25028228759766,0.858,0.858,41.334919037578864,2.9602231029766815,200
120,1333,0.0,0.3925507366657257,0.0,110.2275619506836,0.858,0.858,25.195744361594638,-32.32105128481853,200
120,1833,0.0,0.09254428744316101,0.0,108.6111831665039,0.858,0.858,-16.02308406600168,-71.70927257677492,200
120,2333,0.0,0.46460822224617004,0.0,108.50686645507812,0.858,0.858,-52.98095821111792,-108.58667566328968,200
120,2833,0.0,0.10105123370885849,0.0,105.57646179199219,0.858,0.858,-84.41137142140288,-138.5535247117427,200
120,3333,0.0,0.44156384468078613,0.0,106.1832046508789,0.858,0.858,-109.48114471039939,-164.69026520082875,200
120,3833,0.0,0.16764476895332336,0.0,107.47897338867188,0.858,0.858,-133.82722420823646,-187.99813417040068,200
120,4333,0.0,0.39188235998153687,0.0,105.35250854492188,0.858,0.858,-156.88863117255275,-213.19754290020043,200
120,4833,0.0,0.09880192577838898,0.0,108.28935241699219,0.858,0.858,-186.34407177998267,-240.1614366928562,200
120,5333,0.0,0.41420188546180725,0.0,102.030517578125,0.858,0.858,-220.27339476599062,-275.39987284627153,200
121,423,0.0,0.21708321571350098,0.0,104.75212097167969,0.856,0.856,35.06531271654861,22.142466965266912,700
121,923,0.0,0.3910585045814514,0.0,100.57141876220703,0.856,0.856,73.60009583081907,3.599717946588627,700
122,215,0.0,0.24239706993103027,0.0,97.12631225585938,0.855,0.855,-9.937721562227896,-9.938003706639261,500
122,715,0.0,0.3174278140068054,0.0,97.18986511230469,0.855,0.855,21.33165078719904,4.921901930193096,500
122,1215,0.0,0.14962908625602722,0.0,98.25065612792969,0.855,0.855,94.6971535898977,66.62476908490783,500
123,576,0.0,0.3031937777996063,0.0,95.28730010986328,0.854,0.854,28.17224618950047,16.085423586492368,100
123,1076,0.0,0.16116060316562653,0.0,93.55372619628906,0.854,0.854,101.50667815585474,76.02558987980544,100
124,524,0.0,1.6044355630874634,0.0,94.08538055419922,0.853,0.853,-35.671383274786855,-37.645774132980364,300
124,1024,0.0,0.41240018606185913,0.0,92.5270767211914,0.853,0.853,-26.845369600288613,-20.527946417455826,300
124,1524,0.0,0.28920406103134155,0.0,90.57278442382812,0.853,0.853,-6.0922807421762535,-9.204005934513109,300
124,2024,0.0,0.09561321139335632,0.0,93.20887756347656,0.853,0.853,-18.65255907863947,-32.63017766162727,300
124,2524,0.0,0.35605815052986145,0.0,89.60475158691406,0.853,0.853,-53.39014585267393,-67.36903321085802,300
124,3024,0.0,0.14570724964141846,0.0,89.37222290039062,0.853,0.853,-82.51618024526104,-96.6113942859295,300
124,3524,0.0,0.38125020265579224,0.0,88.78941345214844,0.853,0.853,-107.11005661881704,-121.32727803403664,300
124,4024,0.0,0.07236973196268082,0.0,84.21278381347656,0.853,0.853,-129.28606735184152,-144.51762800617263,300
125,202,0.0,1.5264972448349,0.0,85.69754791259766,0.852,0.852,-7.950005685248457,-7.951625913932991,850
125,702,0.0,1.2586132287979126,0.0,80.96631622314453,0.852,0.852,67.16923403388479,3.133371908591779,850
125,1202,0.0,0.17283928394317627,0.0,80.82640075683594,0.852,0.852,105.91950789548454,5.1372519307173174,850
126,570,0.0,0.08808168768882751,0.0,76.83097076416016,0.85,0.85,61.09156857875126,18.826875789703976,450
127,250,0.0,0.3800327777862549,0.0,76.74775695800781,0.849,0.849,-13.90876049197047,-11.92290033143046,500
127,750,0.0,0.36366182565689087,0.0,75.30561065673828,0.849,0.849,38.32154845591955,17.282168688165015,500
128,190,0.0,0.5969581604003906,0.0,73.17333221435547,0.848,0.848,-5.964501824665284,-5.9644388061234626,0
128,690,0.0,0.2995828688144684,0.0,72.26714324951172,0.848,0.848,-51.398606544848086,-51.40372253382251,0
128,1190,0.0,0.20157454907894135,0.0,72.28296661376953,0.848,0.848,-93.84332841634796,-95.7841493343348,0
128,1690,0.0,0.14034517109394073,0.0,72.231201171875,0.848,0.848,-134.1395112620241,-137.91882669252587,0
128,2190,0.0,0.17044273018836975,0.0,70.71446228027344,0.848,0.848,-165.80924024167808,-171.39361571020888,0
128,2690,0.0,0.049780622124671936,0.0,71.42045593261719,0.848,0.848,-198.7737279272791,-204.27602431023672,0
128,3190,0.0,0.1743953377008438,0.0,70.97116088867188,0.848,0.848,-158.29123633205356,-153.64219528770596,0
128,3690,0.0,0.24112428724765778,0.0,69.32289123535156,0.848,0.848,-85.53223837380202,-119.15490728862304,0
129,537,0.0,0.11210647225379944,0.0,67.9134750366211,0.847,0.847,44.15417437640707,21.52353713856544,200
129,1037,0.0,0.9881855845451355,0.0,67.73191833496094,0.847,0.847,56.979373044698164,11.582909650631443,200
129,1537,0.0,0.1984429955482483,0.0,68.93803405761719,0.847,0.847,13.988137979111476,-29.510194479535947,200
129,2037,0.0,0.11024809628725052,0.0,68.47992706298828,0.847,0.847,-25.717749909046077,-69.21816299561843,200
129,2537,0.0,0.23684322834014893,0.0,66.82679748535156,0.847,0.847,-58.894265056878126,-103.97237591374812,200
129,3037,0.0,0.2281266450881958,0.0,67.94731140136719,0.847,0.847,-88.15430554526205,-133.15703275582453,200
129,3537,0.0,0.09966080635786057,0.0,66.48624420166016,0.847,0.847,-112.81877193835483,-158.91382759809161,200
129,4037,0.0,0.3227424919605255,0.0,66.60640716552734,0.847,0.847,-136.0088963365462,-182.09695116711313,200
129,4537,0.0,0.1811741590499878,0.0,65.43928527832031,0.847,0.847,-160.36077329175984,-206.57811689546676,200
129,5037,0.0,0.18280625343322754,0.0,65.544921875,0.847,0.847,-192.15335089146367,-235.76348588991974,200
130,128,0.0,0.10535228252410889,0.0,67.08793640136719,0.846,0.846,-1.988810762274229,-1.9888643134139654,150
130,628,0.0,0.2620335519313812,0.0,64.9640121459961,0.846,0.846,-45.514206775765416,-47.49021990194251,150
130,1128,0.0,0.171295627951622,0.0,64.5772705078125,0.846,0.846,-90.08758698195115,-92.10234181723386,150
130,1628,0.0,0.1393173485994339,0.0,64.33038330078125,0.846,0.846,-130.79242047364104,-134.72314367894003,150
130,2128,0.0,0.11961806565523148,0.0,63.27620315551758,0.846,0.846,-168.09958819686085,-173.74881009634433,150
130,2628,0.0,0.09571581333875656,0.0,64.64059448242188,0.846,0.846,-200.35201831659836,-206.01178057552224,150
130,3128,0.0,0.30045539140701294,0.0,64.22037506103516,0.846,0.846,-228.5614225233071,-234.16774972257687,150
130,3628,0.0,0.040606025606393814,0.0,62.75566864013672,0.846,0.846,-252.68279377995682,-258.20683756846364,150
130,4128,0.0,0.2030719667673111,0.0,61.907325744628906,0.846,0.846,-276.01159056926434,-281.532167666315,150
130,4628,0.0,0.36115920543670654,0.0,63.22429656982422,0.846,0.846,-301.0630843867264,-307.7805224427098,150
130,5128,0.0,0.27477094531059265,0.0,63.41153335571289,0.846,0.846,-332.4348803522124,-339.2788165539948,150
131,211,0.0,0.06122971326112747,0.0,62.9971809387207,0.844,0.844,-7.9512866993922255,-7.951479284809546,600
131,711,0.0,0.3380347788333893,0.0,62.17026138305664,0.844,0.844,-53.356326987462424,-51.376158135192085,600
131,1211,0.0,0.21743528544902802,0.0,61.77149963378906,0.844,0.844,-97.68179191835533,-97.59763227217958,600
131,1711,0.0,0.2288137823343277,0.0,61.80208206176758,0.844,0.844,-139.64230659551322,-139.55402086229006,600
131,2211,0.0,0.15225699543952942,0.0,59.91790008544922,0.844,0.844,-174.4609533595188,-175.9737936075779,600
131,2711,0.0,0.0827857032418251,0.0,61.1182861328125,0.844,0.844,-207.25650797596944,-208.75540555586124,600
131,3211,0.0,0.14447642862796783,0.0,59.057762145996094,0.844,0.844,-234.56855213054502,-234.88647874061127,600
131,3711,0.0,0.16891378164291382,0.0,59.023704528808594,0.844,0.844,-258.28938372797063,-258.59854288942375,600
131,4211,0.0,0.18113018572330475,0.0,59.44640350341797,0.844,0.844,-281.8878245606025,-282.182386363269,600
131,4711,0.0,0.1390971839427948,0.0,59.376895904541016,0.844,0.844,-308.8896942103991,-309.21977689933897,600
131,5211,0.0,0.022836819291114807,0.0,57.459835052490234,0.844,0.844,-342.64060055359477,-340.2648984830156,600
132,302,0.0,0.1656816154718399,0.0,56.955013275146484,0.843,0.843,-17.875623495084213,-11.789876430284654,650
132,802,0.0,0.08468272536993027,0.0,55.098876953125,0.843,0.843,34.380038406604555,32.70706975848652,650
133,355,0.0,0.13343527913093567,0.0,54.528987884521484,0.842,0.842,-0.8885187044018723,-2.7542029688696674,300
133,855,0.0,0.02667277306318283,0.0,53.38785171508789,0.842,0.842,-11.287860836039997,-15.562853113297674,300
133,1355,0.0,0.18231618404388428,0.0,52.76642990112305,0.842,0.842,81.10279233081923,43.83744945729818,300
134,524,0.0,0.009557841345667839,0.0,51.46772003173828,0.841,0.841,-39.62445003791304,-35.670679333575364,550
134,1024,0.0,0.09795042127370834,0.0,50.48481369018555,0.841,0.841,-86.39379614220881,-82.44977715965793,550
134,1524,0.0,0.01388750784099102,0.0,49.443790435791016,0.841,0.841,-131.25576310180188,-123.59420151940374,550
134,2024,0.0,0.10353223979473114,0.0,48.617698669433594,0.841,0.841,-172.66279723708462,-165.00945823265042,550
134,2524,0.0,0.030326202511787415,0.0,47.19683837890625,0.841,0.841,-208.98985152800668,-199.67342047656498,550
134,3024,0.0,0.07886213064193726,0.0,46.3616828918457,0.841,0.841,-239.35904510342817,-228.5843684675407,550
134,3524,0.0,0.018268905580043793,0.0,45.37807083129883,0.841,0.841,-264.94393398907454,-253.07459330692254,550
134,4024,0.0,0.0731251984834671,0.0,44.65424728393555,0.841,0.841,-288.1549089980749,-276.29624831444806,550
134,4524,0.0,0.011969066224992275,0.0,43.534828186035156,0.841,0.841,-314.84349430915034,-301.93448615873285,550
134,5024,0.0,0.08962724357843399,0.0,42.71940994262695,0.841,0.841,-339.19013784192805,-321.49279400090177,550
135,151,0.0,0.022639691829681396,0.0,41.75847244262695,0.84,0.84,-3.9769301272345006,-3.977160051662615,850
135,651,0.0,0.08786405622959137,0.0,41.0610237121582,0.84,0.84,74.1223164833818,45.38270275391665,850
136,265,0.0,0.020551268011331558,0.0,39.929588317871094,0.839,0.839,-13.906942078636433,-13.908502149175856,550
136,765,0.0,0.05821209028363228,0.0,39.11613082885742,0.839,0.839,-61.18621809697424,-59.24393937270671,550
136,1265,0.0,0.021983465179800987,0.0,38.298614501953125,0.839,0.839,-105.29319008729688,-101.42363089080504,550
136,1765,0.0,0.0746149867773056,0.0,37.975677490234375,0.839,0.839,-65.13354140118165,-102.82969523370556,550
136,2265,0.0,0.009285478852689266,0.0,36.9494514465332,0.839,0.839,3.1650862989556927,-38.791413735581926,550
137,576,0.0,0.09276760369539261,0.0,36.25727844238281,0.837,0.837,28.174243678077147,27.74688426436217,100
137,1076,0.0,0.01953078620135784,0.0,35.59428405761719,0.837,0.837,71.76702118621617,33.399344750266046,100
138,480,0.0,0.056423284113407135,0.0,34.75551986694336,0.836,0.836,1.182525790433317,-16.284746999440067,500
138,980,0.0,0.02495494671165943,0.0,34.22328567504883,0.836,0.836,58.60075727454845,45.39069494647997,500
139,320,0.0,0.10621601343154907,0.0,33.760704040527344,0.835,0.835,-19.856345775543197,-19.85810470301876,250
139,820,0.0,0.03383450210094452,0.0,33.141265869140625,0.835,0.835,-42.27688350048575,-44.889898173530874,250
139,1320,0.0,0.08146467804908752,0.0,33.36077880859375,0.835,0.835,24.269517663209804,-14.76216333465596,250
140,327,0.0,0.04892291873693466,0.0,32.71015930175781,0.834,0.834,-12.87554605430547,-13.356844131553,500
140,827,0.0,0.05481798201799393,0.0,31.81710433959961,0.834,0.834,58.362441435260486,51.01533204590322,500
141,311,0.0,0.011239745654165745,0.0,31.654701232910156,0.833,0.833,17.05087093730997,12.553731203123167,450
141,811,0.0,0.026621967554092407,0.0,30.968664169311523,0.833,0.833,97.25850428237104,87.79721329256701,450
142,445,0.0,0.008928908966481686,0.0,30.333778381347656,0.831,0.831,-8.812161909180446,-22.1030379736363,100
142,945,0.0,0.020359396934509277,0.0,30.418062210083008,0.831,0.831,78.34914252636176,60.830930119506384,100
143,461,0.0,0.04763460159301758,0.0,29.544658660888672,0.83,0.83,17.140532705498305,11.273622624456259,800
143,961,0.0,0.05182243511080742,0.0,29.80454444885254,0.83,0.83,76.49429440926774,30.980664595513854,800
144,164,0.0,0.03444461524486542,0.0,29.59856605529785,0.829,0.829,-3.9767921302091107,-3.9769692177524547,0
144,664,0.0,0.0797380730509758,0.0,28.390348434448242,0.829,0.829,34.305847566194664,17.717797683500596,0
144,1164,0.0,0.07137945294380188,0.0,28.9725399017334,0.829,0.829,85.0289806101339,64.62804348932391,0
145,536,0.0,0.06653204560279846,0.0,28.294408798217773,0.828,0.828,44.108439048355656,19.97757805802719,350
145,1036,0.0,0.012254221364855766,0.0,28.279212951660156,0.828,0.828,68.88936431627675,36.443786362076885,350
146,416,0.0,0.11892294138669968,0.0,28.839506149291992,0.827,0.827,-6.833467996979882,-13.208174476063633,250
146,916,0.0,0.30932313203811646,0.0,28.607524871826172,0.827,0.827,38.5267650963007,21.58429635195781,250
146,1416,0.0,0.05629780888557434,0.0,29.533071517944336,0.827,0.827,64.06203411404488,57.118698436793665,250
147,589,0.0,0.06324444711208344,0.0,27.386810302734375,0.825,0.825,82.0490352591211,37.68979956460641,850
148,173,0.0,0.12018526345491409,0.0,27.98850440979004,0.824,0.824,-5.9645063015545965,-5.96474888548056,500
148,673,0.0,0.08581428229808807,0.0,27.547733306884766,0.824,0.824,60.19362124770906,42.74946831705862,500
149,282,0.0,0.05201191455125809,0.0,28.47317123413086,0.823,0.823,-15.89130303973716,-15.892224365995666,600
149,782,0.0,0.11720938235521317,0.0,28.50431251525879,0.823,0.823,-59.21149537425274,-61.195922562074415,600
149,1282,0.0,0.13784797489643097,0.0,27.296327590942383,0.823,0.823,-103.28045036632628,-105.3118210933627,600
149,1782,0.0,0.12505507469177246,0.0,27.87716293334961,0.823,0.823,-143.0429117901555,-148.73789564087355,600
149,2282,0.0,0.18678204715251923,0.0,27.91510772705078,0.823,0.823,-180.44187917400725,-186.1862077270099,600
149,2782,0.0,0.081733837723732,0.0,28.131916046142578,0.823,0.823,-209.58470038174738,-219.57752738302747,600
149,3282,0.0,0.0215284526348114,0.0,27.979137420654297,0.823,0.823,-235.15360821810117,-247.3553046306528,600
149,3782,0.0,0.030649825930595398,0.0,28.637474060058594,0.823,0.823,-257.6083672887909,-270.7922721929764,600
149,4282,0.0,0.12482450902462006,0.0,27.8668212890625,0.823,0.823,-281.46788016458635,-295.66329413450023,600
149,4782,0.0,0.15061920881271362,0.0,27.241525650024414,0.823,0.823,-309.11640620456467,-324.45748215183545,600
149,5282,0.0,0.05522393435239792,0.0,27.514942169189453,0.823,0.823,-342.3373654274826,-359.0496786646151,600
150,372,0.0,0.13767936825752258,0.0,26.539451599121094,0.822,0.822,-14.853263875781632,-9.665685585535037,800
150,872,0.0,0.05813011899590492,0.0,27.20560073852539,0.822,0.822,35.501498190244625,31.819883187460654,800
151,347,0.0,0.056054845452308655,0.0,26.73155975341797,0.821,0.821,-21.837434527829778,-21.837626221652137,750
151,847,0.0,0.07095018029212952,0.0,26.093307495117188,0.821,0.821,-67.01962503146382,-65.07882494562615,750
151,1347,0.0,0.06251779198646545,0.0,26.267995834350586,0.821,0.821,-110.88912539613025,-108.93999234028651,750
151,1847,0.0,0.07039134949445724,0.0,25.95068359375,0.821,0.821,-118.05836574177611,-110.01117677092441,750
151,2347,0.0,0.04614003375172615,0.0,25.257305145263672,0.821,0.821,-36.004433642996915,-43.17834179419193,750
151,2847,0.0,0.04896984621882439,0.0,24.989133834838867,0.821,0.821,-41.40460271067306,-55.79554162556943,750
151,3347,0.0,0.011508068069815636,0.0,24.346786499023438,0.821,0.821,-67.5047612783291,-81.93217775876543,750
151,3847,0.0,0.0538574680685997,0.0,23.912193298339844,0.821,0.821,-91.84992839594362,-106.24852652031699,750
151,4347,0.0,0.01136179082095623,0.0,23.32587242126465,0.821,0.821,-110.936476270863,-124.75697340842652,750
152,493,0.0,0.05560169741511345,0.0,22.86620330810547,0.82,0.82,15.145764486110721,9.406032213185973,650
152,993,0.0,0.06747786700725555,0.0,22.31955337524414,0.82,0.82,107.35169359697663,51.18286322553641,650
153,548,0.0,0.084846131503582,0.0,22.052074432373047,0.818,0.818,-39.6234688160879,-39.61713955475013,50
153,1048,0.0,0.04147575795650482,0.0,21.881803512573242,0.818,0.818,-82.4422993624137,-84.35109143770661,50
153,1548,0.0,0.01752130128443241,0.0,21.593767166137695,0.818,0.818,-125.33998663732903,-125.37182574196311,50
153,2048,0.0,0.002193789929151535,0.0,20.905662536621094,0.818,0.818,-163.0988767647359,-163.17553421811704,50
153,2548,0.0,0.13426977396011353,0.0,20.78414535522461,0.818,0.818,-194.62676512069376,-199.1376294906706,50
153,3048,0.0,0.03481150045990944,0.0,19.90500259399414,0.818,0.818,-222.29809305346717,-226.68122504744179,50
153,3548,0.0,0.008744888007640839,0.0,20.0250186920166,0.818,0.818,-245.77074831077113,-250.1081767464161,50
153,4048,0.0,0.00858930591493845,0.0,19.478914260864258,0.818,0.818,-269.99236897117487,-273.32867057298165,50
153,4548,0.0,0.011874841526150703,0.0,19.379297256469727,0.818,0.818,-295.65337607266457,-299.02293886600734,50
153,5048,0.0,0.03893505409359932,0.0,18.75031852722168,0.818,0.818,-324.9580254436408,-328.4367266415535,50
154,156,0.0,0.037406519055366516,0.0,18.90965461730957,0.817,0.817,-3.977052356469816,-3.977047870039751,0
154,656,0.0,0.0042580496519804,0.0,18.329179763793945,0.817,0.817,-51.4224493848503,-49.45085377531411,0
154,1156,0.0,0.02497321180999279,0.0,18.03268051147461,0.817,0.817,-92.06759736415307,-93.95474495645969,0
154,1656,0.0,0.01694822683930397,0.0,17.746253967285156,0.817,0.817,-136.3160439142187,-136.3588699324486,0
154,2156,0.0,0.012636357918381691,0.0,17.530881881713867,0.817,0.817,-166.7460052334928,-168.96618588891357,0
154,2656,0.0,0.03318571299314499,0.0,17.439292907714844,0.817,0.817,-200.26903002955802,-202.45273369455612,0
154,3156,0.0,0.005976698361337185,0.0,17.212982177734375,0.817,0.817,-209.8145598647506,-200.68442384821125,0
154,3656,0.0,0.015963423997163773,0.0,16.81018829345703,0.817,0.817,-233.8048005405165,-224.67831104186757,0
154,4156,0.0,0.02310761995613575,0.0,16.656538009643555,0.817,0.817,-256.17744887755583,-248.0773103747751,0
154,4656,0.0,0.024160996079444885,0.0,16.88300323486328,0.817,0.817,-282.56996814046147,-274.51992449397875,0
154,5156,0.0,0.063228540122509,0.0,16.248037338256836,0.817,0.817,-314.19964265856356,-306.34737893292277,0
155,242,0.0,0.09343691170215607,0.0,16.491670608520508,0.816,0.816,-11.92322116171678,-11.922831303677135,550
155,742,0.0,0.05025000125169754,0.0,16.0187931060791,0.816,0.816,-59.24029132958773,-55.31308306381086,550
155,1242,0.0,0.006131347268819809,0.0,16.08131217956543,0.816,0.816,-103.44995736705513,-99.52842276464999,550
155,1742,0.0,0.05574890971183777,0.0,15.990970611572266,0.816,0.816,-147.17707596818062,-139.55448155728828,550
155,2242,0.0,0.10352377593517303,0.0,15.61961555480957,0.816,0.816,-186.62393706741855,-177.42181648542854,550
155,2742,0.0,0.02875479683279991,0.0,15.558257102966309,0.816,0.816,-220.4223796636428,-209.8643857640192,550
155,3242,0.0,0.04420308768749237,0.0,15.353872299194336,0.816,0.816,-247.47033146797804,-235.6985910583352,550
155,3742,0.0,0.018395178020000458,0.0,15.53068733215332,0.816,0.816,-272.1123125244678,-258.2856781600801,550
155,4242,0.0,0.0035667552147060633,0.0,15.406856536865234,0.816,0.816,-296.87276896739127,-281.94899586208487,550
155,4742,0.0,0.1927846223115921,0.0,15.460965156555176,0.816,0.816,-325.45048674537946,-310.37346309545825,550
155,5242,0.0,0.015127821825444698,0.0,15.363779067993164,0.816,0.816,-358.23406106191726,-343.1031282687433,550
156,331,0.0,0.009919373318552971,0.0,15.60372543334961,0.815,0.815,-17.873859937978654,-19.85556011106001,100
156,831,0.0,0.00535901915282011,0.0,15.367761611938477,0.815,0.815,-63.10690356023551,-65.07184906420144,100
156,1331,0.0,0.007812718860805035,0.0,15.406435012817383,0.815,0.815,-79.4451036193237,-92.22217761958136,100
156,1831,0.0,0.06745461374521255,0.0,15.399937629699707,0.815,0.815,-84.93205616990822,-95.60202136480915,100
156,2331,0.0,0.010719588957726955,0.0,15.755130767822266,0.815,0.815,-67.87417582463966,-75.89279320396184,100
157,256,0.0,0.016590075567364693,0.0,15.891600608825684,0.814,0.814,-13.908253705490266,-13.908007737544198,300
157,756,0.0,0.008572292514145374,0.0,15.605271339416504,0.814,0.814,-57.28698759542098,-59.25392099355855,300
157,1256,0.0,0.027286648750305176,0.0,16.11189079284668,0.814,0.814,-99.58784154755963,-103.45249992368429,300
157,1756,0.0,0.09819845855236053,0.0,16.153886795043945,0.814,0.814,-73.3735455262894,-88.93799276463818,300
157,2256,0.0,0.025788314640522003,0.0,16.120471954345703,0.814,0.814,-6.8532535073130845,-34.563394091825145,300
157,2756,0.0,0.01358830090612173,0.0,15.942649841308594,0.814,0.814,-18.30146971449498,-49.83737885518309,300
157,3256,0.0,0.032567162066698074,0.0,16.80970001220703,0.814,0.814,-42.905791938067715,-75.52953694748263,300
157,3756,0.0,0.029247727245092392,0.0,16.79668426513672,0.814,0.814,-66.47320750984034,-99.1217361190717,300
157,4256,0.0,0.10293763130903244,0.0,17.767438888549805,0.814,0.814,-89.24106209669716,-121.80111490133025,300
157,4756,0.0,0.09686542302370071,0.0,18.508434295654297,0.814,0.814,-116.6354899996522,-149.08403540615953,300
157,5256,0.0,0.05412538722157478,0.0,17.67171859741211,0.814,0.814,-149.5802241736673,-181.9093631550704,300
158,340,0.0,0.07484639436006546,0.0,19.895235061645508,0.812,0.812,-21.83771013124763,-21.838532059261865,450
158,840,0.0,0.054017648100852966,0.0,18.313175201416016,0.812,0.812,16.508947392840668,9.963068408918643,450
158,1340,0.0,0.042524583637714386,0.0,18.532493591308594,0.812,0.812,-4.646855186417117,-14.998382458341784,450
158,1840,0.0,0.04761389642953873,0.0,20.237653732299805,0.812,0.812,-45.77760576193314,-54.39428955321776,450
158,2340,0.0,0.1186763346195221,0.0,19.410358428955078,0.812,0.812,-82.54799357199903,-91.17677673923669,450
158,2840,0.0,0.09404044598340988,0.0,20.390892028808594,0.812,0.812,-112.50406961005113,-121.17014016343323,450
158,3340,0.0,0.12539628148078918,0.0,19.603078842163086,0.812,0.812,-138.62637593888823,-147.35841643577209,450
158,3840,0.0,0.21546132862567902,0.0,20.911848068237305,0.812,0.812,-160.91418724105023,-170.67073598606228,450
158,4340,0.0,0.06273539364337921,0.0,20.913511276245117,0.812,0.812,-186.12923910078408,-193.7507262124789,450
158,4840,0.0,0.12503525614738464,0.0,20.771427154541016,0.812,0.812,-214.4856449215796,-221.9805458018228,450
158,5340,0.0,0.07878567278385162,0.0,19.87091827392578,0.812,0.812,-248.3880684652475,-255.87985397856872,450
159,429,0.0,0.32153868675231934,0.0,21.8194580078125,0.811,0.811,21.10160251405457,23.747136289036895,850
159,929,0.0,0.041255224496126175,0.0,21.297977447509766,0.811,0.811,85.380434461654,60.9037486473774,850
160,265,0.0,0.0871303528547287,0.0,22.771520614624023,0.81,0.81,-13.90786485327773,-13.908759648990777,550
160,765,0.0,0.09789599478244781,0.0,23.145334243774414,0.81,0.81,-61.20700573538293,-59.2311254373748,550
160,1265,0.0,0.023135708644986153,0.0,24.046939849853516,0.81,0.81,-107.26320075890223,-101.44800477351136,550
160,1765,0.0,0.033732812851667404,0.0,21.771312713623047,0.81,0.81,-148.98828032036567,-141.3411584818747,550
160,2265,0.0,0.2237435281276703,0.0,23.146835327148438,0.81,0.81,-189.84237103226337,-178.98751012337553,550
160,2765,0.0,0.042821094393730164,0.0,23.251691818237305,0.81,0.81,-222.0382898873623,-211.16619283423992,550
160,3265,0.0,0.021514343097805977,0.0,23.9998779296875,0.81,0.81,-250.10240232826854,-237.9142666146592,550
160,3765,0.0,0.04362039640545845,0.0,22.92232322692871,0.81,0.81,-274.6855095181494,-260.3859822053472,550
160,4265,0.0,0.08719918876886368,0.0,22.906715393066406,0.81,0.81,-299.46113001282407,-284.1422107943281,550
160,4765,0.0,0.12539878487586975,0.0,23.716123580932617,0.81,0.81,-328.16138942456627,-311.5786906505424,550
160,5265,0.0,0.21213573217391968,0.0,24.808835983276367,0.81,0.81,-362.7642521527896,-346.1859331888328,550
161,365,0.0,0.10435882955789566,0.0,23.66220474243164,0.809,0.809,-21.836251213938993,-23.81855624291962,450
161,865,0.0,0.05930877476930618,0.0,24.249427795410156,0.809,0.809,-11.318037229424217,-17.509582591509428,450
161,1365,0.0,0.3120615780353546,0.0,25.522424697875977,0.809,0.809,-9.73367190753944,-15.980186480138979,450
161,1865,0.0,0.034140825271606445,0.0,25.73261833190918,0.809,0.809,-50.743278826654404,-55.26018002892508,450
161,2365,0.0,0.13592879474163055,0.0,25.37407112121582,0.809,0.809,-87.34709111770609,-90.39741209429891,450
161,2865,0.0,0.40946149826049805,0.0,25.85494613647461,0.809,0.809,-119.78576278489396,-121.41272789653078,450
