episode,epsilon_p1,epsilon_p2,score_p1,score_p2,avg_duration,avg_reward_p1,avg_reward_p2,opponent_ep,episode_step,lr
98,0.724,0.724,51,46,1776,0.0,0.0006749286293808456,1200,1776,0.0001
99,0.722,0.722,52,46,1082,0.0,0.17832553343615268,1050,1082,0.0001
100,0.719,0.719,53,46,1817,0.0,3.2980170608928257e-05,600,1817,0.0001
101,0.716,0.716,53,47,1155,0.0,0.1615454489460948,700,1155,0.0001
102,0.713,0.713,53,48,1112,0.0,0.1795288772787936,700,1112,0.0001
103,0.71,0.71,54,48,1340,0.0,0.018446120439751468,150,1340,0.0001
104,0.708,0.708,54,49,1061,0.0,0.19530108232788626,850,1061,0.0001
105,0.705,0.705,55,49,1104,0.0,0.17111622266050738,700,1104,0.0001
106,0.702,0.702,55,50,1686,0.0,-0.011851420517620389,350,1686,0.0001
107,0.699,0.699,56,50,1182,0.0,0.1694298912906677,0,1182,0.0001
108,0.696,0.696,56,51,1080,0.0,0.16463476137532043,0,1080,0.0001
109,0.693,0.693,56,52,1383,0.0,0.012623839653969519,150,1383,0.0001
110,0.691,0.691,57,52,1267,0.0,0.0024101719953735826,550,1267,0.0001
111,0.688,0.688,57,53,1185,0.0,0.006427861530070238,450,1185,0.0001
112,0.685,0.685,58,53,1171,0.0,0.035418504744163526,150,1171,0.0001
113,0.682,0.682,58,54,1625,0.0,0.04125325962662887,950,1625,0.0001
114,0.679,0.679,59,54,1090,0.0,0.17754718737074976,0,1090,0.0001
115,0.677,0.677,60,54,1135,0.0,0.2045505360268074,800,1135,0.0001
116,0.674,0.674,61,54,1139,0.0,0.019730536360326387,550,1139,0.0001
117,0.671,0.671,61,55,1045,0.0,0.033670104321434226,200,1045,0.0001
118,0.668,0.668,62,55,1218,0.0,0.18321799044989975,0,1218,0.0001
119,0.665,0.665,62,56,1531,0.0,0.011585533830421503,400,1531,0.0001
120,0.662,0.662,63,56,1123,0.0,0.17882062214463545,1000,1123,0.0001
121,0.66,0.66,64,56,1035,0.0,0.20885509475388203,750,1035,0.0001
122,0.657,0.657,64,57,1135,0.0,0.0408064505570995,200,1135,0.0001
123,0.654,0.654,64,58,1548,0.0,-0.007574184492970949,400,1548,0.0001
124,0.651,0.651,65,58,1141,0.0,0.045724225643287285,450,1141,0.0001
125,0.648,0.648,65,59,1062,0.0,0.18699836062274608,700,1062,0.0001
126,0.646,0.646,66,59,1038,0.0,0.1982684283210582,850,1038,0.0001
127,0.643,0.643,66,60,1126,0.0,0.037543749762777946,400,1126,0.0001
128,0.64,0.64,67,60,1424,0.0,0.014844234569926371,600,1424,0.0001
129,0.637,0.637,67,61,1342,0.0,0.03855557836271407,50,1342,0.0001
130,0.634,0.634,67,62,1473,0.0,0.01847971749397157,550,1473,0.0001
131,0.632,0.632,67,63,1107,0.0,0.19919484622721553,250,1107,0.0001
132,0.629,0.629,68,63,1307,0.0,0.012944932174835432,550,1307,0.0001
133,0.626,0.626,68,64,1092,0.0,0.026130721935013937,450,1092,0.0001
134,0.623,0.623,68,65,1233,0.0,0.010453770830680236,300,1233,0.0001
135,0.62,0.62,69,65,1048,0.0,0.17786587682022056,850,1048,0.0001
136,0.617,0.617,70,65,1196,0.0,0.21096713086264268,0,1196,0.0001
137,0.615,0.615,70,66,2716,0.0,-0.009412617633830611,300,2716,0.0001
138,0.612,0.612,70,67,1260,0.0,0.10278762587580448,900,1260,0.0001
139,0.609,0.609,70,68,1144,0.0,0.2141005995422572,700,1144,0.0001
140,0.606,0.606,70,69,1030,0.0,0.20478356981118911,950,1030,0.0001
141,0.603,0.603,70,70,1177,0.0,0.1898698327964718,0,1177,0.0001
142,0.601,0.601,71,70,1106,0.0,0.20119390287438993,250,1106,0.0001
143,0.598,0.598,71,71,1314,0.0,0.04785679514427968,100,1314,0.0001
144,0.595,0.595,72,71,1152,0.0,0.02167132670102612,350,1152,0.0001
145,0.592,0.592,72,72,1180,0.0,0.09675090112473486,350,1180,0.0001
146,0.589,0.589,72,73,1182,0.0,0.20309517825382611,0,1182,0.0001
147,0.587,0.587,72,74,1186,0.0,0.21483388005807544,750,1186,0.0001
148,0.584,0.584,72,75,1020,0.0,0.1554784292194425,500,1020,0.0001
149,0.581,0.581,72,76,1162,0.0,0.11895072776330949,150,1162,0.0001
150,0.578,0.578,73,76,1096,0.0,0.11128736907154559,100,1096,0.0001
151,0.575,0.575,73,76,5560,0.0,-0.06031832366361601,50,5560,0.0001
152,0.573,0.573,74,76,1247,0.0,0.17451997111558915,650,1247,0.0001
153,0.57,0.57,75,76,1017,0.0,0.13673139189856395,200,1017,0.0001
154,0.567,0.567,76,76,1093,0.0,0.1418603146746,600,1093,0.0001
155,0.564,0.564,76,77,1115,0.0,0.21317623337126168,700,1115,0.0001
156,0.561,0.561,76,78,1133,0.0,0.10459904708002038,450,1133,0.0001
157,0.558,0.558,76,79,1148,0.0,0.12234216466765531,400,1148,0.0001
158,0.556,0.556,76,80,1132,0.0,0.04814212983676583,150,1132,0.0001
159,0.553,0.553,76,81,1149,0.0,0.14485491271403036,650,1149,0.0001
160,0.55,0.55,77,81,1146,0.0,0.13297481022610874,500,1146,0.0001
161,0.547,0.547,77,82,1992,0.0,0.02918335348515215,450,1992,0.0001
162,0.544,0.544,77,83,1123,0.0,0.08739591583894701,450,1123,0.0001
163,0.542,0.542,78,83,1194,0.0,0.18712859289939415,0,1194,0.0001
164,0.539,0.539,79,83,1073,0.0,0.17182438555672233,850,1073,0.0001
165,0.536,0.536,79,84,1111,0.0,0.15130058816834946,300,1111,0.0001
166,0.533,0.533,79,85,1200,0.0,0.20154145764124834,250,1200,0.0001
167,0.53,0.53,80,85,1065,0.0,0.09643091361544925,300,1065,0.0001
168,0.527,0.527,81,85,1141,0.0,0.1497922513840603,450,1141,0.0001
169,0.525,0.525,81,86,1201,0.0,0.13358843116784858,600,1201,0.0001
170,0.522,0.522,82,86,1120,0.0,0.1704859876071834,1000,1120,0.0001
171,0.519,0.519,82,87,1331,0.0,0.10482345055312661,400,1331,0.0001
172,0.516,0.516,82,88,1046,0.0,0.17104334678920433,250,1046,0.0001
173,0.513,0.513,82,89,1102,0.0,0.20058863370313365,700,1102,0.0001
174,0.511,0.511,82,90,1088,0.0,0.13981129946690118,350,1088,0.0001
175,0.508,0.508,83,90,1215,0.0,0.11260687591265617,400,1215,0.0001
176,0.505,0.505,84,90,1112,0.0,0.16552931343011343,0,1112,0.0001
177,0.502,0.502,84,91,1089,0.0,0.08912905569386818,150,1089,0.0001
178,0.499,0.499,84,92,1223,0.0,0.1450098605189915,650,1223,0.0001
179,0.497,0.497,84,93,1176,0.0,0.1914865705595595,250,1176,0.0001
180,0.494,0.494,84,94,1128,0.0,0.114152184091143,100,1128,0.0001
181,0.491,0.491,84,95,1116,0.0,0.19598585515578554,250,1116,0.0001
182,0.488,0.488,84,96,1079,0.0,0.16964731588814455,650,1079,0.0001
183,0.485,0.485,84,97,1112,0.0,0.20762392846034214,700,1112,0.0001
184,0.483,0.483,84,98,1176,0.0,0.18200175313187109,400,1176,0.0001
185,0.48,0.48,84,99,1146,0.0,0.14328219386104318,200,1146,0.0001
186,0.477,0.477,84,100,1001,0.0,0.20166344791865742,850,1001,0.0001
187,0.474,0.474,85,100,1168,0.0,0.20076832117424187,0,1168,0.0001
188,0.471,0.471,85,101,1082,0.0,0.20069799504415411,950,1082,0.0001
189,0.468,0.468,85,102,1075,0.0,0.17270159922680162,400,1075,0.0001
190,0.466,0.466,85,103,1235,0.0,0.12678830973321506,350,1235,0.0001
191,0.463,0.463,85,104,1093,0.0,0.1603419710724148,650,1093,0.0001
192,0.46,0.46,86,104,1023,0.0,0.17729094402086545,0,1023,0.0001
193,0.457,0.457,86,105,1631,0.0,0.06949215212976606,250,1631,0.0001
194,0.454,0.454,86,106,1088,0.0,0.1789566296753802,150,1088,0.0001
195,0.452,0.452,86,107,1150,0.0,0.1528871371518534,650,1150,0.0001
196,0.449,0.449,86,108,1142,0.0,0.1698363677762433,350,1142,0.0001
197,0.446,0.446,86,109,1156,0.0,0.1743440816775535,700,1156,0.0001
198,0.443,0.443,87,109,1124,0.0,0.2059064755843191,0,1124,0.0001
199,0.44,0.44,87,110,2304,0.0,-0.034727467131814974,250,2304,0.0001
200,0.438,0.438,87,111,972,0.0,0.1359739666448485,900,972,0.0001
201,0.435,0.435,87,112,1074,0.0,0.16668083199940986,100,1074,0.0001
202,0.432,0.432,88,112,1142,0.0,0.2117900241188627,200,1142,0.0001
203,0.429,0.429,88,113,1069,0.0,0.1736742049511632,150,1069,0.0001
204,0.426,0.426,89,113,1152,0.0,0.20766197427427346,250,1152,0.0001
205,0.423,0.423,89,114,1090,0.0,0.15608695473996784,100,1090,0.0001
206,0.421,0.421,89,115,1051,0.0,0.16858327092121497,100,1051,0.0001
207,0.418,0.418,90,115,1111,0.0,0.20898733832337407,800,1111,0.0001
208,0.415,0.415,90,116,1099,0.0,0.18974866069830237,550,1099,0.0001
209,0.412,0.412,90,117,1053,0.0,0.1734276457589782,550,1053,0.0001
210,0.409,0.409,90,118,1139,0.0,0.21646866789240252,250,1139,0.0001
211,0.407,0.407,90,119,985,0.0,0.08672490895362464,50,985,0.0001
212,0.404,0.404,90,120,1105,0.0,0.20101356703443227,0,1105,0.0001
213,0.401,0.401,90,121,1003,0.0,0.1802602834260253,50,1003,0.0001
214,0.398,0.398,90,122,1159,0.0,0.19512281031414472,100,1159,0.0001
215,0.395,0.395,90,123,1063,0.0,0.1806702451431566,200,1063,0.0001
216,0.392,0.392,90,124,1093,0.0,0.1873064089195735,200,1093,0.0001
217,0.39,0.39,90,125,1033,0.0,0.2069957855006031,500,1033,0.0001
218,0.387,0.387,90,126,1051,0.0,0.2026648600058283,450,1051,0.0001
219,0.384,0.384,90,127,994,0.0,0.20623679037894715,850,994,0.0001
220,0.381,0.381,90,128,1136,0.0,0.18203035680282523,550,1136,0.0001
221,0.378,0.378,90,129,1263,0.0,0.19868046127492892,100,1263,0.0001
222,0.376,0.376,91,129,1034,0.0,0.17503200943028824,800,1034,0.0001
223,0.373,0.373,91,130,1298,0.0,0.19364624249844528,950,1298,0.0001
224,0.37,0.37,91,131,1054,0.0,0.13565102462338244,300,1054,0.0001
225,0.367,0.367,91,132,1297,0.0,0.2015313180859938,250,1297,0.0001
226,0.364,0.364,92,132,1284,0.0,0.19973306410353125,250,1284,0.0001
227,0.362,0.362,92,133,1168,0.0,0.16203675707604756,950,1168,0.0001
228,0.359,0.359,93,133,1170,0.0,0.18195625509485602,250,1170,0.0001
229,0.356,0.356,93,134,1165,0.0,0.18839961177586503,0,1165,0.0001
230,0.353,0.353,93,135,1174,0.0,0.20699084639344978,350,1174,0.0001
231,0.35,0.35,93,136,1138,0.0,0.21489534433578894,450,1138,0.0001
232,0.348,0.348,93,137,1147,0.0,0.18936602167368957,150,1147,0.0001
233,0.345,0.345,93,138,1111,0.0,0.2095773668919932,450,1111,0.0001
234,0.342,0.342,93,139,1152,0.0,0.2038347736790705,550,1152,0.0001
235,0.339,0.339,93,140,1193,0.0,0.2049838464558215,1150,1193,0.0001
236,0.336,0.336,94,140,1105,0.0,0.1878078447170078,0,1105,0.0001
237,0.333,0.333,95,140,4862,0.0,-0.037419044733817255,1100,4862,0.0001
238,0.331,0.331,95,141,1175,0.0,0.19437294565969704,100,1175,0.0001
239,0.328,0.328,95,142,1146,0.0,0.2170431541150142,150,1146,0.0001
240,0.325,0.325,95,143,1240,0.0,0.18530712803212268,350,1240,0.0001
241,0.322,0.322,95,144,1058,0.0,0.20848103318194738,500,1058,0.0001
242,0.319,0.319,95,145,1125,0.0,0.20158679397702012,500,1125,0.0001
243,0.317,0.317,95,146,1043,0.0,0.21883389806959436,750,1043,0.0001
244,0.314,0.314,95,147,1110,0.0,0.20779366199359217,350,1110,0.0001
245,0.311,0.311,95,148,1023,0.0,0.1856930789572821,350,1023,0.0001
246,0.308,0.308,95,149,1204,0.0,0.23139081862207192,250,1204,0.0001
247,0.305,0.305,95,150,1068,0.0,0.22529186206392268,600,1068,0.0001
248,0.302,0.302,95,151,1168,0.0,0.2202630905900963,50,1168,0.0001
249,0.3,0.3,95,152,2873,0.0,-0.03306683383266558,1100,2873,0.0001
250,0.297,0.297,95,153,1042,0.0,0.2149449677075709,100,1042,0.0001
251,0.294,0.294,95,154,1183,0.0,0.1905245882519462,350,1183,0.0001
252,0.291,0.291,95,155,1127,0.0,0.21010134691400056,400,1127,0.0001
253,0.288,0.288,95,156,1069,0.0,0.21483649949154107,750,1069,0.0001
254,0.286,0.286,95,157,1117,0.0,0.21356399436836426,350,1117,0.0001
255,0.283,0.283,95,158,1142,0.0,0.20981473391341143,50,1142,0.0001
256,0.28,0.28,95,159,1085,0.0,0.21368807100393628,250,1085,0.0001
257,0.277,0.277,95,160,1117,0.0,0.23138255216873152,100,1117,0.0001
258,0.274,0.274,95,161,1078,0.0,0.20525468179363038,100,1078,0.0001
259,0.272,0.272,95,162,1073,0.0,0.1647773283066434,0,1073,0.0001
260,0.269,0.269,95,163,1125,0.0,0.21545071318705653,300,1125,0.0001
261,0.266,0.266,95,164,1273,0.0,0.22740759198838034,700,1273,0.0001
262,0.263,0.263,95,165,1061,0.0,0.22577759054860005,400,1061,0.0001
263,0.26,0.26,96,165,1074,0.0,0.1800848378691173,1150,1074,0.0001
264,0.258,0.258,96,166,1079,0.0,0.1787940823984836,150,1079,0.0001
265,0.255,0.255,96,167,1125,0.0,0.23077066370345878,400,1125,0.0001
266,0.252,0.252,96,168,1003,0.0,0.1450900478853695,400,1003,0.0001
267,0.249,0.249,96,169,1195,0.0,0.1410157789921222,1000,1195,0.0001
268,0.246,0.246,96,170,1123,0.0,0.18339591508704828,150,1123,0.0001
269,0.243,0.243,96,171,1234,0.0,0.20976082780670693,0,1234,0.0001
270,0.241,0.241,96,172,3243,0.0,-0.00426564244222525,900,3243,0.0001
271,0.238,0.238,96,173,1043,0.0,0.18755895846410625,50,1043,0.0001
272,0.235,0.235,96,174,1188,0.0,0.19323503006280016,400,1188,0.0001
273,0.232,0.232,96,175,1196,0.0,0.20447404636348598,600,1196,0.0001
274,0.229,0.229,97,175,1037,0.0,0.22281678020551826,1050,1037,0.0001
275,0.227,0.227,97,176,1136,0.0,0.23304377619880307,250,1136,0.0001
276,0.224,0.224,97,177,1167,0.0,0.24624863346575998,250,1167,0.0001
277,0.221,0.221,97,178,3880,0.0,-0.018235435292994595,750,3880,0.0001
278,0.218,0.218,97,179,1384,0.0,0.1514912671121505,300,1384,0.0001
279,0.215,0.215,97,180,1194,0.0,0.19017869391441253,650,1194,0.0001
280,0.213,0.213,97,181,1183,0.0,0.1678935294490236,350,1183,0.0001
281,0.21,0.21,98,181,1208,0.0,0.14461558677253616,500,1208,0.0001
282,0.207,0.207,98,182,1308,0.0,0.2082431092998168,850,1308,0.0001
283,0.204,0.204,98,183,1226,0.0,0.17646405125083078,600,1226,0.0001
284,0.201,0.201,98,184,1293,0.0,0.17124027774843745,200,1293,0.0001
285,0.198,0.198,98,185,1236,0.0,0.24588266683465107,250,1236,0.0001
286,0.196,0.196,98,186,1087,0.0,0.17749940741936382,450,1087,0.0001
287,0.193,0.193,98,187,1404,0.0,0.17409902903718766,600,1404,0.0001
288,0.19,0.19,98,188,1249,0.0,0.20448206023795779,150,1249,0.0001
289,0.187,0.187,98,189,1183,0.0,0.22548517851032013,150,1183,0.0001
290,0.184,0.184,98,190,1039,0.0,0.18904087615844065,0,1039,0.0001
291,0.182,0.182,98,191,1112,0.0,0.13148871855703148,350,1112,0.0001
292,0.179,0.179,98,192,1207,0.0,0.19263814365533882,150,1207,0.0001
293,0.176,0.176,98,193,1210,0.0,0.22501885027719398,450,1210,0.0001
294,0.173,0.173,98,194,1269,0.0,0.20681924940344615,300,1269,0.0001
295,0.17,0.17,98,195,1117,0.0,0.1663385865873322,350,1117,0.0001
296,0.167,0.167,98,196,1070,0.0,0.19287057267803198,200,1070,0.0001
297,0.165,0.165,98,197,1242,0.0,0.18118190586519228,450,1242,0.0001
298,0.162,0.162,98,198,1293,0.0,0.19674756811099472,150,1293,0.0001
299,0.159,0.159,98,199,1179,0.0,0.18919148467141264,150,1179,0.0001
300,0.156,0.156,98,200,1159,0.0,0.19598399267215788,150,1159,0.0001
301,0.153,0.153,98,201,1172,0.0,0.2004069033707961,600,1172,0.0001
302,0.151,0.151,98,202,1140,0.0,0.21127617943245397,350,1140,0.0001
303,0.148,0.148,98,203,1140,0.0,0.21019434433195455,0,1140,0.0001
304,0.145,0.145,98,204,1303,0.0,0.20046586169276415,750,1303,0.0001
305,0.142,0.142,98,205,1242,0.0,0.1889048071458875,650,1242,0.0001
306,0.139,0.139,98,206,1127,0.0,0.1954023396717605,850,1127,0.0001
307,0.137,0.137,98,207,1238,0.0,0.16648098820794396,300,1238,0.0001
308,0.134,0.134,98,208,1178,0.0,0.15681790949678728,650,1178,0.0001
309,0.131,0.131,98,209,1196,0.0,0.2107014252607437,400,1196,0.0001
310,0.128,0.128,98,210,1044,0.0,0.22263407304230431,100,1044,0.0001
311,0.125,0.125,98,211,1191,0.0,0.22176981487144112,50,1191,0.0001
312,0.123,0.123,98,212,1141,0.0,0.21220122781601447,0,1141,0.0001
313,0.12,0.12,98,213,1183,0.0,0.21582746797659594,400,1183,0.0001
314,0.117,0.117,98,214,1167,0.0,0.18920912429351303,200,1167,0.0001
315,0.114,0.114,98,215,1220,0.0,0.2256675261553564,700,1220,0.0001
316,0.111,0.111,98,216,1317,0.0,0.17698372756939676,650,1317,0.0001
317,0.108,0.108,98,217,1142,0.0,0.19855450593614726,250,1142,0.0001
318,0.106,0.106,98,218,1142,0.0,0.1988485482604439,250,1142,0.0001
319,0.103,0.103,98,219,1093,0.0,0.20564817971383603,400,1093,0.0001
320,0.1,0.1,98,220,1180,0.0,0.2222741037814289,150,1180,0.0001
321,0.1,0.1,99,220,1292,0.0,0.19452342253450294,0,1292,0.0001
322,0.1,0.1,99,221,1457,0.0,0.13401476818593808,1100,1457,0.0001
323,0.1,0.1,99,221,5564,0.0,-0.04814877879377911,1100,5564,0.0001
324,0.099,0.099,100,221,1532,0.0,0.1881130042448506,0,1532,0.0001
325,0.099,0.099,100,222,1156,0.0,0.19340775650242592,200,1156,0.0001
326,0.099,0.099,100,223,1265,0.0,0.23056175044378752,150,1265,0.0001
327,0.099,0.099,100,224,1292,0.0,0.17751770534135417,1100,1292,0.0001
328,0.099,0.099,100,225,1305,0.0,0.22151648338399224,300,1305,0.0001
329,0.099,0.099,100,226,1376,0.0,0.18289912507378112,150,1376,0.0001
330,0.098,0.098,100,227,1164,0.0,0.19877157353838806,700,1164,0.0001
331,0.098,0.098,100,228,1082,0.0,0.21188853334145252,550,1082,0.0001
332,0.098,0.098,100,229,1032,0.0,0.21230389312583164,550,1032,0.0001
333,0.098,0.098,100,230,1059,0.0,0.2258874171402252,400,1059,0.0001
334,0.098,0.098,100,231,1174,0.0,0.21659374540805315,450,1174,0.0001
335,0.098,0.098,100,232,1148,0.0,0.22157704199519213,100,1148,0.0001
336,0.097,0.097,100,233,1181,0.0,0.21674279175334699,350,1181,0.0001
337,0.097,0.097,100,234,1169,0.0,0.23109029572429074,50,1169,0.0001
338,0.097,0.097,100,235,1367,0.0,0.22833216934917586,400,1367,0.0001
339,0.097,0.097,100,236,1171,0.0,0.20626629567776034,200,1171,0.0001
340,0.097,0.097,100,237,1136,0.0,0.22236488855433337,200,1136,0.0001
341,0.097,0.097,100,238,1490,0.0,0.057444598097763686,900,1490,0.0001
342,0.096,0.096,100,239,1279,0.0,0.2191467846915684,200,1279,0.0001
343,0.096,0.096,100,240,1239,0.0,0.22235629899962195,200,1239,0.0001
344,0.096,0.096,100,240,5559,0.0,-0.04179221376452721,750,5559,0.0001
345,0.096,0.096,101,240,1489,0.0,0.2071864235928266,0,1489,0.0001
