episode,episode_step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,lr,opponent_ep
25,760,0.0,0.18902654945850372,0.0,7.2226691246032715,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,761,0.0,0.02820110134780407,0.0,7.693578243255615,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,762,0.0,0.08199097961187363,0.0,6.966590881347656,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,763,0.0,0.028406323865056038,0.0,7.333484649658203,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,764,0.0,0.045990437269210815,0.0,7.180783271789551,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,765,0.0,0.04196712747216225,0.0,7.459259986877441,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,766,0.0,0.060726266354322433,0.0,7.263797760009766,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,767,0.0,0.02840026281774044,0.0,7.541643142700195,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,768,0.0,0.04791455343365669,0.0,7.479921340942383,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,769,0.0,0.013373302295804024,0.0,6.956109523773193,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,770,0.0,0.09207965433597565,0.0,7.837217330932617,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,771,0.0,0.013686368241906166,0.0,7.194530963897705,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,772,0.0,0.055938128381967545,0.0,7.222213268280029,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,773,0.0,0.05110999941825867,0.0,7.143098831176758,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,774,0.0,0.03186847269535065,0.0,7.176140308380127,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,775,0.0,0.03312593325972557,0.0,7.276353359222412,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,776,0.0,0.019440744072198868,0.0,7.035192966461182,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,777,0.0,0.01083325408399105,0.0,7.520430564880371,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,778,0.0,0.05718981474637985,0.0,7.65644645690918,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,779,0.0,0.09664390236139297,0.0,7.308707237243652,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,780,0.0,0.07291524112224579,0.0,7.127020359039307,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,781,0.0,0.042199186980724335,0.0,7.808920860290527,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,782,0.0,0.04104612022638321,0.0,7.139664649963379,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,783,0.0,0.04355935379862785,0.0,7.3963847160339355,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,784,0.0,0.028185797855257988,0.0,7.277978420257568,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,785,0.0,0.02175223082304001,0.0,7.239334583282471,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,786,0.0,0.02042449451982975,0.0,7.23127555847168,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,787,0.0,0.022457780316472054,0.0,7.779871940612793,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,788,0.0,0.13067394495010376,0.0,7.6337103843688965,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,789,0.0,0.19329752027988434,0.0,7.097927093505859,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,790,0.0,0.06484611332416534,0.0,7.444139003753662,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,791,0.0,0.08122462034225464,0.0,6.68693733215332,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,792,0.0,0.05444984510540962,0.0,7.208810806274414,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,793,0.0,0.04219822958111763,0.0,7.514309883117676,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,794,0.0,0.06716486811637878,0.0,7.178774356842041,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,795,0.0,0.11833558976650238,0.0,7.324180603027344,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,796,0.0,0.05204953998327255,0.0,7.63724946975708,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,797,0.0,0.057670947164297104,0.0,7.3926801681518555,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,798,0.0,0.024401430040597916,0.0,7.656042098999023,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,799,0.0,0.00774991512298584,0.0,7.198055267333984,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,800,0.0,0.06854204833507538,0.0,7.159493446350098,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,801,0.0,0.11112535744905472,0.0,7.4625349044799805,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,802,0.0,0.10175791382789612,0.0,7.601583480834961,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,803,0.0,0.049391090869903564,0.0,8.099802017211914,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,804,0.0,0.06458179652690887,0.0,7.308207988739014,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,805,0.0,0.01049804873764515,0.0,7.10274076461792,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,806,0.0,0.04107946157455444,0.0,7.625611782073975,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,807,0.0,0.09028711169958115,0.0,7.033562660217285,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,808,0.0,0.0469648614525795,0.0,7.820940971374512,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,809,0.0,0.10802929103374481,0.0,7.8230133056640625,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,810,0.0,0.0227326862514019,0.0,7.742569923400879,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,811,0.0,0.06849095225334167,0.0,7.490110874176025,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,812,0.0,0.008108023554086685,0.0,7.024072647094727,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,813,0.0,0.02450828067958355,0.0,6.734314441680908,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,814,0.0,0.03199884295463562,0.0,7.208853721618652,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,815,0.0,0.029233234003186226,0.0,7.2577667236328125,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,816,0.0,0.01655864715576172,0.0,7.3231282234191895,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,817,0.0,0.01445256918668747,0.0,6.865713119506836,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,818,0.0,0.03292384371161461,0.0,7.553718566894531,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,819,0.0,0.05730370804667473,0.0,7.338519096374512,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,820,0.0,0.02149021252989769,0.0,7.438752174377441,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,821,0.0,0.05408970266580582,0.0,7.13273811340332,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,822,0.0,0.10486528277397156,0.0,7.393577575683594,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,823,0.0,0.016393907368183136,0.0,7.958952903747559,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,824,0.0,0.008888286538422108,0.0,7.933668613433838,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,825,0.0,0.10474028438329697,0.0,7.9052934646606445,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,826,0.0,0.07499866932630539,0.0,7.470572471618652,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,827,0.0,0.03767780587077141,0.0,8.060836791992188,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,828,0.0,0.0904683843255043,0.0,7.112985134124756,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,829,0.0,0.09446488320827484,0.0,8.066295623779297,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,830,0.0,0.004335021134465933,0.0,7.112297058105469,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,831,0.0,0.01765519753098488,0.0,7.486688613891602,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,832,0.0,0.05377526208758354,0.0,7.1734724044799805,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,833,0.0,0.01637488231062889,0.0,7.06487512588501,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,834,0.0,0.006753704976290464,0.0,7.756977081298828,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,835,0.0,0.01258232444524765,0.0,7.523536682128906,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,836,0.0,0.011926200240850449,0.0,7.115571975708008,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,837,0.0,0.05286167934536934,0.0,7.442762851715088,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,838,0.0,0.07289143651723862,0.0,7.521565914154053,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,839,0.0,0.023654019460082054,0.0,7.505625247955322,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,840,0.0,0.015145959332585335,0.0,7.963766098022461,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,841,0.0,0.033971235156059265,0.0,7.533222675323486,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,842,0.0,0.08361535519361496,0.0,7.761322021484375,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,843,0.0,0.06030255928635597,0.0,7.316595077514648,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,844,0.0,0.008467480540275574,0.0,7.6906046867370605,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,845,0.0,0.1924922913312912,0.0,7.569362640380859,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,846,0.0,0.07191188633441925,0.0,7.065543174743652,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,847,0.0,0.011662926524877548,0.0,7.151856899261475,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,848,0.0,0.014241264201700687,0.0,7.042664527893066,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,849,0.0,0.004637894686311483,0.0,7.293943881988525,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,850,0.0,0.016808077692985535,0.0,7.475957870483398,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,851,0.0,0.0496942475438118,0.0,8.097478866577148,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,852,0.0,0.012401217594742775,0.0,8.036818504333496,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,853,0.0,0.04683255776762962,0.0,6.976842880249023,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,854,0.0,0.04637334495782852,0.0,7.37687349319458,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,855,0.0,0.025168949738144875,0.0,7.603250503540039,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,856,0.0,0.011051884852349758,0.0,7.620196342468262,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,857,0.0,0.008499646559357643,0.0,7.824904441833496,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,858,0.0,0.012966329231858253,0.0,7.519313812255859,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,859,0.0,0.08774914592504501,0.0,7.051284313201904,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,860,0.0,0.034666016697883606,0.0,7.486031532287598,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,861,0.0,0.06177011877298355,0.0,7.1762895584106445,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,862,0.0,0.07498838752508163,0.0,7.069119453430176,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,863,0.0,0.05905446410179138,0.0,7.20011043548584,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,864,0.0,0.020957451313734055,0.0,7.787896156311035,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,865,0.0,0.012462153099477291,0.0,7.367372512817383,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,866,0.0,0.020900214090943336,0.0,7.582303524017334,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,867,0.0,0.042327556759119034,0.0,7.538785457611084,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,868,0.0,0.015934864059090614,0.0,7.77028751373291,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,869,0.0,0.021927878260612488,0.0,7.418394565582275,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,870,0.0,0.006272631231695414,0.0,7.688991546630859,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,871,0.0,0.004009663593024015,0.0,7.612636089324951,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,872,0.0,0.013592793606221676,0.0,7.904671669006348,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,873,0.0,0.023739788681268692,0.0,7.427908897399902,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,874,0.0,0.09423123300075531,0.0,7.62835168838501,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,875,0.0,0.035410888493061066,0.0,7.431344985961914,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,876,0.0,0.018902545794844627,0.0,7.2888102531433105,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,877,0.0,0.003677626373246312,0.0,7.513439178466797,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,878,0.0,0.03309004753828049,0.0,7.586395263671875,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,879,0.0,0.06176441162824631,0.0,7.595798492431641,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,880,0.0,0.051719147711992264,0.0,7.902153015136719,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
25,881,0.0,0.030280543491244316,0.0,7.1540045738220215,0.97,0.97,7.981114448634454,8.596596998273638,5e-05,300
26,623,0.0,0.016606179997324944,0.0,7.895074844360352,0.969,0.969,6.584563156761449,6.870718225533016,5e-05,800
27,487,0.0,0.023712048307061195,0.0,8.239168167114258,0.968,0.968,5.150385914061274,4.863871550227948,5e-05,700
28,346,0.0,0.012233756482601166,0.0,8.601719856262207,0.967,0.967,2.8600030173678257,3.1459874007981834,5e-05,800
29,207,0.0,0.05369129776954651,0.0,8.802779197692871,0.966,0.966,1.1436727115894372,1.143688072726604,5e-05,200
29,707,0.0,0.21121130883693695,0.0,9.274709701538086,0.966,0.966,8.020740671063399,7.734319501956188,5e-05,200
30,567,0.0,0.08275210857391357,0.0,9.776853561401367,0.964,0.964,6.010300345511255,6.296995227571869,5e-05,750
31,434,0.0,0.14298279583454132,0.0,11.146550178527832,0.963,0.963,4.0048098298484085,4.290922892946808,5e-05,900
32,287,0.0,0.21699172258377075,0.0,11.354398727416992,0.962,0.962,2.287681650636846,2.0016708162084496,5e-05,900
33,147,0.0,0.06159040704369545,0.0,11.55510425567627,0.961,0.961,0.28589029932630683,0.571790575934318,5e-05,200
33,647,0.0,0.11328861862421036,0.0,11.01711368560791,0.961,0.961,6.8719030324484995,6.871381996931929,5e-05,200
34,490,0.0,0.24280621111392975,0.0,12.041192054748535,0.96,0.96,4.864130894991713,5.150408263762995,5e-05,150
35,340,0.0,0.36384856700897217,0.0,12.572134971618652,0.958,0.958,3.1460297571687437,3.1460074159631146,5e-05,800
36,195,0.0,0.30327457189559937,0.0,13.470562934875488,0.957,0.957,1.1436503553409116,1.1436530470438857,5e-05,350
36,695,0.0,0.19384898245334625,0.0,13.14554500579834,0.957,0.957,7.7323448523475315,8.019534292893546,5e-05,350
37,559,0.0,0.05845165252685547,0.0,15.206727027893066,0.956,0.956,6.0105890057417986,6.0104139319561805,5e-05,700
38,427,0.0,0.14481888711452484,0.0,14.929510116577148,0.955,0.955,4.291105808468094,4.004835944327302,5e-05,250
39,282,0.0,0.035099610686302185,0.0,16.67938232421875,0.954,0.954,2.287762022951348,2.2878068451807705,5e-05,850
40,150,0.0,0.2807837128639221,0.0,17.276885986328125,0.953,0.953,0.5717902340817761,0.28589025248965144,5e-05,200
40,650,0.0,0.05580629035830498,0.0,17.875377655029297,0.953,0.953,7.158594856583178,6.872128786389734,5e-05,200
41,491,0.0,0.11496752500534058,0.0,18.22695541381836,0.951,0.951,5.150360524765513,5.150633666802501,5e-05,500
42,349,0.0,0.09307491034269333,0.0,18.377079010009766,0.95,0.95,3.1460730963816896,3.1460587042975905,5e-05,100
43,191,0.0,0.08184786140918732,0.0,19.66327476501465,0.949,0.949,1.1436820718602223,1.1436775846894376,5e-05,0
43,691,0.0,0.13364559412002563,0.0,19.84850311279297,0.949,0.949,7.734281718851423,7.447557257617923,5e-05,0
44,546,0.0,0.1779232770204544,0.0,19.801481246948242,0.948,0.948,5.723899592423874,5.43777974169391,5e-05,650
45,395,0.0,0.06775768101215363,0.0,20.342344284057617,0.947,0.947,3.718790035180948,3.718732205081507,5e-05,100
46,237,0.0,0.05909707024693489,0.0,20.80853843688965,0.945,0.945,1.7155987617004689,1.7156369336938913,5e-05,300
46,737,0.0,0.013306531123816967,0.0,22.0443115234375,0.945,0.945,8.595724710049588,8.021264196239061,5e-05,300
47,605,0.0,0.2443423569202423,0.0,22.835384368896484,0.944,0.944,6.585050736068025,6.585181830598576,5e-05,300
48,464,0.0,0.1648065149784088,0.0,23.292003631591797,0.943,0.943,4.577871006530616,4.577650655815026,5e-05,50
49,309,0.0,0.44769996404647827,0.0,24.039051055908203,0.942,0.942,2.5738431592796918,2.57375589689706,5e-05,500
50,169,0.0,0.02639622800052166,0.0,24.935684204101562,0.941,0.941,0.8577132625282935,0.5718020198866364,0.0001,900
50,669,0.0,0.1272890865802765,0.0,24.227752685546875,0.941,0.941,7.732319149676424,7.4456336416756645,0.0001,900
51,541,0.0,0.1989944577217102,0.0,26.721942901611328,0.939,0.939,5.438064938697226,5.7243812593578856,0.0001,800
52,384,0.0,0.17392632365226746,0.0,26.074748992919922,0.938,0.938,3.4322887801918798,3.718358858507626,0.0001,900
53,237,0.0,0.16506747901439667,0.0,26.834806442260742,0.937,0.937,1.71563460879328,1.7156423257801507,0.0001,650
53,737,0.0,0.06029035151004791,0.0,28.205278396606445,0.937,0.937,8.022583412234711,8.308376709040328,0.0001,650
54,596,0.0,0.11429061740636826,0.0,29.800201416015625,0.936,0.936,6.297737866224987,6.297509369223143,0.0001,150
55,436,0.0,0.44279614090919495,0.0,29.04526710510254,0.935,0.935,4.291385969049489,4.005158817558024,0.0001,950
56,288,0.0,0.0881681814789772,0.0,28.815746307373047,0.933,0.933,2.2876268686168784,2.2876497086389445,0.0001,300
57,167,0.0,0.16054046154022217,0.0,30.759994506835938,0.932,0.932,0.8577110419494156,0.8577128434556175,0.0001,750
57,667,0.0,0.06719385832548141,0.0,32.03779602050781,0.932,0.932,7.446063016922712,7.446400556372904,0.0001,750
58,527,0.0,0.20472195744514465,0.0,31.50967788696289,0.931,0.931,5.437364547322814,5.723517057980043,0.0001,50
59,380,0.0,0.01265786774456501,0.0,32.552669525146484,0.93,0.93,3.4325190219044543,3.432534241584869,0.0001,800
60,218,0.0,0.12188427150249481,0.0,31.573566436767578,0.929,0.929,1.4296374318415297,1.429643607955994,0.0001,300
60,718,0.0,0.031040167436003685,0.0,31.850387573242188,0.929,0.929,8.020756253404505,8.020935892801027,0.0001,300
61,579,0.0,0.42452797293663025,0.0,32.01115417480469,0.928,0.928,6.297949454493167,6.297668238937317,0.0001,100
62,436,0.0,0.11933959275484085,0.0,34.99821090698242,0.926,0.926,4.005209045363283,4.005492166095866,0.0001,150
63,277,0.0,0.4700717031955719,0.0,33.58163070678711,0.925,0.925,2.0016865686511762,2.00177875109726,0.0001,550
64,130,0.0,0.16705842316150665,0.0,33.49576187133789,0.924,0.924,0.28588700279127993,0.28588700279127993,0.0001,200
64,630,0.0,0.025986239314079285,0.0,33.12828063964844,0.924,0.924,7.157750944000941,6.871219510393773,0.0001,200
65,496,0.0,0.016256609931588173,0.0,33.87179946899414,0.923,0.923,5.150330748565489,4.86420307414766,0.0001,750
66,354,0.0,0.025149932131171227,0.0,34.994911193847656,0.922,0.922,3.1460816361543453,3.14603131367344,0.0001,150
67,199,0.0,0.05145694687962532,0.0,33.71185302734375,0.92,0.92,1.143664183070305,1.1436683334570579,0.0001,550
67,699,0.0,0.09203114360570908,0.0,33.675048828125,0.92,0.92,8.020340266908288,8.020435888702437,0.0001,550
68,563,0.0,0.014978752471506596,0.0,34.46931457519531,0.919,0.919,6.00997581556146,6.010273636223469,0.0001,400
69,426,0.0,0.04814155027270317,0.0,34.76423645019531,0.918,0.918,4.004844442829204,4.291106347260941,0.0001,900
70,293,0.0,0.55795818567276,0.0,33.441776275634766,0.917,0.917,2.287716594838945,2.2876724188055366,0.0001,700
71,140,0.0,0.04729236662387848,0.0,33.81621170043945,0.916,0.916,0.2858903461746434,0.2858861762923052,0.0001,150
71,640,0.0,0.03932766616344452,0.0,34.304012298583984,0.916,0.916,6.872274532305835,7.158897145158355,0.0001,150
72,491,0.0,0.0983256846666336,0.0,33.063045501708984,0.914,0.914,4.864085373111488,4.864088349047105,0.0001,850
73,339,0.0,0.04905816540122032,0.0,32.64338684082031,0.913,0.913,2.8598871760971223,2.859955026683722,0.0001,100
74,189,0.0,0.020282557234168053,0.0,31.896970748901367,0.912,0.912,1.1436495911858622,0.8577139090860535,0.0001,50
74,689,0.0,0.006391502916812897,0.0,32.73698806762695,0.912,0.912,7.732236240878187,7.446391706308222,0.0001,50
75,553,0.0,0.015531288459897041,0.0,32.052024841308594,0.911,0.911,5.724480832931739,5.724319173520538,0.0001,50
76,403,0.0,0.012937983497977257,0.0,32.216041564941406,0.91,0.91,3.7186231357371633,3.718435306761345,0.0001,750
77,252,0.0,0.03040040098130703,0.0,31.141321182250977,0.909,0.909,1.7156462348004036,1.7156380350126723,0.0001,0
77,752,0.0,0.024004720151424408,0.0,30.524991989135742,0.909,0.909,8.596594387614696,8.309980490718711,0.0001,0
78,610,0.0,0.0295136496424675,0.0,31.213146209716797,0.907,0.907,6.584002575569874,6.583874712814808,0.0001,600
79,464,0.0,0.004139444325119257,0.0,31.038524627685547,0.906,0.906,4.577705850015829,4.864076653854213,0.0001,450
80,326,0.0,0.06501849740743637,0.0,29.75516700744629,0.905,0.905,2.859916239541782,2.859825683226253,0.0001,50
81,196,0.0,0.006386136636137962,0.0,29.734756469726562,0.904,0.904,1.1436479263080157,1.143662220185972,0.0001,200
81,696,0.0,0.02275983616709709,0.0,29.743013381958008,0.904,0.904,8.019904384563603,7.733132972505653,0.0001,200
82,564,0.0,0.032679516822099686,0.0,29.297643661499023,0.903,0.903,7.040409356767329,6.723612780732604,0.0001,400
83,544,0.0,0.02692529186606407,0.0,29.30325698852539,0.901,0.901,5.724062835020056,5.437708433090983,0.0001,100
84,386,0.0,0.0067621939815580845,0.0,29.03713607788086,0.9,0.9,3.7184724856401052,3.7183459649541124,0.0001,900
85,243,0.0,0.024984152987599373,0.0,28.706710815429688,0.899,0.899,1.715613378243025,1.7156201205971189,0.0001,0
85,743,0.0,0.01064230129122734,0.0,27.52081298828125,0.899,0.899,8.308958461146382,8.308914233427068,0.0001,0
