episode,step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2
950,500,0.16513632237911224,0.05327437072992325,12.749990463256836,10.184406280517578,1.0,1.0,-10.0,-16.5
950,1000,0.10620400309562683,0.08958705514669418,10.253162384033203,10.35152530670166,1.0,1.0,-38.0,-31.5
