episode,episode_step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,opponent_ep
0,623,0.0,5.919803619384766,0.0,58.808837890625,0.0,1.0,65.0,45.15072294581336,600
0,1123,0.0,5.928511619567871,0.0,68.8249282836914,0.0,1.0,100.0,89.04709830252682,600
