episode,episode_step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,lr,opponent_ep
7,612,0.0,0.03382188454270363,0.0,7.097826957702637,0.992,0.992,6.587118095925717,6.874102081853443,5e-05,50
7,1112,0.0,0.022978074848651886,0.0,7.472188472747803,0.992,0.992,13.272879405124318,12.981852112150042,5e-05,50
7,1612,0.0,0.04576602578163147,0.0,7.670647144317627,0.992,0.992,20.77346950294224,20.15927894349886,5e-05,50
7,2112,0.0,0.01963690109550953,0.0,7.3271894454956055,0.992,0.992,29.559433961751612,28.91273810980364,5e-05,50
7,2612,0.0,0.026700787246227264,0.0,7.748529434204102,0.992,0.992,41.12815883990974,39.99126823405647,5e-05,50
7,3112,0.0,0.02765616588294506,0.0,7.873411178588867,0.992,0.992,54.04020013925227,53.44275524196157,5e-05,50
7,3612,0.0,0.051555804908275604,0.0,7.959920883178711,0.992,0.992,67.36310455410148,66.76984351982888,5e-05,50
7,4112,0.0,0.021500397473573685,0.0,8.225990295410156,0.992,0.992,79.70493925070267,79.62674624798242,5e-05,50
7,4612,0.0,0.006769075524061918,0.0,8.843523025512695,0.992,0.992,90.01108824837921,89.92613498161704,5e-05,50
8,312,0.0,0.0940246433019638,0.0,9.086328506469727,0.991,0.991,2.5738771477805997,2.5738508163441702,5e-05,750
8,812,0.0,0.07151860743761063,0.0,9.09174919128418,0.991,0.991,9.861925144328621,10.175784501937619,5e-05,750
8,1312,0.0,0.056569766253232956,0.0,9.46127700805664,0.991,0.991,19.993902679450223,18.829214138158594,5e-05,750
8,1812,0.0,0.06406711041927338,0.0,9.061005592346191,0.991,0.991,27.45762130902421,26.28210352581341,5e-05,750
8,2312,0.0,0.06616109609603882,0.0,10.068511009216309,0.991,0.991,37.02027709512637,35.888007910100484,5e-05,750
8,2812,0.0,0.18406525254249573,0.0,10.025436401367188,0.991,0.991,50.29585247783332,48.85678189156814,5e-05,750
8,3312,0.0,0.09745156019926071,0.0,10.150189399719238,0.991,0.991,63.8393843687482,61.840668729298464,5e-05,750
8,3812,0.0,0.124836765229702,0.0,10.085997581481934,0.991,0.991,77.13737307688378,75.13952278450819,5e-05,750
8,4312,0.0,0.022817566990852356,0.0,10.288185119628906,0.991,0.991,89.8247428824518,87.8738591790554,5e-05,750
9,335,0.0,0.02822725474834442,0.0,10.799439430236816,0.989,0.989,2.860038362187387,2.859993317433742,5e-05,300
9,835,0.0,0.06783562153577805,0.0,11.296262741088867,0.989,0.989,11.808328298704758,11.124457295881944,5e-05,300
9,1335,0.0,0.12188593298196793,0.0,11.763484954833984,0.989,0.989,21.69092944444908,20.5914998729868,5e-05,300
9,1835,0.0,0.14776957035064697,0.0,12.152047157287598,0.989,0.989,29.33726712475826,28.259740625023866,5e-05,300
9,2335,0.0,0.08809085935354233,0.0,12.495491027832031,0.989,0.989,38.88404662918775,38.25538442509879,5e-05,300
9,2835,0.0,0.011900730431079865,0.0,13.123830795288086,0.989,0.989,50.81251029683595,49.675454805718246,5e-05,300
9,3335,0.0,0.13228484988212585,0.0,13.804624557495117,0.989,0.989,64.64936367717074,62.92803730359026,5e-05,300
9,3835,0.0,0.15485933423042297,0.0,14.42412281036377,0.989,0.989,79.14231604494007,77.18212098782992,5e-05,300
10,485,0.0,0.15891985595226288,0.0,13.717702865600586,0.988,0.988,4.864658337042986,4.864619808206608,5e-05,600
10,985,0.0,0.027771160006523132,0.0,14.558905601501465,0.988,0.988,13.837523487978162,12.864536691869041,5e-05,600
10,1485,0.0,0.19058603048324585,0.0,15.249892234802246,0.988,0.988,25.144433218575017,23.266082673735053,5e-05,600
11,320,0.0,0.1459501087665558,0.0,16.291122436523438,0.987,0.987,2.8600503838678626,2.8600394846925603,5e-05,450
11,820,0.0,0.3351284861564636,0.0,16.23787498474121,0.987,0.987,9.46840425572222,9.469078360785888,5e-05,450
11,1320,0.0,0.08704962581396103,0.0,17.92012596130371,0.987,0.987,16.270159158173307,16.27412032533002,5e-05,450
11,1820,0.0,0.442291796207428,0.0,18.46816635131836,0.987,0.987,23.794057057005848,23.811590032999067,5e-05,450
11,2320,0.0,0.1684763878583908,0.0,18.800838470458984,0.987,0.987,33.06972960848039,33.498491136826054,5e-05,450
11,2820,0.0,0.34587082266807556,0.0,19.33135414123535,0.987,0.987,44.59255793690917,45.0196033714378,5e-05,450
11,3320,0.0,0.3463405966758728,0.0,20.88516616821289,0.987,0.987,58.223256527490356,58.651942743141,5e-05,450
11,3820,0.0,0.2898850440979004,0.0,21.08344268798828,0.987,0.987,71.78661798921812,72.11048757453513,5e-05,450
11,4320,0.0,0.3635263442993164,0.0,24.219078063964844,0.987,0.987,85.6057827681213,85.22042287606124,5e-05,450
11,4820,0.0,0.3333868086338043,0.0,23.819095611572266,0.987,0.987,99.81983605940034,97.84422841079353,5e-05,450
12,594,0.0,0.06334400922060013,0.0,24.400936126708984,0.986,0.986,6.2990099778913,6.298574332806272,5e-05,650
12,1094,0.0,0.4123859703540802,0.0,26.519044876098633,0.986,0.986,12.971532334641868,13.261985925433546,5e-05,650
12,1594,0.0,0.16187041997909546,0.0,28.661067962646484,0.986,0.986,20.373663120739753,20.668895548281508,5e-05,650
12,2094,0.0,0.6518087387084961,0.0,25.295713424682617,0.986,0.986,28.694945436970215,29.008459682913834,5e-05,650
12,2594,0.0,0.25808554887771606,0.0,30.025663375854492,0.986,0.986,38.66313815305663,39.9472669012152,5e-05,650
12,3094,0.0,0.5555202960968018,0.0,31.81448745727539,0.986,0.986,51.67427031495702,51.902091021880864,5e-05,650
12,3594,0.0,0.43366608023643494,0.0,32.34012985229492,0.986,0.986,65.0201820875735,65.82644714505996,5e-05,650
12,4094,0.0,0.7358468770980835,0.0,32.03701400756836,0.986,0.986,78.8220088455765,78.5504991380123,5e-05,650
12,4594,0.0,1.0255266427993774,0.0,35.97270965576172,0.986,0.986,91.66540749179683,90.57012045153456,5e-05,650
13,198,0.0,0.4631539285182953,0.0,35.965248107910156,0.985,0.985,1.143667405605736,1.143670505695427,5e-05,400
13,698,0.0,0.38189029693603516,0.0,35.95769500732422,0.985,0.985,9.450466291290734,9.446253107124065,5e-05,400
13,1198,0.0,0.6162531971931458,0.0,38.348690032958984,0.985,0.985,20.580181240150736,19.863337938049558,5e-05,400
14,447,0.0,0.4206291437149048,0.0,40.008087158203125,0.983,0.983,6.697027974911972,6.194502837435839,5e-05,850
14,947,0.0,1.3978959321975708,0.0,39.433387756347656,0.983,0.983,20.799178976623885,17.136116545972342,5e-05,850
15,550,0.0,0.6515059471130371,0.0,44.943607330322266,0.982,0.982,6.010940366610651,5.724714237633551,5e-05,300
15,1050,0.0,1.1687099933624268,0.0,43.097747802734375,0.982,0.982,12.66424228469514,12.670764099440886,5e-05,300
15,1550,0.0,0.059301599860191345,0.0,46.929466247558594,0.982,0.982,19.982990912521185,19.694302182804392,5e-05,300
15,2050,0.0,0.9320248365402222,0.0,49.21221923828125,0.982,0.982,28.129173624783295,27.468513802603347,5e-05,300
15,2550,0.0,0.06377137452363968,0.0,51.54411315917969,0.982,0.982,38.33801048974642,38.118609414985585,5e-05,300
15,3050,0.0,0.5420415997505188,0.0,56.01448059082031,0.982,0.982,51.14302917283928,50.42602786653668,5e-05,300
15,3550,0.0,0.7747812271118164,0.0,55.29949188232422,0.982,0.982,63.88044873541327,63.73869729034731,5e-05,300
15,4050,0.0,2.085583448410034,0.0,56.116363525390625,0.982,0.982,79.22782120290633,78.8536544085698,5e-05,300
15,4550,0.0,0.24360822141170502,0.0,58.798362731933594,0.982,0.982,90.5129911978701,90.16762630570575,5e-05,300
15,5050,0.0,1.9866865873336792,0.0,61.993247985839844,0.982,0.982,103.6928219404375,101.31555426400182,5e-05,300
16,594,0.0,1.87734055519104,0.0,59.812705993652344,0.981,0.981,6.012308978894732,6.298573977817068,5e-05,600
16,1094,0.0,0.9378894567489624,0.0,64.63238525390625,0.981,0.981,12.976254220485384,13.260481655861104,5e-05,600
16,1594,0.0,0.31182175874710083,0.0,68.8831558227539,0.981,0.981,20.093094542860793,20.66893619705707,5e-05,600
16,2094,0.0,1.1259068250656128,0.0,69.00513458251953,0.981,0.981,29.16612261907949,29.5706564313292,5e-05,600
16,2594,0.0,1.672255516052246,0.0,79.28958892822266,0.981,0.981,42.71511364579351,41.76088609673029,5e-05,600
17,281,0.0,2.0878069400787354,0.0,74.89981079101562,0.98,0.98,2.2876914439457647,2.2877404726532973,5e-05,900
17,781,0.0,0.9992726445198059,0.0,74.42241668701172,0.98,0.98,8.888707560798478,8.887852650493246,5e-05,900
17,1281,0.0,0.7516445517539978,0.0,79.6893310546875,0.98,0.98,15.651938687371121,15.950302493953007,5e-05,900
17,1781,0.0,0.8642690777778625,0.0,81.82644653320312,0.98,0.98,23.406553381328937,23.389502976084295,5e-05,900
17,2281,0.0,0.9139593839645386,0.0,86.51956176757812,0.98,0.98,32.47404265640047,32.85020261923176,5e-05,900
17,2781,0.0,1.3729978799819946,0.0,88.31017303466797,0.98,0.98,44.28997686454907,44.20148434049281,5e-05,900
17,3281,0.0,0.899406909942627,0.0,93.28689575195312,0.98,0.98,57.28125846033355,57.76592384412388,5e-05,900
17,3781,0.0,2.051457166671753,0.0,88.1878662109375,0.98,0.98,71.13832394608323,71.62488425914763,5e-05,900
17,4281,0.0,1.5922057628631592,0.0,97.30443572998047,0.98,0.98,83.26058244575313,83.73789823566221,5e-05,900
17,4781,0.0,1.4252779483795166,0.0,94.98469543457031,0.98,0.98,93.7161154002718,93.735948609428,5e-05,900
18,387,0.0,1.186092734336853,0.0,96.4385986328125,0.979,0.979,3.7187809431119403,3.7187281538404164,5e-05,400
18,887,0.0,0.641730010509491,0.0,100.5762939453125,0.979,0.979,10.338668212506082,10.630668449166082,5e-05,400
18,1387,0.0,0.4922105669975281,0.0,105.6197509765625,0.979,0.979,17.211561147842332,17.512569066984998,5e-05,400
18,1887,0.0,1.0826359987258911,0.0,106.04032135009766,0.979,0.979,25.332809017424218,25.33144411282705,5e-05,400
18,2387,0.0,1.0565685033798218,0.0,105.64282989501953,0.979,0.979,35.448658388395344,35.02945882861811,5e-05,400
18,2887,0.0,0.6601323485374451,0.0,106.9880142211914,0.979,0.979,47.32843035344444,47.431376650560715,5e-05,400
18,3387,0.0,0.3485247790813446,0.0,113.68019104003906,0.979,0.979,60.52656891758747,60.627971344635114,5e-05,400
18,3887,0.0,0.5339149236679077,0.0,112.92403411865234,0.979,0.979,74.24722534627487,74.32829929956631,5e-05,400
18,4387,0.0,0.4316823184490204,0.0,114.75677490234375,0.979,0.979,86.0217827007272,86.04573617684669,5e-05,400
18,4887,0.0,1.3470326662063599,0.0,115.74662017822266,0.979,0.979,99.61658516272844,97.84703418298568,5e-05,400
19,490,0.0,0.4289833903312683,0.0,114.20449829101562,0.977,0.977,4.864797459172366,4.864808512274825,5e-05,300
19,990,0.0,0.8248952031135559,0.0,116.40565490722656,0.977,0.977,11.50434275291955,11.504799671925392,5e-05,300
19,1490,0.0,1.2897897958755493,0.0,118.37281799316406,0.977,0.977,18.45407224932577,18.76677463961563,5e-05,300
19,1990,0.0,0.38816037774086,0.0,117.55789947509766,0.977,0.977,26.80133339715116,26.43219447878005,5e-05,300
19,2490,0.0,1.0059945583343506,0.0,119.34651184082031,0.977,0.977,36.86647649632509,36.42751412546695,5e-05,300
19,2990,0.0,0.08551221340894699,0.0,123.66608428955078,0.977,0.977,49.06344846228825,49.11227239761536,5e-05,300
19,3490,0.0,0.2257072776556015,0.0,117.22545623779297,0.977,0.977,62.353236821801666,62.404550871959195,5e-05,300
19,3990,0.0,0.6603866815567017,0.0,118.69316101074219,0.977,0.977,75.32241815282295,75.37045476819054,5e-05,300
19,4490,0.0,0.5779953002929688,0.0,118.61294555664062,0.977,0.977,86.63255277663004,86.68676348629472,5e-05,300
19,4990,0.0,0.5311890840530396,0.0,119.64744567871094,0.977,0.977,96.07908533561323,95.75962466369745,5e-05,300
20,608,0.0,0.7621204853057861,0.0,118.78624725341797,0.976,0.976,6.586873719569323,6.586960219103208,5e-05,950
20,1108,0.0,0.18612313270568848,0.0,116.43639373779297,0.976,0.976,13.56939930510612,13.568604327506446,5e-05,950
20,1608,0.0,0.5977201461791992,0.0,119.38261413574219,0.976,0.976,20.428201858317053,20.72965124778547,5e-05,950
20,2108,0.0,0.20891495048999786,0.0,115.13232421875,0.976,0.976,28.90151408129837,29.59141670888536,5e-05,950
20,2608,0.0,0.4455726742744446,0.0,115.40777587890625,0.976,0.976,40.295299093012844,40.55012017400068,5e-05,950
20,3108,0.0,0.25121569633483887,0.0,112.65933990478516,0.976,0.976,53.68224359558416,52.79222055180068,5e-05,950
20,3608,0.0,0.3892287015914917,0.0,111.86231994628906,0.976,0.976,67.02225593036938,66.710796800374,5e-05,950
20,4108,0.0,0.2924221456050873,0.0,111.3289794921875,0.976,0.976,79.43061729343276,79.13770123104443,5e-05,950
20,4608,0.0,0.2748069763183594,0.0,109.41542053222656,0.976,0.976,89.8097575976448,89.54851524711061,5e-05,950
21,309,0.0,0.21534118056297302,0.0,109.04544067382812,0.975,0.975,2.5737851830832943,2.573833091742706,5e-05,50
21,809,0.0,0.32948222756385803,0.0,107.64666748046875,0.975,0.975,9.464966466538248,9.177928429571764,5e-05,50
21,1309,0.0,0.050529465079307556,0.0,105.5400619506836,0.975,0.975,16.242983294319643,16.254270479358677,5e-05,50
21,1809,0.0,0.2990446984767914,0.0,105.10985565185547,0.975,0.975,24.040323449268282,23.714622930043024,5e-05,50
21,2309,0.0,0.30061888694763184,0.0,103.52782440185547,0.975,0.975,33.137472318403795,32.7695238177466,5e-05,50
21,2809,0.0,0.15776506066322327,0.0,101.86749267578125,0.975,0.975,44.44030079271127,44.57607142765479,5e-05,50
21,3309,0.0,0.03888200968503952,0.0,101.07029724121094,0.975,0.975,58.41422008478158,58.05804132578914,5e-05,50
21,3809,0.0,0.3196171820163727,0.0,98.41291809082031,0.975,0.975,73.83019884224862,73.09949313277824,5e-05,50
21,4309,0.0,0.24383825063705444,0.0,95.41756439208984,0.975,0.975,86.92749631033516,86.00094869530278,5e-05,50
22,245,0.0,0.5959542989730835,0.0,97.37818145751953,0.974,0.974,1.7156850220369346,1.7156272179320489,5e-05,100
22,745,0.0,0.2107698768377304,0.0,94.93891906738281,0.974,0.974,8.312974930426044,8.599447736408825,5e-05,100
22,1245,0.0,0.2562151551246643,0.0,94.47166442871094,0.974,0.974,14.760829407181626,15.345304617790454,5e-05,100
22,1745,0.0,0.09549079835414886,0.0,93.16187286376953,0.974,0.974,22.42725152731265,22.695304306304237,5e-05,100
22,2245,0.0,0.1573767513036728,0.0,94.26923370361328,0.974,0.974,31.3416160660962,31.587040738281896,5e-05,100
22,2745,0.0,0.3824514150619507,0.0,92.55372619628906,0.974,0.974,42.48089947314845,42.707914736057845,5e-05,100
22,3245,0.0,0.17010556161403656,0.0,92.1589126586914,0.974,0.974,55.915561143595575,55.57874239861148,5e-05,100
22,3745,0.0,0.09820385277271271,0.0,91.19298553466797,0.974,0.974,69.23603322844853,68.90027068283194,5e-05,100
22,4245,0.0,0.32375627756118774,0.0,91.5715560913086,0.974,0.974,81.5392120109234,81.19470773603106,5e-05,100
22,4745,0.0,0.08954890072345734,0.0,88.95079040527344,0.974,0.974,93.9512442456701,93.00085948403212,5e-05,100
23,340,0.0,0.5719634294509888,0.0,89.77859497070312,0.973,0.973,3.146159752316425,2.8600603798547715,5e-05,150
23,840,0.0,0.3321223556995392,0.0,90.10142517089844,0.973,0.973,9.756333618196924,9.180499459167443,5e-05,150
23,1340,0.0,0.23607683181762695,0.0,89.60000610351562,0.973,0.973,16.558853232498674,16.27972394083256,5e-05,150
23,1840,0.0,0.0896555483341217,0.0,89.81688690185547,0.973,0.973,24.0826118356702,23.83713598421781,5e-05,150
23,2340,0.0,0.5456140041351318,0.0,88.65811920166016,0.973,0.973,33.74833782678199,33.10423896789326,5e-05,150
23,2840,0.0,0.08898104727268219,0.0,91.7811050415039,0.973,0.973,45.75137065098442,45.06688987042454,5e-05,150
23,3340,0.0,0.21942049264907837,0.0,88.93000030517578,0.973,0.973,58.225119520560874,58.66859632012072,5e-05,150
23,3840,0.0,0.6888805031776428,0.0,91.11906433105469,0.973,0.973,74.65248206736683,73.69650302416551,5e-05,150
24,265,0.0,0.8610500693321228,0.0,88.11312103271484,0.972,0.972,2.0017038099669104,2.00174776221074,5e-05,550
24,765,0.0,0.08921410143375397,0.0,92.239501953125,0.972,0.972,8.601125312983186,8.889560341313759,5e-05,550
24,1265,0.0,1.081685185432434,0.0,95.40498352050781,0.972,0.972,15.35903842626792,15.649356245546146,5e-05,550
24,1765,0.0,0.14533603191375732,0.0,94.68058013916016,0.972,0.972,23.084929240003255,23.38614606081876,5e-05,550
24,2265,0.0,0.8346846699714661,0.0,94.69743347167969,0.972,0.972,32.522646890506145,32.03131543295491,5e-05,550
24,2765,0.0,0.4569838345050812,0.0,97.55841064453125,0.972,0.972,43.792001619353385,43.80698591349999,5e-05,550
24,3265,0.0,1.455411434173584,0.0,97.46395111083984,0.972,0.972,57.31928883950919,56.77299588293796,5e-05,550
24,3765,0.0,0.3964468240737915,0.0,95.73712158203125,0.972,0.972,70.6134199351245,70.64788833784671,5e-05,550
24,4265,0.0,0.2982028126716614,0.0,94.15167236328125,0.972,0.972,82.2965136189994,83.3750214440784,5e-05,550
24,4765,0.0,0.5392251014709473,0.0,97.33039855957031,0.972,0.972,92.83937654947667,93.4430100791504,5e-05,550
25,361,0.0,0.8055195808410645,0.0,97.27134704589844,0.97,0.97,3.432537195057753,3.146346059543185,5e-05,450
25,861,0.0,0.4743567407131195,0.0,97.56061553955078,0.97,0.97,12.78195892950097,11.46755396225985,5e-05,450
25,1361,0.0,0.9480738043785095,0.0,98.39469909667969,0.97,0.97,20.95411758398783,19.033845688058918,5e-05,450
25,1861,0.0,0.9173460006713867,0.0,100.59584045410156,0.97,0.97,29.55416066319484,27.76712993901981,5e-05,450
25,2361,0.0,0.9428214430809021,0.0,101.96407318115234,0.97,0.97,41.96667160731159,39.08970682445189,5e-05,450
26,515,0.0,0.07057271897792816,0.0,101.50211334228516,0.969,0.969,5.43789917853741,5.4375827319387176,5e-05,700
26,1015,0.0,0.3727039694786072,0.0,103.61308288574219,0.969,0.969,11.795101395853509,12.083665587085475,5e-05,700
26,1515,0.0,0.6565817594528198,0.0,99.5014877319336,0.969,0.969,19.096725663908092,19.382100943771082,5e-05,700
26,2015,0.0,1.824385166168213,0.0,101.60836791992188,0.969,0.969,26.866826133632173,27.473357813542837,5e-05,700
26,2515,0.0,0.5824637413024902,0.0,107.22126007080078,0.969,0.969,36.50858607857221,37.57331451973916,5e-05,700
26,3015,0.0,1.0746124982833862,0.0,103.89643096923828,0.969,0.969,48.68713199239405,49.76746011961871,5e-05,700
26,3515,0.0,0.12720388174057007,0.0,106.01830291748047,0.969,0.969,61.98614572942948,63.060085309162226,5e-05,700
26,4015,0.0,0.1067705824971199,0.0,103.97909545898438,0.969,0.969,75.52738781989994,76.5884264219794,5e-05,700
26,4515,0.0,0.07595730572938919,0.0,100.83654022216797,0.969,0.969,86.87965441230924,87.92732937743732,5e-05,700
26,5015,0.0,0.09863688051700592,0.0,106.60920715332031,0.969,0.969,96.44351898003194,97.06778155154673,5e-05,700
27,581,0.0,1.0374515056610107,0.0,109.53034973144531,0.968,0.968,6.98438833327827,6.248583281432921,5e-05,800
27,1081,0.0,0.17871138453483582,0.0,106.17713928222656,0.968,0.968,13.650230198758903,12.911262024651693,5e-05,800
27,1581,0.0,0.2225247621536255,0.0,106.7006607055664,0.968,0.968,21.033335344811807,20.191158575276948,5e-05,800
27,2081,0.0,0.18206462264060974,0.0,110.71197509765625,0.968,0.968,29.270381703855534,28.45223209776167,5e-05,800
27,2581,0.0,0.7802756428718567,0.0,110.53837585449219,0.968,0.968,39.58709157868463,38.76649037321704,5e-05,800
27,3081,0.0,0.3232569396495819,0.0,109.54376220703125,0.968,0.968,52.44792728003569,51.104319496870836,5e-05,800
27,3581,0.0,0.34572944045066833,0.0,109.99305725097656,0.968,0.968,65.77816475867917,64.43125926590206,5e-05,800
27,4081,0.0,0.241067573428154,0.0,110.71275329589844,0.968,0.968,78.08983783126646,77.2852727524692,5e-05,800
27,4581,0.0,0.29295429587364197,0.0,111.24384307861328,0.968,0.968,89.22327639307171,87.91994434227594,5e-05,800
28,145,0.0,0.42142561078071594,0.0,112.92464447021484,0.967,0.967,0.2858886205448961,0.5717888118766705,5e-05,50
28,645,0.0,0.28796589374542236,0.0,112.08419036865234,0.967,0.967,6.874355280495958,7.1607061850341855,5e-05,50
28,1145,0.0,0.6155951619148254,0.0,110.25006103515625,0.967,0.967,13.571781764611508,13.855357843134726,5e-05,50
28,1645,0.0,0.2982725501060486,0.0,108.26580047607422,0.967,0.967,21.07352255054968,21.031978094967126,5e-05,50
28,2145,0.0,0.08648112416267395,0.0,109.19747161865234,0.967,0.967,29.20914675582615,29.527096687872827,5e-05,50
28,2645,0.0,0.48368802666664124,0.0,108.98753356933594,0.967,0.967,39.89759540467064,39.71635115306704,5e-05,50
28,3145,0.0,0.3853573203086853,0.0,108.09716796875,0.967,0.967,51.94643241124329,52.3378507027136,5e-05,50
28,3645,0.0,0.6252628564834595,0.0,105.54366302490234,0.967,0.967,65.87759665793138,65.69662922604749,5e-05,50
28,4145,0.0,0.39222124218940735,0.0,104.11959075927734,0.967,0.967,78.52989925808886,78.8879776835687,5e-05,50
28,4645,0.0,0.34513869881629944,0.0,102.75920104980469,0.967,0.967,89.30558523951605,89.64922174856176,5e-05,50
29,244,0.0,0.2261030077934265,0.0,103.09677124023438,0.966,0.966,1.715697343713026,1.7157175787438188,5e-05,800
29,744,0.0,0.2605000436306,0.0,101.75262451171875,0.966,0.966,8.025007038381691,8.600831207606369,5e-05,800
29,1244,0.0,0.37174323201179504,0.0,99.8311767578125,0.966,0.966,14.761535417165183,15.347623832450974,5e-05,800
29,1744,0.0,0.09543772786855698,0.0,98.12140655517578,0.966,0.966,22.422260154760043,22.694606979544666,5e-05,800
29,2244,0.0,0.5389271378517151,0.0,96.13843536376953,0.966,0.966,31.279711672848496,31.571319115564418,5e-05,800
29,2744,0.0,0.28189218044281006,0.0,94.29434204101562,0.966,0.966,42.28038517876724,42.598095098829134,5e-05,800
29,3244,0.0,0.4736698269844055,0.0,92.58824920654297,0.966,0.966,55.633307740520976,55.38909080960978,5e-05,800
29,3744,0.0,0.17302505671977997,0.0,91.32585144042969,0.966,0.966,68.9767827146743,69.31492102489307,5e-05,800
29,4244,0.0,0.360316663980484,0.0,89.2576675415039,0.966,0.966,81.97809201233277,81.79941050532713,5e-05,800
29,4744,0.0,0.05656733363866806,0.0,87.48003387451172,0.966,0.966,92.46652120674082,92.75028133925565,5e-05,800
30,277,0.0,0.2866534888744354,0.0,85.86750793457031,0.964,0.964,2.0016721591659956,2.287691491882219,5e-05,250
30,777,0.0,0.003980434034019709,0.0,83.91106414794922,0.964,0.964,8.60045732178347,8.887295306212463,5e-05,250
30,1277,0.0,0.2867175042629242,0.0,82.05940246582031,0.964,0.964,15.356279318690257,15.64250512237349,5e-05,250
30,1777,0.0,0.005231129936873913,0.0,79.59303283691406,0.964,0.964,22.74606965658389,23.05382663845243,5e-05,250
30,2277,0.0,0.2769833207130432,0.0,78.59253692626953,0.964,0.964,32.0794812756036,32.02718322623544,5e-05,250
30,2777,0.0,0.009113278239965439,0.0,76.33624267578125,0.964,0.964,43.75330837520349,43.27177327412305,5e-05,250
30,3277,0.0,0.26383763551712036,0.0,75.07667541503906,0.964,0.964,56.718664932377706,55.697452317224425,5e-05,250
30,3777,0.0,0.007522454485297203,0.0,72.84028625488281,0.964,0.964,70.01341043272379,68.99722299238518,5e-05,250
30,4277,0.0,0.2322583794593811,0.0,71.66807556152344,0.964,0.964,82.70211535152522,80.65773287200942,5e-05,250
30,4777,0.0,0.007907095365226269,0.0,69.8795394897461,0.964,0.964,92.7359251019652,91.22860094098951,5e-05,250
31,410,0.0,0.19489699602127075,0.0,68.26795959472656,0.963,0.963,4.005086147033834,4.005211622771885,5e-05,0
