episode,episode_step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,opponent_ep
7,2196,0.0,0.1150779277086258,0.0,3.249373435974121,0.992,0.992,-12.742683829522475,-80.11348407358585,350
8,346,0.0,0.08041194826364517,0.0,3.0780563354492188,0.991,0.991,-21.837396570367652,-19.85475975279628,650
8,846,0.0,0.11204954981803894,0.0,3.345992088317871,0.991,0.991,-32.207000605211775,-6.175957722660434,650
8,1346,0.0,0.10936795920133591,0.0,3.5809378623962402,0.991,0.991,22.527419004531914,-10.0666990705207,650
9,566,0.0,0.03933311998844147,0.0,3.6286461353302,0.989,0.989,-41.5880222612697,-41.586509065169814,100
9,1066,0.0,0.1117280051112175,0.0,3.407027244567871,0.989,0.989,-58.62444587839538,-56.755395360963725,100
9,1566,0.0,0.09176603704690933,0.0,3.6019225120544434,0.989,0.989,-80.77914069024882,-84.4657270228447,100
9,2066,0.0,0.06634864211082458,0.0,3.925291061401367,0.989,0.989,-121.77994004943183,-123.7596836957733,100
9,2566,0.0,0.09457167983055115,0.0,4.35396671295166,0.989,0.989,-156.0079881878121,-159.4634577336443,100
9,3066,0.0,0.021678132936358452,0.0,4.230800151824951,0.989,0.989,-86.10882362089961,-108.73539546942592,100
10,411,0.0,0.1345432698726654,0.0,3.8378326892852783,0.988,0.988,-27.776941106705223,-27.77738835268185,950
10,911,0.0,0.07099281251430511,0.0,4.730436325073242,0.988,0.988,-47.0250991011814,-35.15444675472113,950
10,1411,0.0,0.10499534010887146,0.0,3.907719373703003,0.988,0.988,-19.85884939266574,-23.640290582607193,950
11,385,0.0,0.11444107443094254,0.0,4.104293346405029,0.987,0.987,16.09277953707172,11.536355141161893,950
11,885,0.0,0.10005282610654831,0.0,4.340424537658691,0.987,0.987,61.5549155624383,49.09883369501496,950
12,299,0.0,0.10442639142274857,0.0,4.281120300292969,0.986,0.986,-17.87436354117154,-17.875611971504465,700
12,799,0.0,0.08407191187143326,0.0,4.2170796394348145,0.986,0.986,-21.350847864648628,-25.396437355287418,700
12,1299,0.0,0.08127471059560776,0.0,4.350996494293213,0.986,0.986,-37.680131746307765,-37.29771927147588,700
12,1799,0.0,0.09775105863809586,0.0,4.128057479858398,0.986,0.986,22.87033445296719,-7.671211602632583,700
13,502,0.0,0.07047199457883835,0.0,4.781378269195557,0.985,0.985,-33.693979288821005,-35.67614054066042,250
13,1002,0.0,0.11232153326272964,0.0,4.844333171844482,0.985,0.985,-78.5570291583019,-82.49317671765456,250
13,1502,0.0,0.023164354264736176,0.0,4.709010601043701,0.985,0.985,-121.65367155027053,-123.69628533863818,250
13,2002,0.0,0.10958391427993774,0.0,4.475497722625732,0.985,0.985,-161.4366868442776,-165.1420904913283,250
13,2502,0.0,0.05910605192184448,0.0,4.511958122253418,0.985,0.985,-196.27262221335064,-199.8724720619647,250
13,3002,0.0,0.08352740108966827,0.0,4.924892902374268,0.985,0.985,-226.6232818066975,-224.096454914355,250
13,3502,0.0,0.08684547245502472,0.0,5.390077114105225,0.985,0.985,-141.74991324048008,-151.74485231806324,250
14,281,0.0,0.1085859090089798,0.0,5.126690864562988,0.983,0.983,-15.8913099521353,-15.891415087777537,450
14,781,0.0,0.06938455998897552,0.0,5.131521224975586,0.983,0.983,-59.220011518366164,-63.13890508512617,450
14,1281,0.0,0.12104397267103195,0.0,4.957040309906006,0.983,0.983,-96.39979550301565,-95.43146269389007,450
14,1781,0.0,0.058339495211839676,0.0,4.667961120605469,0.983,0.983,-139.65316953511635,-136.8457698172464,450
14,2281,0.0,0.056054383516311646,0.0,5.501904487609863,0.983,0.983,-135.27017269673007,-133.94255745938167,450
14,2781,0.0,0.05988692864775658,0.0,5.741436004638672,0.983,0.983,-109.1462831226489,-92.82530039181924,450
15,449,0.0,0.034892357885837555,0.0,5.094972133636475,0.982,0.982,-29.74365425062649,-29.73937690342159,100
15,949,0.0,0.04387733340263367,0.0,5.563071250915527,0.982,0.982,-72.7516686488094,-74.69565224843986,100
15,1449,0.0,0.2384837418794632,0.0,5.023545742034912,0.982,0.982,-116.00602315314651,-117.98241085580669,100
15,1949,0.0,0.03334676846861839,0.0,4.710811614990234,0.982,0.982,-136.0517748032241,-153.25506151357578,100
15,2449,0.0,0.034668564796447754,0.0,4.252367973327637,0.982,0.982,-164.65409942342268,-188.4684119083585,100
15,2949,0.0,0.017362724989652634,0.0,5.493753910064697,0.982,0.982,-151.5898106833069,-205.94077972138584,100
15,3449,0.0,0.06408867239952087,0.0,5.537464141845703,0.982,0.982,-176.32885248216343,-230.72149484305612,100
15,3949,0.0,0.027857385575771332,0.0,5.654723644256592,0.982,0.982,-145.44387440553507,-191.85181554374665,100
16,326,0.0,0.08098377287387848,0.0,5.877543926239014,0.981,0.981,-19.85488505631611,-17.872698756582835,50
16,826,0.0,0.05638832598924637,0.0,5.47467041015625,0.981,0.981,-16.389545838923098,-18.008955346178894,50
16,1326,0.0,0.10044876486063004,0.0,6.393302917480469,0.981,0.981,57.01401236174194,40.44537830470613,50
17,499,0.0,0.1166222095489502,0.0,6.210865497589111,0.98,0.98,-33.69674110625154,-35.67360206913011,800
17,999,0.0,0.06244821846485138,0.0,6.05882453918457,0.98,0.98,-12.982037149465324,-9.784435193957389,800
17,1499,0.0,0.2012193500995636,0.0,7.236062049865723,0.98,0.98,65.74075366381983,29.96050960625946,800
18,567,0.0,0.040115125477313995,0.0,6.330505847930908,0.979,0.979,-36.59370105282975,-41.587198924897386,400
18,1067,0.0,0.02821504697203636,0.0,6.687290191650391,0.979,0.979,15.839076148754971,-31.31430650843903,400
18,1567,0.0,0.08024146407842636,0.0,7.146674156188965,0.979,0.979,41.68099495658474,6.145530799369735,400
19,480,0.0,0.08943092077970505,0.0,8.171533584594727,0.977,0.977,22.1343423343131,10.54841916768091,500
19,980,0.0,0.07387037575244904,0.0,6.8201680183410645,0.977,0.977,81.51924638944384,24.610202267438364,500
20,314,0.0,0.06015881896018982,0.0,8.400705337524414,0.976,0.976,-19.858142532088007,-19.85858668716487,450
20,814,0.0,0.15566174685955048,0.0,8.121180534362793,0.976,0.976,32.396434164560716,23.916248894610238,450
21,292,0.0,0.12368431687355042,0.0,8.973148345947266,0.975,0.975,-15.891163230993042,-15.891497741374312,600
21,792,0.0,0.0985667034983635,0.0,8.35336685180664,0.975,0.975,8.431893461583293,-28.693708990837504,600
21,1292,0.0,0.042359139770269394,0.0,8.179719924926758,0.975,0.975,86.93705905580232,34.2213842173068,600
22,521,0.0,0.11276111006736755,0.0,8.63137149810791,0.974,0.974,-25.667073490682334,-31.13900749195932,350
22,1021,0.0,0.18706193566322327,0.0,9.111010551452637,0.974,0.974,-21.798509077200823,-6.410215565664085,350
22,1521,0.0,0.11756885051727295,0.0,8.756709098815918,0.974,0.974,58.83852249668797,35.29968858056409,350
23,589,0.0,0.19522401690483093,0.0,8.984365463256836,0.973,0.973,10.247753123394233,11.039669653749398,450
23,1089,0.0,0.13994400203227997,0.0,9.270750999450684,0.973,0.973,83.71408067831509,65.73419323276845,450
24,540,0.0,0.18594050407409668,0.0,8.94069766998291,0.972,0.972,9.234741690630429,15.973909901042127,250
24,1040,0.0,0.14055880904197693,0.0,8.788585662841797,0.972,0.972,77.50696021580637,49.65297239672931,250
25,532,0.0,0.09724143147468567,0.0,9.079318046569824,0.97,0.97,-37.642253996614826,-37.63965784003359,150
25,1032,0.0,0.1673748940229416,0.0,9.56484603881836,0.97,0.97,5.8270280845298865,-8.15909710860075,150
25,1532,0.0,0.1186964362859726,0.0,9.450912475585938,0.97,0.97,33.49951597640532,-18.055579166842,150
26,418,0.0,0.11335405707359314,0.0,8.806683540344238,0.969,0.969,-20.790231118739232,-27.775293953803228,100
26,918,0.0,0.02766856551170349,0.0,9.38764476776123,0.969,0.969,-24.122627680287007,-19.58347286978987,100
26,1418,0.0,0.1008358895778656,0.0,8.627751350402832,0.969,0.969,35.76716716449426,19.84566102608015,100
27,423,0.0,0.07158932089805603,0.0,9.730487823486328,0.968,0.968,-27.771237421144924,-29.752017638496234,300
27,923,0.0,0.12359633296728134,0.0,9.415884971618652,0.968,0.968,-58.86492851871526,-54.56783869286262,300
27,1423,0.0,0.12254222482442856,0.0,8.589341163635254,0.968,0.968,14.677044410185644,-3.533455450662233,300
28,305,0.0,0.09942979365587234,0.0,8.41171646118164,0.967,0.967,-17.873819608643288,-15.889982274183568,600
28,805,0.0,0.19999104738235474,0.0,8.571595191955566,0.967,0.967,13.437626425467315,14.656751543656377,600
29,153,0.0,0.2108694165945053,0.0,8.69631290435791,0.966,0.966,-3.97705836134424,-3.97705836134424,100
29,653,0.0,0.04615020751953125,0.0,8.830615043640137,0.966,0.966,62.15223982494332,56.89159214947262,100
30,299,0.0,0.08005941659212112,0.0,8.713906288146973,0.964,0.964,-10.891428296986746,-15.889991809997463,850
30,799,0.0,0.12281282246112823,0.0,9.267904281616211,0.964,0.964,-9.265600290653744,-20.107654361043632,850
30,1299,0.0,0.1947251856327057,0.0,8.904818534851074,0.964,0.964,-9.87609882078847,-40.09766419486077,850
30,1799,0.0,0.10704746097326279,0.0,9.345673561096191,0.964,0.964,30.108812464972907,-6.775581287812033,850
31,469,0.0,0.05815917253494263,0.0,9.213106155395508,0.963,0.963,17.136439664901996,8.882414545907766,700
31,969,0.0,0.06028103828430176,0.0,9.367974281311035,0.963,0.963,76.5142979738855,59.673396785754996,700
32,372,0.0,0.0996842309832573,0.0,9.881247520446777,0.962,0.962,-23.813879754156755,-23.81668737441125,350
32,872,0.0,0.17375431954860687,0.0,9.549154281616211,0.962,0.962,-41.06223013328652,-25.418460993724143,350
32,1372,0.0,0.1071302592754364,0.0,9.426056861877441,0.962,0.962,46.39539145744235,19.32624068908802,350
33,561,0.0,0.039784569293260574,0.0,9.552720069885254,0.961,0.961,-6.716115898197325,-20.109940100757036,150
33,1061,0.0,0.12663106620311737,0.0,9.393975257873535,0.961,0.961,11.105671926843396,-20.73284666595297,150
34,140,0.0,0.13624124228954315,0.0,9.572094917297363,0.96,0.96,-1.988797338780257,-1.9888275215388087,650
34,640,0.0,0.05533371493220329,0.0,9.568024635314941,0.96,0.96,-47.4670361803454,-47.457380155873025,650
34,1140,0.0,0.06857720762491226,0.0,9.493101119995117,0.96,0.96,30.89875858169388,-26.527641621380173,650
35,124,0.0,0.06094154343008995,0.0,9.656827926635742,0.958,0.958,0.0,0.0,450
35,624,0.0,0.14043647050857544,0.0,10.018787384033203,0.958,0.958,-47.48078339895501,-47.48904587747817,450
35,1124,0.0,0.14565050601959229,0.0,9.433436393737793,0.958,0.958,-66.29344842996554,-88.29821091799523,450
35,1624,0.0,0.1334996074438095,0.0,9.688051223754883,0.958,0.958,-6.000980997093897,-12.684720428365445,450
36,162,0.0,0.13010592758655548,0.0,9.164470672607422,0.957,0.957,-3.9771373415762845,-3.977016147531721,700
36,662,0.0,0.06485548615455627,0.0,9.549853324890137,0.957,0.957,-14.562831141939553,4.013633486526345,700
36,1162,0.0,0.3515666425228119,0.0,10.180479049682617,0.957,0.957,-10.308832485235346,-12.630627143586816,700
36,1662,0.0,0.18416985869407654,0.0,9.92092227935791,0.957,0.957,-32.12955150569256,-34.296728228833985,700
37,398,0.0,0.22276921570301056,0.0,9.408100128173828,0.956,0.956,-27.77860468998539,-25.79636834936539,900
37,898,0.0,0.15901395678520203,0.0,9.3272705078125,0.956,0.956,-24.12379316117788,-38.90907958471913,900
37,1398,0.0,0.11773920804262161,0.0,9.169857025146484,0.956,0.956,47.60327428787302,-14.177898679404457,900
38,457,0.0,0.10787110775709152,0.0,8.818684577941895,0.955,0.955,31.10080411946924,17.35989656180206,500
38,957,0.0,0.050635866820812225,0.0,8.53921890258789,0.955,0.955,130.2636923967013,63.337484472154934,500
39,608,0.0,0.13270224630832672,0.0,9.36933708190918,0.954,0.954,38.18099146539659,26.07223570687201,500
39,1108,0.0,0.09753700345754623,0.0,9.260624885559082,0.954,0.954,61.1413542907773,52.28186963059965,500
40,529,0.0,0.08292105793952942,0.0,9.237711906433105,0.953,0.953,37.1394098173872,24.44488546941114,700
40,1029,0.0,0.12425725907087326,0.0,9.587282180786133,0.953,0.953,103.44025461172942,32.59088272097264,700
41,530,0.0,0.10261836647987366,0.0,9.603217124938965,0.951,0.951,25.159665610679184,12.27406962840006,50
41,1030,0.0,0.11499381810426712,0.0,9.596880912780762,0.951,0.951,110.42492177316988,63.40082688640729,50
42,570,0.0,0.11102348566055298,0.0,9.825235366821289,0.95,0.95,26.1946727894368,23.255197684725537,850
42,1070,0.0,0.4578920602798462,0.0,9.653169631958008,0.95,0.95,99.47342611713114,80.76455090222399,850
43,517,0.0,0.17385630309581757,0.0,9.195098876953125,0.949,0.949,34.11932588417174,19.918876179523092,150
43,1017,0.0,0.08404629677534103,0.0,9.758843421936035,0.949,0.949,121.32043256123436,97.36166387454962,150
44,599,0.0,0.09394963830709457,0.0,9.26126480102539,0.948,0.948,5.29691247581602,-0.4342227661365907,350
44,1099,0.0,0.114615298807621,0.0,9.699943542480469,0.948,0.948,41.87611681627498,31.242357403915452,350
45,385,0.0,0.1533721685409546,0.0,9.263197898864746,0.947,0.947,-25.79777946772537,-25.796956471993678,350
45,885,0.0,0.11216984689235687,0.0,9.5375337600708,0.947,0.947,-43.09750442176274,-52.224009687700374,350
45,1385,0.0,0.1476840376853943,0.0,10.370563507080078,0.947,0.947,16.603904180584045,-5.503112571534472,350
46,316,0.0,0.21799860894680023,0.0,10.457770347595215,0.945,0.945,-19.8574743209153,-17.872595068936068,250
46,816,0.0,0.08411864191293716,0.0,9.892332077026367,0.945,0.945,-42.257626688351145,-44.027920596444126,250
46,1316,0.0,0.2760912775993347,0.0,9.351293563842773,0.945,0.945,-39.75335854561121,-29.00052799949411,250
46,1816,0.0,0.22827932238578796,0.0,9.676068305969238,0.945,0.945,-79.03918581836598,-70.0972784133338,250
46,2316,0.0,0.2009420543909073,0.0,8.873689651489258,0.945,0.945,-117.15179085420269,-106.6010862090782,250
46,2816,0.0,0.18978357315063477,0.0,9.714045524597168,0.945,0.945,-146.57904210508406,-137.49298251484836,250
46,3316,0.0,0.14179369807243347,0.0,9.052861213684082,0.945,0.945,-173.3423260330603,-164.25167679812745,250
46,3816,0.0,0.16331304609775543,0.0,9.221586227416992,0.945,0.945,-191.54603122586602,-184.2852847270303,250
47,167,0.0,0.08987170457839966,0.0,8.525775909423828,0.944,0.944,-3.9769899382117493,-3.9770479924848567,500
47,667,0.0,0.13597556948661804,0.0,7.933353424072266,0.944,0.944,39.277063550838726,17.611300021992005,500
47,1167,0.0,0.049672506749629974,0.0,8.617386817932129,0.944,0.944,93.77747808497499,13.612599028673682,500
48,553,0.0,0.14883749186992645,0.0,9.512325286865234,0.943,0.943,16.19887352827463,10.419464866352323,600
48,1053,0.0,0.1955094337463379,0.0,8.608470916748047,0.943,0.943,59.85723303688869,61.417531801539866,600
48,1553,0.0,0.0351579375565052,0.0,9.704120635986328,0.943,0.943,37.94858762872481,33.70682638131976,600
49,126,0.0,0.08785800635814667,0.0,8.482284545898438,0.942,0.942,-1.9888258466168554,0.0,200
49,626,0.0,0.1355714350938797,0.0,9.458438873291016,0.942,0.942,-33.52900933857378,-23.144723811548108,200
49,1126,0.0,0.14727596938610077,0.0,9.080001831054688,0.942,0.942,51.758846970262866,30.448209990677956,200
50,349,0.0,0.03896482288837433,0.0,9.587566375732422,0.941,0.941,-0.8920869023694511,2.4990342107175527,200
50,849,0.0,0.09205766767263412,0.0,9.537092208862305,0.941,0.941,63.356729818694134,25.784436332319345,200
51,336,0.0,0.06442944705486298,0.0,9.047350883483887,0.939,0.939,-12.873219072925753,-9.67018824597414,900
51,836,0.0,0.16976451873779297,0.0,9.163780212402344,0.939,0.939,51.43113139303986,38.486880760016206,900
52,331,0.0,0.05879630148410797,0.0,8.868335723876953,0.938,0.938,1.091788745951531,-0.35460871559603113,100
52,831,0.0,0.1783914715051651,0.0,9.073427200317383,0.938,0.938,53.420364403995315,22.167241122246015,100
53,252,0.0,0.1266305148601532,0.0,9.673103332519531,0.937,0.937,-11.922127224248715,-11.922189986716834,500
53,752,0.0,0.11544489860534668,0.0,10.827008247375488,0.937,0.937,-38.322985937172454,-28.934310140921585,500
53,1252,0.0,0.14494264125823975,0.0,11.01046371459961,0.937,0.937,-25.230629788619744,-43.46937122516853,500
53,1752,0.0,0.10669296234846115,0.0,10.692063331604004,0.937,0.937,40.1924087300243,-20.37397285878723,500
54,543,0.0,0.10006388276815414,0.0,11.690415382385254,0.936,0.936,46.11327472185626,41.5481586075092,500
55,212,0.0,0.05331669747829437,0.0,11.791046142578125,0.935,0.935,-7.950750999028971,-7.9513036183562384,950
55,712,0.0,0.06680009514093399,0.0,11.249765396118164,0.935,0.935,-25.440700070672236,-16.421873135671277,950
55,1212,0.0,0.08242721110582352,0.0,11.223867416381836,0.935,0.935,20.441518294317486,-17.64016012899427,950
56,253,0.0,0.23061999678611755,0.0,11.134540557861328,0.933,0.933,-11.921399376659451,-11.921947459333996,300
56,753,0.0,0.09498521685600281,0.0,10.715815544128418,0.933,0.933,-57.24376496463188,-57.24836831234365,300
56,1253,0.0,0.0721210166811943,0.0,11.154623031616211,0.933,0.933,-101.32723885469719,-101.3274390713577,300
56,1753,0.0,0.021202605217695236,0.0,11.63715648651123,0.933,0.933,-144.5348933864231,-142.73275907979075,300
56,2253,0.0,0.0278069656342268,0.0,11.505430221557617,0.933,0.933,-181.45306947287594,-179.55798161171396,300
56,2753,0.0,0.14161032438278198,0.0,11.900684356689453,0.933,0.933,-212.55123669056943,-209.22846972144782,300
56,3253,0.0,0.10299897938966751,0.0,11.996942520141602,0.933,0.933,-214.03505606994932,-216.92946836467684,300
56,3753,0.0,0.11736959964036942,0.0,12.181045532226562,0.933,0.933,-171.14053131752664,-175.03653443172888,300
57,205,0.0,0.06873565167188644,0.0,11.730660438537598,0.932,0.932,-7.951077552127038,-9.93789578855322,800
57,705,0.0,0.10079728066921234,0.0,11.789334297180176,0.932,0.932,56.24087990394733,-1.3032845657139878,800
58,250,0.0,0.08191800117492676,0.0,11.856284141540527,0.931,0.931,-11.920901641108873,-13.907134668579246,700
58,750,0.0,0.14201907813549042,0.0,12.125600814819336,0.931,0.931,54.26368662483315,48.39696339299283,700
59,302,0.0,0.11074621230363846,0.0,11.557594299316406,0.93,0.93,-17.873219121468,-17.873496021033862,0
59,802,0.0,0.14962685108184814,0.0,12.496810913085938,0.93,0.93,41.41077652930351,44.73350837694196,0
59,1302,0.0,0.03862444683909416,0.0,11.755120277404785,0.93,0.93,37.16449858527003,23.13762065683049,0
59,1802,0.0,0.08364623785018921,0.0,12.469125747680664,0.93,0.93,-3.764372786716078,-16.06409444029165,0
59,2302,0.0,0.13428930938243866,0.0,12.057027816772461,0.93,0.93,-39.96047778120996,-53.80530612434415,0
59,2802,0.0,0.13059450685977936,0.0,13.30941104888916,0.93,0.93,-71.63658044103637,-84.10872162830081,0
59,3302,0.0,0.07918275147676468,0.0,13.904524803161621,0.93,0.93,-96.86863672956667,-109.23554462774875,0
59,3802,0.0,0.0505279004573822,0.0,14.232099533081055,0.93,0.93,-120.06262646996649,-132.41848657406635,0
59,4302,0.0,0.1545029580593109,0.0,14.525883674621582,0.93,0.93,-145.3796554055008,-157.69112320567731,0
59,4802,0.0,0.1039341613650322,0.0,14.635971069335938,0.93,0.93,-175.78825906813128,-188.00741455245424,0
60,153,0.0,0.1183546930551529,0.0,14.844078063964844,0.929,0.929,-3.977079320592237,-1.9886860477782289,100
60,653,0.0,0.09566238522529602,0.0,15.306936264038086,0.929,0.929,6.414195400283148,34.46448840754177,100
60,1153,0.0,0.07941684871912003,0.0,15.64018440246582,0.929,0.929,-17.104832458135167,6.837126303527406,100
60,1653,0.0,0.09961079806089401,0.0,13.827540397644043,0.929,0.929,-60.85501673411348,-36.985538401160625,100
61,176,0.0,0.08697641640901566,0.0,15.164514541625977,0.928,0.928,-5.964602867741188,-5.964733985862962,500
61,676,0.0,0.11194194853305817,0.0,15.06920051574707,0.928,0.928,81.12772925459998,29.446947360833146,500
62,189,0.0,0.18505552411079407,0.0,15.414290428161621,0.926,0.926,-5.9644364515535555,-5.964524803800933,450
62,689,0.0,0.12942834198474884,0.0,14.593107223510742,0.926,0.926,46.22004572160108,43.15638264724679,450
62,1189,0.0,0.07325245440006256,0.0,14.133437156677246,0.926,0.926,83.18706985116712,64.88189889060273,450
63,574,0.0,0.14962676167488098,0.0,14.411211013793945,0.925,0.925,14.231587576576334,8.350253815095197,750
63,1074,0.0,0.14650285243988037,0.0,12.790717124938965,0.925,0.925,44.0714432387435,47.00948478026922,750
64,275,0.0,0.12338075786828995,0.0,14.308491706848145,0.924,0.924,-13.90657916618722,-9.807359830032759,100
64,775,0.0,0.13492822647094727,0.0,12.353157043457031,0.924,0.924,71.25271925238944,47.926186392487324,100
65,366,0.0,0.08259903639554977,0.0,12.909547805786133,0.923,0.923,4.111442128408929,2.1832895768096856,500
65,866,0.0,0.1673697978258133,0.0,12.678865432739258,0.923,0.923,54.504126683445925,43.527067002107486,500
66,321,0.0,0.06963372230529785,0.0,12.994911193847656,0.922,0.922,3.0775329351933145,-0.3545207254617768,450
66,821,0.0,0.091767817735672,0.0,13.317612648010254,0.922,0.922,88.28196002874013,20.056592235802547,450
67,345,0.0,0.07419312000274658,0.0,13.030939102172852,0.92,0.92,20.067794398304763,5.314835638292401,300
67,845,0.0,0.27478286623954773,0.0,11.64145565032959,0.92,0.92,65.49678734083267,60.123736215647014,300
68,445,0.0,0.08612316846847534,0.0,11.968929290771484,0.919,0.919,12.144286231681964,1.923124539104132,400
68,945,0.0,0.07494562864303589,0.0,11.886516571044922,0.919,0.919,92.29107623100742,64.57891389354678,400
69,476,0.0,0.04450015351176262,0.0,11.743638038635254,0.918,0.918,-31.71509432310023,-31.710407065220117,900
69,976,0.0,0.13851138949394226,0.0,12.148563385009766,0.918,0.918,-15.875910762118522,-36.85897161341632,900
69,1476,0.0,0.09397897869348526,0.0,12.961790084838867,0.918,0.918,-24.591210512658705,-30.62501476588378,900
70,225,0.0,0.12239847332239151,0.0,12.336443901062012,0.917,0.917,4.035730659342797,2.646807583699858,150
70,725,0.0,0.18723145127296448,0.0,12.862558364868164,0.917,0.917,49.33944081566671,42.05748873095215,150
70,1225,0.0,0.04721963033080101,0.0,12.239376068115234,0.917,0.917,10.337420330565438,34.182655986846626,150
70,1725,0.0,0.0925026535987854,0.0,12.886467933654785,0.917,0.917,-30.88827604859175,-8.822846208630825,150
70,2225,0.0,0.053078290075063705,0.0,12.34724235534668,0.917,0.917,-41.18156527576456,-37.332112770994314,150
71,379,0.0,0.10264043509960175,0.0,11.597452163696289,0.916,0.916,-25.794469143950877,-23.814733790929886,750
71,879,0.0,0.1308363676071167,0.0,13.079418182373047,0.916,0.916,-70.84584321414115,-68.88489279927754,750
71,1379,0.0,0.032833077013492584,0.0,11.686254501342773,0.916,0.916,-112.33203405840958,-114.12440206617967,750
71,1879,0.0,0.15413245558738708,0.0,12.915178298950195,0.916,0.916,-152.3857412629257,-154.0611208685627,750
