episode,epsilon_p1,epsilon_p2,score_p1,score_p2,avg_duration,avg_reward_p1,avg_reward_p2,opponent_ep,episode_step,lr
1,0.999,0.999,1,0,1215,0.0,0.0,0,1215,0.0001
2,0.997,0.997,1,1,1803,0.0,0.0,1100,1803,0.0001
