episode,episode_step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,opponent_ep
0,623,0.0,0.0651465356349945,0.0,0.33198922872543335,0.0,1.0,68.02831633304966,22.84547275906478,300
