episode,episode_step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,lr,opponent_ep,grad_norm_p2,rms_mean_p2,rms_std_p2
292,747,0.0,0.13517232239246368,0.0,21.98948860168457,0.179,0.179,0.0,160.26786231815265,0.0001,900,9.999999883281067,0.31013674280827336,0.4388906574725554
292,1247,0.0,0.09654045104980469,0.0,24.411943435668945,0.179,0.179,0.0,164.19033365899622,0.0001,900,9.999998352259546,0.3101927949362539,0.4391270784721201
292,1747,0.0,0.02153066359460354,0.0,23.108671188354492,0.179,0.179,0.0,134.10555888155542,0.0001,900,9.99999734324564,0.3102517785600451,0.43936798453951387
293,316,0.0,0.16671930253505707,0.0,24.138235092163086,0.176,0.176,0.0,40.23743369883501,0.0001,350,10.0000000981222,0.31032635803956127,0.4396806305958417
293,816,0.0,0.11605118215084076,0.0,22.858604431152344,0.176,0.176,0.0,198.360331884616,0.0001,350,9.999999661497926,0.3103858595931099,0.43993540782577567
294,375,0.0,0.06608804315328598,0.0,24.874435424804688,0.173,0.173,0.0,56.091939228965224,0.0001,400,9.99999971875893,0.31046149577252896,0.44024935030624957
294,875,0.0,0.1338556855916977,0.0,22.51742172241211,0.173,0.173,0.0,225.79576994539534,0.0001,400,9.999999981643782,0.3105280033358826,0.4405268329861677
295,479,0.0,0.01438778918236494,0.0,24.362014770507812,0.17,0.17,0.0,53.403276606554584,0.0001,500,9.999998294424044,0.3106050719127252,0.440852604612067
295,979,0.0,0.21828092634677887,0.0,23.37688636779785,0.17,0.17,0.0,218.26687228741787,0.0001,500,10.000000222563008,0.3106667676184838,0.4411116365770348
296,452,0.0,0.08977679163217545,0.0,24.47906494140625,0.167,0.167,0.0,57.02291433623853,0.0001,0,10.000000741856873,0.3107468914337475,0.4414595520514372
296,952,0.0,0.08220420032739639,0.0,23.29202651977539,0.167,0.167,0.0,171.00964158327918,0.0001,0,10.000000456950561,0.3108154372694418,0.44174483251365443
297,390,0.0,0.08929798752069473,0.0,23.55744743347168,0.165,0.165,0.0,9.269005169653008,0.0001,550,9.999999522034235,0.31089875288057484,0.44210722879439074
297,890,0.0,0.1096872091293335,0.0,24.248382568359375,0.165,0.165,0.0,167.9130061520919,0.0001,550,9.999999043128673,0.31096836202106193,0.4423875302493939
298,463,0.0,0.09952307492494583,0.0,21.527509689331055,0.162,0.162,0.0,80.11318521519452,0.0001,200,9.999998259959579,0.31105316861784355,0.44275210977739393
299,154,0.0,0.04001784697175026,0.0,22.343923568725586,0.159,0.159,0.0,2.569711490163998,0.0001,0,9.99999915401985,0.31113975700253915,0.44311471808414266
299,654,0.0,0.025353357195854187,0.0,22.76845932006836,0.159,0.159,0.0,73.29210824353511,0.0001,0,10.000000289606918,0.3112085283454867,0.44340460134394094
299,1154,0.0,0.08811020106077194,0.0,23.161924362182617,0.159,0.159,0.0,47.50961664463466,0.0001,0,10.00000080182574,0.31128141845514895,0.44370733902878495
299,1654,0.0,0.08790715038776398,0.0,25.572689056396484,0.159,0.159,0.0,54.2897665971948,0.0001,0,9.999998601296939,0.31135661644715934,0.44402175365039126
299,2154,0.0,0.0721946656703949,0.0,24.26212501525879,0.159,0.159,0.0,93.14730497379996,0.0001,0,9.999998414502558,0.3114272093932849,0.444331458646587
300,507,0.0,0.2052164375782013,0.0,23.652294158935547,0.156,0.156,0.0,89.39458396775427,0.0001,550,9.999999471727778,0.311515170805647,0.4447069151559266
300,1007,0.0,0.11961419135332108,0.0,23.47591781616211,0.156,0.156,0.0,246.31193035502744,0.0001,550,10.000000622537637,0.3115878562143697,0.44500838159391304
301,614,0.0,0.08051133155822754,0.0,24.373794555664062,0.153,0.153,0.0,110.78080156548015,0.0001,350,9.999998137626182,0.3116813245458348,0.44539960687215013
301,1114,0.0,0.01506539061665535,0.0,26.32837677001953,0.153,0.153,0.0,275.3189349190205,0.0001,350,10.000000330605447,0.3117582684659293,0.4457281088215249
302,619,0.0,0.02818993851542473,0.0,26.68779945373535,0.151,0.151,0.0,128.0965788435443,0.0001,500,9.999999297327614,0.3118532552677,0.44613287021855985
303,255,0.0,0.015310443937778473,0.0,23.641122817993164,0.148,0.148,0.0,14.934886894158053,0.0001,400,9.99999890507828,0.31194903906300103,0.446542738483516
303,755,0.0,0.1065698117017746,0.0,22.633705139160156,0.148,0.148,0.0,175.03863926935753,0.0001,400,10.000000449689157,0.3120241597309413,0.4468613066576716
304,347,0.0,0.02927398681640625,0.0,24.355792999267578,0.145,0.145,0.0,11.908681127393764,0.0001,200,9.999999248339053,0.3121224192566184,0.44729008243985374
304,847,0.0,0.06535745412111282,0.0,26.255809783935547,0.145,0.145,0.0,63.23601929739884,0.0001,200,9.99999989142199,0.3122000749459919,0.447631484574841
305,155,0.0,0.022901903837919235,0.0,23.602394104003906,0.142,0.142,0.0,5.9196894836199485,0.0001,100,9.99999990861274,0.3123001780610642,0.44805499646420127
305,655,0.0,0.08939064294099808,0.0,20.043109893798828,0.142,0.142,0.0,130.90475601367723,0.0001,100,9.999998420420058,0.3123802652848376,0.44839756523646174
306,240,0.0,0.16913039982318878,0.0,23.34861946105957,0.139,0.139,0.0,5.609725525042295,0.0001,1000,9.999999320982432,0.31248353056235045,0.4488301441479042
306,740,0.0,0.17515569925308228,0.0,24.723560333251953,0.139,0.139,0.0,138.658539258608,0.0001,1000,10.00000019953604,0.31256775674153314,0.44919353750430224
307,423,0.0,0.03300115838646889,0.0,22.149518966674805,0.137,0.137,0.0,68.05953248822549,0.0001,300,10.000001021677829,0.3126734705484891,0.4496216742020478
307,923,0.0,0.11805327981710434,0.0,23.770889282226562,0.137,0.137,0.0,237.98998040358504,0.0001,300,10.00000051839631,0.3127619168451104,0.44999061747384933
308,545,0.0,0.06831206381320953,0.0,24.127426147460938,0.134,0.134,0.0,108.82832120002698,0.0001,0,9.999998240842956,0.3128728530666485,0.45046137500123923
309,189,0.0,0.028126783668994904,0.0,24.391010284423828,0.131,0.131,0.0,8.80536314009294,0.0001,450,10.000000039153461,0.3129862855412822,0.4509327487169786
309,689,0.0,0.08665069192647934,0.0,23.10391616821289,0.131,0.131,0.0,91.5388747001262,0.0001,450,10.000001185294543,0.31307846573370196,0.4513240525154575
310,283,0.0,0.024976342916488647,0.0,28.041522979736328,0.128,0.128,0.0,30.278888224504232,0.0001,1050,9.999999905711075,0.3131922151428653,0.4517986880513392
310,783,0.0,0.16225984692573547,0.0,20.212017059326172,0.128,0.128,0.0,203.63398480944338,0.0001,1050,10.00000070098414,0.31328020855810995,0.45217018942391957
311,563,0.0,0.0650816485285759,0.0,25.384044647216797,0.125,0.125,0.0,99.25720451216104,0.0001,600,9.999999251091076,0.31339329921956743,0.4526500272780154
311,1063,0.0,0.13287125527858734,0.0,23.087203979492188,0.125,0.125,0.0,268.6104851134067,0.0001,600,9.999999582160289,0.3134861749013948,0.4530332484344918
312,567,0.0,0.029769625514745712,0.0,23.550228118896484,0.123,0.123,0.0,36.0609862656934,0.0001,500,10.000000208986204,0.3136007138123306,0.4535211836710078
312,1067,0.0,0.062370702624320984,0.0,24.05771827697754,0.123,0.123,0.0,10.822414850232656,0.0001,500,10.00000083256592,0.3136993075305062,0.45392958691609114
313,160,0.0,0.02869955636560917,0.0,26.448978424072266,0.12,0.12,0.0,7.794646086502444,0.0001,200,9.999997835606301,0.31382251873287564,0.45445487033552256
313,660,0.0,0.05887429043650627,0.0,26.634132385253906,0.12,0.12,0.0,56.44427555113042,0.0001,200,9.999999000514878,0.3139219852436726,0.4548758785348656
313,1160,0.0,0.09694355726242065,0.0,26.46878433227539,0.12,0.12,0.0,221.50094812654882,0.0001,200,9.999997625309991,0.31402442471188846,0.45530066728233237
314,477,0.0,0.107010118663311,0.0,24.14013671875,0.117,0.117,0.0,77.15166328693199,0.0001,400,9.999999692784176,0.3141518244463331,0.45583454348289243
314,977,0.0,0.03169642388820648,0.0,24.19902992248535,0.117,0.117,0.0,242.5910225129382,0.0001,400,10.000000729317817,0.3142511661044903,0.45625597170722604
315,466,0.0,0.475578635931015,0.0,26.041242599487305,0.114,0.114,0.0,43.0175429533362,0.0001,1100,9.999998868972865,0.31437508099429795,0.45677632548213737
315,966,0.0,0.0509515106678009,0.0,23.69630241394043,0.114,0.114,0.0,151.26081646250816,0.0001,1100,9.999998973814572,0.31447719556737885,0.4572203501030856
316,486,0.0,0.05476712808012962,0.0,25.593608856201172,0.111,0.111,0.0,91.76561183057075,0.0001,200,9.999999819988888,0.3146056941567759,0.4577659957029753
317,144,0.0,0.03666767105460167,0.0,26.70867919921875,0.108,0.108,0.0,1.9059301341218216,0.0001,350,10.000000518628974,0.3147406978619201,0.4583344774828393
317,644,0.0,0.09986486285924911,0.0,23.55887794494629,0.108,0.108,0.0,118.02760288621616,0.0001,350,9.99999761119482,0.31484833117547856,0.45880039150000335
318,252,0.0,0.03666214644908905,0.0,21.879898071289062,0.106,0.106,0.0,19.134680519656413,0.0001,400,10.00000040581459,0.31497530710067245,0.4593527871486396
318,752,0.0,0.06327201426029205,0.0,23.655370712280273,0.106,0.106,0.0,169.98067291149158,0.0001,400,10.000000687903132,0.3150843227681925,0.4598257991080292
319,376,0.0,0.03142951428890228,0.0,24.836435317993164,0.103,0.103,0.0,57.55002952122336,0.0001,800,10.000000614219443,0.3152143539270094,0.46040081828705703
319,876,0.0,0.036505091935396194,0.0,22.52541160583496,0.103,0.103,0.0,134.84132311337956,0.0001,800,10.000000458721907,0.3153180918783813,0.46083924676846
320,448,0.0,0.06462883949279785,0.0,25.344863891601562,0.1,0.1,0.0,75.84669074838101,0.0001,150,9.999999525648366,0.3154470381299107,0.46139368440342055
320,948,0.0,0.014739545062184334,0.0,22.451290130615234,0.1,0.1,0.0,240.8993333821858,0.0001,150,9.999998736072092,0.3155553642976529,0.461861020290243
321,533,0.0,0.07988953590393066,0.0,24.556486129760742,0.1,0.1,0.0,109.1407924443162,0.0001,550,9.99999906368991,0.3156896914545494,0.462457840151822
322,165,0.0,0.12378855794668198,0.0,26.42244529724121,0.1,0.1,0.0,4.868348110502385,0.0001,700,9.99999994419785,0.3158268770221138,0.4630709114876973
322,665,0.0,0.020979247987270355,0.0,24.232147216796875,0.1,0.1,0.0,100.99322763122045,0.0001,700,10.000000114266934,0.31593791571671187,0.4635531000097541
322,1165,0.0,0.09745848923921585,0.0,25.658973693847656,0.1,0.1,0.0,207.4455468635096,0.0001,700,9.999998147910455,0.316053684692795,0.4640538984169372
323,610,0.0,0.021158967167139053,0.0,23.604732513427734,0.1,0.1,0.0,126.41697059420065,0.0001,500,10.00000126231422,0.3161959877323534,0.46466575312351666
324,216,0.0,0.02481408417224884,0.0,26.069969177246094,0.099,0.099,0.0,8.848708914937749,0.0001,0,9.99999846629942,0.31633813842475234,0.46529984806096614
324,716,0.0,0.031873639672994614,0.0,25.108020782470703,0.099,0.099,0.0,69.47423888089222,0.0001,0,9.999998488516498,0.316454246692367,0.4658160280138279
324,1216,0.0,0.020023705437779427,0.0,24.306812286376953,0.099,0.099,0.0,64.64143456840851,0.0001,0,9.999999003895644,0.31657312600100923,0.4663313029198892
325,246,0.0,0.05192333832383156,0.0,24.486665725708008,0.099,0.099,0.0,19.302624290862806,0.0001,200,10.000001194838985,0.31672095620950413,0.4669824289590218
325,746,0.0,0.03349444270133972,0.0,22.69373893737793,0.099,0.099,0.0,168.3924520681968,0.0001,200,9.999998782688644,0.31684087277231304,0.4675126526930342
326,365,0.0,0.06670362502336502,0.0,25.32748031616211,0.099,0.099,0.0,48.186402326787054,0.0001,950,10.000000285447628,0.3169923003835072,0.46819488001765724
326,865,0.0,0.11058370769023895,0.0,23.118331909179688,0.099,0.099,0.0,178.9079541913051,0.0001,950,9.99999910604085,0.31711491465467795,0.4687392707397267
327,176,0.0,0.1229434385895729,0.0,23.067949295043945,0.099,0.099,0.0,3.184484026782576,0.0001,800,9.99999837668184,0.3172624036728887,0.46939740719026557
327,676,0.0,0.058730799704790115,0.0,25.143205642700195,0.099,0.099,0.0,121.43233134244394,0.0001,800,10.00000037046383,0.3173868752044336,0.469953299991005
328,189,0.0,0.08534658700227737,0.0,26.58651351928711,0.099,0.099,0.0,11.394351838633073,0.0001,500,9.999997894430383,0.31754402344887006,0.47068800277016887
328,689,0.0,0.03685096651315689,0.0,24.583728790283203,0.099,0.099,0.0,162.73692914119505,0.0001,500,10.000000900065379,0.3176712650076136,0.4712907862086631
329,266,0.0,0.11592086404561996,0.0,24.17615509033203,0.099,0.099,0.0,17.302033847623115,0.0001,550,9.99999883270479,0.3178300477151968,0.4720222123971644
329,766,0.0,0.05083518475294113,0.0,23.697147369384766,0.099,0.099,0.0,157.31139641763542,0.0001,550,9.999999452002587,0.3179575543260464,0.4726146467581743
330,373,0.0,0.13439570367336273,0.0,25.46033477783203,0.098,0.098,0.0,48.54760230551183,0.0001,100,9.999999844628283,0.31812018804442715,0.4733680012262409
330,873,0.0,0.11707460135221481,0.0,24.873794555664062,0.098,0.098,0.0,214.54485154211207,0.0001,100,9.999999372608809,0.31825748565199624,0.4740144940852894
331,481,0.0,0.049060333520174026,0.0,23.87290382385254,0.098,0.098,0.0,51.142098393092965,0.0001,450,9.999999058287246,0.31842465495176436,0.47476809831035177
331,981,0.0,0.12738892436027527,0.0,22.635326385498047,0.098,0.098,0.0,217.35038952974514,0.0001,450,9.999999613905727,0.3185679532856594,0.4754287911780425
332,538,0.0,0.08366535604000092,0.0,25.07613754272461,0.098,0.098,0.0,50.5826926450197,0.0001,1100,10.000000011946652,0.3187410246179836,0.4762340989524718
333,144,0.0,0.05986075475811958,0.0,25.614591598510742,0.098,0.098,0.0,1.4889459082970733,0.0001,300,9.999998064638932,0.3189152652069388,0.477016344781887
333,644,0.0,0.06245831400156021,0.0,23.83135414123535,0.098,0.098,0.0,131.544015556965,0.0001,300,9.99999979685316,0.3190559514618636,0.4776422005351222
334,186,0.0,0.10804074257612228,0.0,26.642175674438477,0.098,0.098,0.0,11.696239174031389,0.0001,200,10.000000107080796,0.31923254918995864,0.47844090000518724
334,686,0.0,0.04357519373297691,0.0,25.994140625,0.098,0.098,0.0,152.33437666002752,0.0001,200,9.999999937673568,0.31937868659506485,0.4791185267977914
335,423,0.0,0.060426827520132065,0.0,26.144287109375,0.098,0.098,0.0,63.40520274310641,0.0001,50,9.99999906575761,0.31955454632269226,0.4799339153563977
335,923,0.0,0.04029291123151779,0.0,24.63946533203125,0.098,0.098,0.0,189.59045372942086,0.0001,50,10.000001428147959,0.3197023915278669,0.4806016441839734
336,479,0.0,0.15744245052337646,0.0,19.82803726196289,0.097,0.097,0.0,66.92921246706567,0.0001,100,10.000000215847583,0.3198814141305974,0.4814048551438156
336,979,0.0,0.11790253221988678,0.0,23.58147430419922,0.097,0.097,0.0,148.86985046746264,0.0001,100,10.000000509887572,0.32002353517352405,0.4820467241834606
337,564,0.0,0.10975319892168045,0.0,24.566516876220703,0.097,0.097,0.0,69.26733280805782,0.0001,50,10.000000173751593,0.32020958656326487,0.4829004325425212
338,256,0.0,0.030703511089086533,0.0,24.342554092407227,0.097,0.097,0.0,14.478043465692352,0.0001,200,10.000000129957355,0.32039315115177214,0.48374106931938604
338,756,0.0,0.15448147058486938,0.0,23.861454010009766,0.097,0.097,0.0,166.2332086543934,0.0001,200,9.99999978822605,0.320544262770551,0.48441826204288835
339,217,0.0,0.027379164472222328,0.0,23.770065307617188,0.097,0.097,0.0,14.001909297670846,0.0001,200,10.000000670166894,0.32072482010848163,0.48523194299453626
339,717,0.0,0.016110587865114212,0.0,25.170425415039062,0.097,0.097,0.0,135.97231070463093,0.0001,200,10.0000000062948,0.3208730929251525,0.48589311107559646
340,360,0.0,0.033013589680194855,0.0,25.596378326416016,0.097,0.097,0.0,53.21924595269526,0.0001,250,10.00000069907335,0.32106217660847647,0.4867314590732455
340,860,0.0,0.1832759976387024,0.0,22.179916381835938,0.097,0.097,0.0,35.17735355932452,0.0001,250,9.999999687362072,0.32120995965926213,0.4873906541905983
340,1360,0.0,0.1117999404668808,0.0,26.817676544189453,0.097,0.097,0.0,21.853911898466173,0.0001,250,9.999998935859281,0.3213671824148922,0.48810916915141533
341,193,0.0,0.030616268515586853,0.0,23.028078079223633,0.097,0.097,0.0,7.5757367807485085,0.0001,800,9.999998873577894,0.32156743805713944,0.48906793331368376
341,693,0.0,0.18922024965286255,0.0,24.579252243041992,0.097,0.097,0.0,98.2679158460094,0.0001,800,9.99999910600853,0.3217256897348813,0.4898224684209749
342,270,0.0,0.027930712327361107,0.0,21.19377326965332,0.096,0.096,0.0,15.264069870046445,0.0001,400,10.000002216571179,0.32192925743921014,0.49080046449339443
342,770,0.0,0.08170749247074127,0.0,23.054758071899414,0.096,0.096,0.0,178.67741010560673,0.0001,400,10.000000421753903,0.32209458909888905,0.49162006060966285
343,339,0.0,0.039760708808898926,0.0,24.974407196044922,0.096,0.096,0.0,49.335975403824854,0.0001,350,9.999999420399947,0.3223017430972961,0.49261578211333307
343,839,0.0,0.03696220740675926,0.0,23.84156608581543,0.096,0.096,0.0,217.1222862752812,0.0001,350,9.99999869665415,0.3224679977941224,0.4934118189937052
344,411,0.0,0.10982639342546463,0.0,23.132139205932617,0.096,0.096,0.0,74.84567964176074,0.0001,0,10.000000420809341,0.3226825069724295,0.49444773124101193
344,911,0.0,0.13660617172718048,0.0,22.385086059570312,0.096,0.096,0.0,185.80689714372966,0.0001,0,9.999999939816583,0.3228469067673428,0.49520514275275596
345,472,0.0,0.04096658527851105,0.0,26.445026397705078,0.096,0.096,0.0,76.22570675686416,0.0001,100,10.000000182892775,0.32305718891810103,0.4962262165339847
346,230,0.0,0.060277506709098816,0.0,24.478206634521484,0.096,0.096,0.0,15.256754036951977,0.0001,250,10.000000990049438,0.3232763600003499,0.4972816374722416
346,730,0.0,0.023095522075891495,0.0,24.18981170654297,0.096,0.096,0.0,54.469516852611974,0.0001,250,9.999998347133538,0.32345360768389486,0.49816908666134796
346,1230,0.0,0.019776074215769768,0.0,24.445932388305664,0.096,0.096,0.0,30.848095205973927,0.0001,250,10.000000695997318,0.3236340999008194,0.49907683596575714
346,1730,0.0,0.05936187505722046,0.0,23.26898193359375,0.096,0.096,0.0,4.126436648909975,0.0001,250,9.999999265282693,0.32381646869533814,0.5000417558545494
346,2230,0.0,0.08689961582422256,0.0,26.581443786621094,0.096,0.096,0.0,-23.01159540328332,0.0001,250,10.000001093439037,0.3240055379044004,0.5010547939317593
346,2730,0.0,0.02385464310646057,0.0,25.144031524658203,0.096,0.096,0.0,-29.733509320516227,0.0001,250,9.999997566889762,0.3241914569199554,0.5020276064341568
346,3230,0.0,0.09651245921850204,0.0,23.929208755493164,0.096,0.096,0.0,-57.15715835985297,0.0001,250,10.00000058795701,0.32437430327352296,0.5029963080075975
346,3730,0.0,0.028673378750681877,0.0,24.7410945892334,0.096,0.096,0.0,-81.63536293741492,0.0001,250,9.999998055535773,0.3245568935948061,0.5039295676093379
347,313,0.0,0.016518983989953995,0.0,24.636653900146484,0.096,0.096,0.0,29.340304954887323,0.0001,500,10.000000081537292,0.3247908614801662,0.5051721451043748
347,813,0.0,0.020366333425045013,0.0,24.988758087158203,0.096,0.096,0.0,189.82478542517396,0.0001,500,9.999999635763961,0.3249809410881567,0.5061977832871849
348,386,0.0,0.10050823539495468,0.0,22.668140411376953,0.095,0.095,0.0,49.688557179212,0.0001,50,9.999998925684721,0.32521524341407354,0.5074400494170518
348,886,0.0,0.012927191331982613,0.0,24.505271911621094,0.095,0.095,0.0,155.6382533184687,0.0001,50,9.999999926670398,0.3254071211223931,0.508430574490082
349,613,0.0,0.05016351491212845,0.0,22.28460693359375,0.095,0.095,0.0,110.67572269044653,0.0001,1100,10.000000395090765,0.32564618057627387,0.5097201655582578
349,1113,0.0,0.08491240441799164,0.0,21.909523010253906,0.095,0.095,0.0,109.75484803733514,0.0001,1100,10.000001425494291,0.325837204662414,0.5107494829683074
349,1613,0.0,0.04708147794008255,0.0,22.558345794677734,0.095,0.095,0.0,73.58000256830341,0.0001,1100,9.999998441208868,0.3260352660207222,0.5118064059894329
349,2113,0.0,0.06894880533218384,0.0,24.989273071289062,0.095,0.095,0.0,37.60346034958938,0.0001,1100,9.999999580835306,0.3262317193794322,0.5128662047858756
349,2613,0.0,0.14048878848552704,0.0,22.37336540222168,0.095,0.095,0.0,1.4652515435057623,0.0001,1100,10.00000029403192,0.32642849203165447,0.5139357690077782
349,3113,0.0,0.0976400077342987,0.0,23.383056640625,0.095,0.095,0.0,37.62990373156688,0.0001,1100,9.999998494869757,0.32662560680403246,0.5149941786176612
350,549,0.0,0.02912108786404133,0.0,24.350622177124023,0.095,0.095,0.0,65.28964434996834,0.0001,100,9.999998826305426,0.32687115577535314,0.5162968472634959
350,1049,0.0,0.023749597370624542,0.0,22.090530395507812,0.095,0.095,0.0,154.94868170398536,0.0001,100,9.999998999331039,0.32707229195946724,0.5173416887218237
351,581,0.0,0.08608449995517731,0.0,22.181961059570312,0.095,0.095,0.0,110.8371342565923,0.0001,400,10.000001395181696,0.32732025440273227,0.5186546483381042
352,302,0.0,0.033028826117515564,0.0,22.43115234375,0.095,0.095,0.0,9.738245035998796,0.0001,0,10.000000201763593,0.3275749324671867,0.5200524901663142
352,802,0.0,0.024900637567043304,0.0,23.760683059692383,0.095,0.095,0.0,148.14226009042983,0.0001,0,9.99999834791528,0.3277792814205017,0.5212035477341241
352,1302,0.0,0.06081303581595421,0.0,25.907573699951172,0.095,0.095,0.0,234.14095413293524,0.0001,0,9.999999298333057,0.32799171763695795,0.5224082502216507
353,599,0.0,0.052421581000089645,0.0,21.725475311279297,0.095,0.095,0.0,99.9376407500071,0.0001,600,9.99999958950599,0.3282511928075524,0.5238516447926925
354,250,0.0,0.11704381555318832,0.0,19.969030380249023,0.094,0.094,0.0,-15.129425981950101,0.0001,750,10.000000135215885,0.3285189897602741,0.5255524533424611
354,750,0.0,0.0334121473133564,0.0,24.09577178955078,0.094,0.094,0.0,55.26049580378597,0.0001,750,9.99999971609376,0.32873745372141816,0.5269341357398228
354,1250,0.0,0.013494973070919514,0.0,22.389244079589844,0.094,0.094,0.0,46.48690527566609,0.0001,750,9.999998681876301,0.3289568999829205,0.5283333022356562
355,361,0.0,0.02774340659379959,0.0,24.93792724609375,0.094,0.094,0.0,40.363080345562146,0.0001,100,10.000000797517586,0.3292351217317006,0.5301094369826921
355,861,0.0,0.01979660429060459,0.0,24.125625610351562,0.094,0.094,0.0,203.76656581221945,0.0001,100,10.000000662414145,0.32944928322443856,0.531434745985815
356,402,0.0,0.06951535493135452,0.0,23.91419792175293,0.094,0.094,0.0,42.96957176397184,0.0001,450,9.999999754256628,0.3297253266853587,0.5331697677744013
356,902,0.0,0.0811329185962677,0.0,24.628585815429688,0.094,0.094,0.0,136.86941620641474,0.0001,450,9.999999140765677,0.32994914330907366,0.5346038597137464
357,434,0.0,0.04456666111946106,0.0,26.88721466064453,0.094,0.094,0.0,57.532060069341696,0.0001,250,9.999999001419317,0.3302298344538457,0.5363130039299453
357,934,0.0,0.025376098230481148,0.0,26.005695343017578,0.094,0.094,0.0,105.7471780184645,0.0001,250,10.000000537416454,0.330453516065454,0.5376576951208236
358,207,0.0,0.029442159458994865,0.0,25.273847579956055,0.094,0.094,0.0,10.997239848566817,0.0001,300,9.999998777793694,0.330731785942055,0.5393529414339499
358,707,0.0,0.05837336182594299,0.0,23.709989547729492,0.094,0.094,0.0,128.94447288913352,0.0001,300,9.999999425699201,0.33095875672112945,0.5408260793037677
359,292,0.0,0.15964211523532867,0.0,23.94072914123535,0.093,0.093,0.0,8.34324241575332,0.0001,1000,10.000000066891518,0.3312423946331154,0.5426669123650594
359,792,0.0,0.072970449924469,0.0,22.435958862304688,0.093,0.093,0.0,157.78330744923622,0.0001,1000,10.000001118285146,0.33146876780912254,0.5440721500564829
360,488,0.0,0.11176174879074097,0.0,23.047388076782227,0.093,0.093,0.0,79.8059113489459,0.0001,200,9.999999829385386,0.33175476218274585,0.5459007164391689
361,200,0.0,0.05140559747815132,0.0,24.440731048583984,0.093,0.093,0.0,18.18220838749987,0.0001,450,9.999999920463058,0.3320419309201366,0.5477371441656844
361,700,0.0,0.030974920839071274,0.0,24.392539978027344,0.093,0.093,0.0,146.75823755174966,0.0001,450,9.999999162297751,0.33227633899827563,0.5492386953417303
362,272,0.0,0.02298573963344097,0.0,23.748191833496094,0.093,0.093,0.0,26.41428217614149,0.0001,900,9.999999454440825,0.3325651492324935,0.5510380082616141
362,772,0.0,0.02175639197230339,0.0,23.650339126586914,0.093,0.093,0.0,178.27058260161388,0.0001,900,9.999998619348522,0.33279879857320127,0.552458520294022
363,181,0.0,0.0588533952832222,0.0,21.568187713623047,0.093,0.093,0.0,1.8111196997083159,0.0001,750,9.999999751732883,0.3330930457399728,0.5542730641553502
363,681,0.0,0.04130995646119118,0.0,21.09162712097168,0.093,0.093,0.0,60.752597466519866,0.0001,750,10.0000001132945,0.33332278321198894,0.5556724824962772
363,1181,0.0,0.09709329158067703,0.0,21.83002471923828,0.093,0.093,0.0,78.6133271479583,0.0001,750,9.999998882760424,0.33355830183400176,0.5570811553163378
364,592,0.0,0.06404174864292145,0.0,20.950841903686523,0.093,0.093,0.0,111.49156683904485,0.0001,150,9.999999049443499,0.33385235353743453,0.558876441708762
365,243,0.0,0.10217802971601486,0.0,25.796358108520508,0.092,0.092,0.0,15.817503580032175,0.0001,100,9.99999935943305,0.33414551126289305,0.5606450803831908
365,743,0.0,0.1717907041311264,0.0,20.86730194091797,0.092,0.092,0.0,151.87882152306415,0.0001,100,9.999999854553227,0.33438200673098245,0.5620899072344372
366,277,0.0,0.053528621792793274,0.0,22.589475631713867,0.092,0.092,0.0,33.52034294764149,0.0001,200,9.999998679060681,0.3346752606923881,0.5638722113167066
366,777,0.0,0.13955043256282806,0.0,25.0949764251709,0.092,0.092,0.0,191.91667349367003,0.0001,200,10.000000936099593,0.33491067527414464,0.5652841599234558
367,260,0.0,0.03029298409819603,0.0,25.07839012145996,0.092,0.092,0.0,15.553888473729106,0.0001,150,10.000000320414399,0.3352101658121401,0.5670758146040228
367,760,0.0,0.1535959094762802,0.0,23.19474220275879,0.092,0.092,0.0,127.01445564655661,0.0001,150,9.999999839946168,0.33545514692746164,0.5685709906999096
368,373,0.0,0.036297716200351715,0.0,26.008377075195312,0.092,0.092,0.0,44.42041712211243,0.0001,850,9.999998233735717,0.3357574630188113,0.570401914347799
368,873,0.0,0.09354396909475327,0.0,22.793363571166992,0.092,0.092,0.0,202.67408895654808,0.0001,850,10.000000784002005,0.33599736377529416,0.5717743121708934
369,505,0.0,0.011834656819701195,0.0,22.022201538085938,0.092,0.092,0.0,80.81066848867108,0.0001,200,9.999999787117556,0.33630502889879677,0.5735843020774302
369,1005,0.0,0.030358634889125824,0.0,24.77330207824707,0.092,0.092,0.0,246.45472388828492,0.0001,200,9.999998403823183,0.336551172850636,0.5750507902938529
370,527,0.0,0.021836066618561745,0.0,23.755502700805664,0.092,0.092,0.0,79.49161980160508,0.0001,450,10.000000270781122,0.3368548973716503,0.5767856609567299
371,274,0.0,0.02595236897468567,0.0,25.215572357177734,0.091,0.091,0.0,16.46207172632675,0.0001,100,10.000000375680294,0.33716496345870933,0.5785719919992562
371,774,0.0,0.029564442113041878,0.0,25.20679473876953,0.091,0.091,0.0,174.6259780535268,0.0001,100,10.00000067859607,0.3374097999375015,0.5800097057871259
372,306,0.0,0.05546816438436508,0.0,23.61563491821289,0.091,0.091,0.0,30.102242758767783,0.0001,350,10.000000393861296,0.3377195542563012,0.581797624760118
372,806,0.0,0.04580829292535782,0.0,23.55010986328125,0.091,0.091,0.0,192.5422529319547,0.0001,350,9.999999658947804,0.33796246802245694,0.5831771255016173
