episode,episode_step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,lr,opponent_ep,grad_norm_p2,rms_mean_p2,rms_std_p2
10,342,0.0,0.07949711382389069,0.0,18.169221878051758,0.972,0.972,0.0,-16.274757847437606,0.0001,850,9.999999726450115,0.43046427221493183,0.3747387132796016
10,842,0.0,0.3139908015727997,0.0,24.441205978393555,0.972,0.972,0.0,-12.138185212782753,0.0001,850,9.999998051538856,0.43042197962760204,0.37465311184391004
10,1342,0.0,0.19722482562065125,0.0,21.614227294921875,0.972,0.972,0.0,77.39370453693236,0.0001,850,10.00000036776651,0.4303742319448581,0.3745475788527003
11,557,0.0,0.17051954567432404,0.0,25.32698631286621,0.969,0.969,0.0,-35.24551184508616,0.0001,1000,9.999998481302999,0.43026696277169535,0.3744713690790206
11,1057,0.0,0.21538260579109192,0.0,24.989551544189453,0.969,0.969,0.0,-77.80271632926805,0.0001,1000,10.00000152418219,0.4302107504262647,0.3743831129768898
11,1557,0.0,0.07736224681138992,0.0,26.095417022705078,0.969,0.969,0.0,-117.82351404176008,0.0001,1000,9.999999160224439,0.43014900257574684,0.3742895893427819
11,2057,0.0,0.15502798557281494,0.0,24.20622444152832,0.969,0.969,0.0,-120.1805366565969,0.0001,1000,9.999998653795267,0.4300533886598765,0.3741867507718323
12,447,0.0,0.14061245322227478,0.0,25.91354751586914,0.966,0.966,0.0,-26.242239141910353,0.0001,1200,9.999998716068676,0.42993095538725085,0.3740943893484564
12,947,0.0,0.08486749231815338,0.0,28.098133087158203,0.966,0.966,0.0,-25.504639094269294,0.0001,1200,9.999997029188126,0.42981816021059194,0.37402199922370616
12,1447,0.0,0.12177412211894989,0.0,27.7990665435791,0.966,0.966,0.0,100.43370334457671,0.0001,1200,10.000001528398073,0.4296799411848822,0.373951853086307
13,601,0.0,0.3286837339401245,0.0,27.406911849975586,0.963,0.963,0.0,-1.1078612333980855,0.0001,950,9.999999007076038,0.42950273305516573,0.3738828870294928
14,125,0.0,0.10411156713962555,0.0,29.686071395874023,0.961,0.961,0.0,0.43985638598354015,0.0001,250,9.999999253339722,0.4293347837502308,0.37380681639270175
14,625,0.0,0.12410126626491547,0.0,28.52839469909668,0.961,0.961,0.0,-42.48522028341312,0.0001,250,9.999998017554997,0.429180441318147,0.37375447864757544
14,1125,0.0,0.061622098088264465,0.0,28.294082641601562,0.961,0.961,0.0,-85.07042032941816,0.0001,250,10.000000392596753,0.4290645062485338,0.3737245281369382
14,1625,0.0,0.053482502698898315,0.0,28.852581024169922,0.961,0.961,0.0,-35.1465842106103,0.0001,250,9.999999442511914,0.4289570392527167,0.3736813959802787
15,218,0.0,0.1192825511097908,0.0,30.702302932739258,0.958,0.958,0.0,-6.32413366628317,0.0001,1150,10.000000628056132,0.428800758368155,0.3736446166503845
15,718,0.0,0.09187840670347214,0.0,26.695276260375977,0.958,0.958,0.0,-47.19672399510284,0.0001,1150,10.000000575824831,0.4286791840572956,0.3735979436354189
15,1218,0.0,0.13323117792606354,0.0,28.352697372436523,0.958,0.958,0.0,34.514903105390225,0.0001,1150,9.999997907945033,0.42857620596846807,0.3735752784999708
16,375,0.0,0.0907100960612297,0.0,28.488754272460938,0.955,0.955,0.0,-19.988350853313896,0.0001,800,9.999998194840881,0.4284096900543309,0.3735352596566813
16,875,0.0,0.07728398591279984,0.0,27.936851501464844,0.955,0.955,0.0,50.74103699929807,0.0001,800,9.99999978619233,0.428288132393058,0.3735105772230599
17,359,0.0,0.08037549257278442,0.0,29.463226318359375,0.952,0.952,0.0,8.388195721716368,0.0001,500,5.640891232854269,0.4280894521091773,0.37346554473483806
17,859,0.0,0.035521164536476135,0.0,26.92486572265625,0.952,0.952,0.0,109.30533327096141,0.0001,500,10.000000928749971,0.4279185669974746,0.3734264462202382
18,461,0.0,0.02586054429411888,0.0,28.349382400512695,0.949,0.949,0.0,-24.975900513564795,0.0001,850,10.000000412246948,0.4277543850974308,0.3733884827783557
18,961,0.0,0.04061317443847656,0.0,28.309019088745117,0.949,0.949,0.0,37.77856286073255,0.0001,850,9.999997949025072,0.4275805949671662,0.3733677812003294
19,270,0.0,0.019750718027353287,0.0,29.595178604125977,0.947,0.947,0.0,-8.99003963991786,0.0001,250,9.999997940140956,0.427353324024844,0.3733651891237352
19,770,0.0,0.16601577401161194,0.0,28.490764617919922,0.947,0.947,0.0,-17.61981820942088,0.0001,250,9.999999400033404,0.42717703647536437,0.37336733210886947
19,1270,0.0,0.09261303395032883,0.0,30.01637077331543,0.947,0.947,0.0,14.240739505300999,0.0001,250,9.999998650438108,0.42701100706652095,0.37336044287909104
19,1770,0.0,0.026223257184028625,0.0,30.505901336669922,0.947,0.947,0.0,-23.274853505514116,0.0001,250,9.999998380446618,0.4268273597065429,0.37337717045378815
20,380,0.0,0.01847626268863678,0.0,30.018878936767578,0.944,0.944,0.0,19.924544017788392,0.0001,400,10.000000492424165,0.4265422258139045,0.3734091868051104
20,880,0.0,0.0299982987344265,0.0,31.17559051513672,0.944,0.944,0.0,122.77991404258853,0.0001,400,10.000000294464577,0.4263146846979111,0.3734292633749014
21,579,0.0,0.017694614827632904,0.0,30.834741592407227,0.941,0.941,0.0,35.59544756330457,0.0001,50,9.999998470506423,0.42602118375563564,0.3734479325003678
22,193,0.0,0.054901544004678726,0.0,29.041118621826172,0.938,0.938,0.0,-3.4412287525099243,0.0001,950,9.999999844586519,0.42572936880491236,0.3734993572837246
22,693,0.0,0.0597558431327343,0.0,30.30756378173828,0.938,0.938,0.0,5.849645285028196,0.0001,950,9.999999360023114,0.4254823487665908,0.3735211309272896
23,211,0.0,0.041411660611629486,0.0,29.373260498046875,0.935,0.935,0.0,-5.8577706531014,0.0001,800,10.000002300933254,0.42519441694565935,0.37358179366342736
23,711,0.0,0.043191034346818924,0.0,29.71921157836914,0.935,0.935,0.0,-22.240622456795204,0.0001,800,7.27664596249127,0.4249522191612222,0.3736163953786392
24,186,0.0,0.04361884295940399,0.0,29.566679000854492,0.932,0.932,0.0,-5.198496474984168,0.0001,1150,9.9999996991405,0.42465875182199975,0.37366924365096565
24,686,0.0,0.03540550172328949,0.0,29.433399200439453,0.932,0.932,0.0,-48.601322363033596,0.0001,1150,3.250812503613977,0.42442084327412327,0.37369483618759236
24,1186,0.0,0.06383867561817169,0.0,29.089265823364258,0.932,0.932,0.0,-55.94919390068754,0.0001,1150,9.999999774784904,0.42418658888717314,0.37372818411193276
24,1686,0.0,0.02828759327530861,0.0,29.0050048828125,0.932,0.932,0.0,-28.123167199482175,0.0001,1150,10.000000181219024,0.42397658101703706,0.3737756321093357
25,414,0.0,0.015188789926469326,0.0,28.285030364990234,0.93,0.93,0.0,-25.032960439686022,0.0001,350,9.99999778114818,0.423671672328056,0.3738191465762156
25,914,0.0,0.012249469757080078,0.0,27.872421264648438,0.93,0.93,0.0,47.628022049469585,0.0001,350,9.999999322293826,0.42344502667543965,0.3738601671726399
26,370,0.0,0.02143414504826069,0.0,26.07914924621582,0.927,0.927,0.0,-14.70728164187315,0.0001,850,9.999999416171297,0.42314106369623494,0.37390751123581034
26,870,0.0,0.020784150809049606,0.0,26.99317741394043,0.927,0.927,0.0,90.30445747692134,0.0001,850,2.715297145293553,0.42287667035722043,0.37395262025521636
27,386,0.0,0.038194503635168076,0.0,30.105131149291992,0.924,0.924,0.0,42.375928738494636,0.0001,350,9.999999644305566,0.42256338502726926,0.37399184199545016
27,886,0.0,0.556475043296814,0.0,28.468847274780273,0.924,0.924,0.0,105.83904174030724,0.0001,350,1.7061599935837195,0.42232074405808606,0.37401248911214835
28,560,0.0,0.01905164308845997,0.0,27.540895462036133,0.921,0.921,0.0,12.322942278822273,0.0001,100,9.999999225186079,0.4220030466685744,0.37407509263874467
28,1060,0.0,0.0075982604175806046,0.0,28.333740234375,0.921,0.921,0.0,53.777272323270346,0.0001,100,9.999999727548031,0.4217461623492595,0.3741214398173143
28,1560,0.0,0.013745884411036968,0.0,28.28013801574707,0.921,0.921,0.0,6.912178633164003,0.0001,100,7.449660587546956,0.42145892773730737,0.3741938958042463
28,2060,0.0,0.051825158298015594,0.0,26.356374740600586,0.921,0.921,0.0,-38.11924387398924,0.0001,100,9.999999800986597,0.42117411028098256,0.37427925571767545
28,2560,0.0,0.012792147696018219,0.0,27.074626922607422,0.921,0.921,0.0,-83.06620419282093,0.0001,100,9.999997983680597,0.4208611376667651,0.37439731792423275
28,3060,0.0,0.01250933762639761,0.0,26.854618072509766,0.921,0.921,0.0,-129.24405612770047,0.0001,100,5.5449862402821175,0.42051416310836737,0.37452501476875455
28,3560,0.0,0.12943606078624725,0.0,27.660247802734375,0.921,0.921,0.0,-172.68782922183973,0.0001,100,9.999999188684804,0.4201508558561227,0.37467860577323736
28,4060,0.0,0.027747105807065964,0.0,26.875286102294922,0.921,0.921,0.0,-218.57083730268639,0.0001,100,9.999999538459457,0.4197837891201193,0.37484250241615297
29,399,0.0,0.013426154851913452,0.0,26.122379302978516,0.918,0.918,0.0,-8.740346465943475,0.0001,900,4.593709631484121,0.4193208389459014,0.3750568887640226
29,899,0.0,0.011462898924946785,0.0,26.745885848999023,0.918,0.918,0.0,82.45104769303512,0.0001,900,7.85337606469906,0.41894320849820493,0.3752428003053892
30,459,0.0,0.015363241545855999,0.0,26.02688980102539,0.916,0.916,0.0,-15.757421421205883,0.0001,1100,9.999999404847358,0.4184664248003965,0.37546160553123303
30,959,0.0,0.03415844962000847,0.0,26.783376693725586,0.916,0.916,0.0,73.95718659537448,0.0001,1100,10.000002538870932,0.4181017043615052,0.37562905207415764
31,538,0.0,0.021303003653883934,0.0,26.379873275756836,0.913,0.913,0.0,33.097721506147245,0.0001,100,9.999999195022053,0.41765350849515515,0.3758278303955346
31,1038,0.0,0.01445171982049942,0.0,25.61918830871582,0.913,0.913,0.0,83.55292960938442,0.0001,100,9.999998443696297,0.41729569568543495,0.37600635212652617
32,174,0.0,0.040189485996961594,0.0,25.376373291015625,0.91,0.91,0.0,-3.9804022840253603,0.0001,1200,10.000000794359652,0.4168286790477318,0.37622434044522124
32,674,0.0,0.011393344961106777,0.0,25.56562042236328,0.91,0.91,0.0,75.52355559689914,0.0001,1200,6.066316434848512,0.4164512523325706,0.37639098834122897
33,284,0.0,0.012270880863070488,0.0,24.819971084594727,0.907,0.907,0.0,15.042221681049929,0.0001,450,9.999999316138906,0.4159779782443736,0.37660941805814346
33,784,0.0,0.5033240914344788,0.0,26.330198287963867,0.907,0.907,0.0,73.03860987739286,0.0001,450,8.677621074719896,0.41559721442693776,0.37678257491958056
34,499,0.0,0.05042232945561409,0.0,24.896625518798828,0.904,0.904,0.0,52.19907160954918,0.0001,600,9.999999789231321,0.4151239725051678,0.37698696054409275
35,237,0.0,0.03009229525923729,0.0,24.531890869140625,0.902,0.902,0.0,-4.373687790727839,0.0001,550,10.000000489112416,0.41465461458513203,0.37719109299079384
35,737,0.0,0.04911002516746521,0.0,24.44948959350586,0.902,0.902,0.0,104.97837458841467,0.0001,550,9.99999997856536,0.4142904844679527,0.37734286639414966
36,411,0.0,0.030770858749747276,0.0,23.754150390625,0.899,0.899,0.0,36.334265625978084,0.0001,550,10.00000138197458,0.41384313204951156,0.3775366907470807
36,911,0.0,0.030025403946638107,0.0,23.298160552978516,0.899,0.899,0.0,116.86666359266361,0.0001,550,9.999997926656956,0.4134769618714252,0.37768795018449763
37,583,0.0,0.030332986265420914,0.0,23.94081687927246,0.896,0.896,0.0,56.87120711190008,0.0001,450,9.999998625338304,0.4130304026302083,0.37788133896068005
38,260,0.0,0.021672658622264862,0.0,23.438350677490234,0.893,0.893,0.0,-9.240166893042003,0.0001,900,3.056912052093124,0.4125751754040307,0.3780689491818218
38,760,0.0,0.02278831973671913,0.0,23.508893966674805,0.893,0.893,0.0,105.8550668799827,0.0001,900,4.505834612998272,0.412213790234276,0.3782007939015407
39,319,0.0,0.0251819659024477,0.0,22.232519149780273,0.89,0.89,0.0,-10.093566051638982,0.0001,950,10.000000944870294,0.4117742968713755,0.37836323512403075
39,819,0.0,0.017419584095478058,0.0,22.973709106445312,0.89,0.89,0.0,90.06024183938658,0.0001,950,9.999999311829242,0.41142057258744896,0.3784982499439264
40,389,0.0,0.06247009336948395,0.0,23.61361312866211,0.887,0.887,0.0,19.971508753518883,0.0001,950,10.00000140818404,0.41098406881440264,0.37865552217646115
40,889,0.0,0.015495659783482552,0.0,23.139787673950195,0.887,0.887,0.0,131.12555060783518,0.0001,950,9.999998827519958,0.41064546189204454,0.3787804717284354
41,457,0.0,0.0216822549700737,0.0,23.815292358398438,0.885,0.885,0.0,34.331712957966154,0.0001,1200,9.999997868460893,0.4102234214960207,0.37894391530896704
42,144,0.0,0.07424190640449524,0.0,22.37129783630371,0.882,0.882,0.0,-1.0877400790926401,0.0001,600,10.00000224636931,0.4098116054119381,0.37909865961074607
42,644,0.0,0.027585014700889587,0.0,22.790348052978516,0.882,0.882,0.0,81.65344558492048,0.0001,600,9.99999818561164,0.40945918143726284,0.37922856350439743
43,332,0.0,0.020480286329984665,0.0,21.96588134765625,0.879,0.879,0.0,-12.399896293926773,0.0001,850,9.999998768935816,0.4090445175162582,0.3793697774392282
43,832,0.0,0.022724062204360962,0.0,21.845008850097656,0.879,0.879,0.0,112.01910915674937,0.0001,850,9.999997242820136,0.40870985903383267,0.3794865027471239
44,417,0.0,0.028105929493904114,0.0,21.642982482910156,0.876,0.876,0.0,-15.88955932262709,0.0001,750,9.999997866288998,0.4083086241325347,0.379639166838092
44,917,0.0,0.0204487107694149,0.0,22.414592742919922,0.876,0.876,0.0,77.8886204049466,0.0001,750,3.7781851764519363,0.4079732064840938,0.3797549737557048
45,484,0.0,0.019560663029551506,0.0,20.703086853027344,0.873,0.873,0.0,41.47294945488784,0.0001,150,2.848349413402257,0.4075682859260122,0.379900874133601
45,984,0.0,0.044647373259067535,0.0,21.173377990722656,0.873,0.873,0.0,34.28879972382648,0.0001,150,9.907708473407048,0.4072476445468278,0.38000535987055245
46,524,0.0,0.013686914928257465,0.0,21.231481552124023,0.871,0.871,0.0,14.200699555021515,0.0001,1000,9.20834315505626,0.4068439820760857,0.3801419915429749
47,151,0.0,0.01413119025528431,0.0,22.058897018432617,0.868,0.868,0.0,-0.6065846669645214,0.0001,750,9.999999539115949,0.40643562607029793,0.38026940050232205
47,651,0.0,0.3665246069431305,0.0,21.14237403869629,0.868,0.868,0.0,33.29862898536988,0.0001,750,9.082456905386609,0.40611694240594426,0.3803674595830289
47,1151,0.0,0.023834599182009697,0.0,21.73746109008789,0.868,0.868,0.0,166.37823204034888,0.0001,750,9.999997644432364,0.4058205594897281,0.3804570234312618
48,492,0.0,0.025203313678503036,0.0,22.020465850830078,0.865,0.865,0.0,12.67201483679903,0.0001,300,9.99999742099017,0.4054194231970148,0.38057690031916497
48,992,0.0,0.0291612446308136,0.0,22.046789169311523,0.865,0.865,0.0,-4.8521441390022355,0.0001,300,9.999998903427878,0.40511367649604507,0.38067885768317217
49,313,0.0,0.035362791270017624,0.0,20.525144577026367,0.862,0.862,0.0,25.57474445770744,0.0001,100,9.999999325938216,0.4047300206026208,0.3808073395712236
49,813,0.0,0.049845173954963684,0.0,21.235210418701172,0.862,0.862,0.0,91.11880275873216,0.0001,100,5.71435494355734,0.4044144863095769,0.38090188412875303
50,514,0.0,0.029104486107826233,0.0,20.557233810424805,0.859,0.859,0.0,49.39629949285125,0.0001,150,9.999997831219638,0.4040303689152376,0.3810215776259408
51,222,0.0,0.03174446523189545,0.0,20.504962921142578,0.857,0.857,0.0,-7.337116081626549,0.0001,950,9.999999704597393,0.4036375450366225,0.38113521491974095
51,722,0.0,0.030829858034849167,0.0,19.880834579467773,0.857,0.857,0.0,87.0586453908837,0.0001,950,10.00000070655518,0.4033408000752372,0.38123035161936186
52,280,0.0,0.02495425194501877,0.0,20.279361724853516,0.854,0.854,0.0,-10.639339867450076,0.0001,800,9.999999644178429,0.40295255966386345,0.3813383889164741
52,780,0.0,0.031653452664613724,0.0,20.977907180786133,0.854,0.854,0.0,57.66423512589153,0.0001,800,10.000000301672173,0.40264234900143275,0.38143102859636235
53,183,0.0,0.02006869949400425,0.0,20.49001693725586,0.851,0.851,0.0,-1.0227883011898904,0.0001,650,10.00000101799058,0.40226221100798193,0.3815343152578733
53,683,0.0,0.04356870800256729,0.0,20.555620193481445,0.851,0.851,0.0,23.71096186828492,0.0001,650,8.432347382239119,0.40196411276162897,0.3816147585720048
53,1183,0.0,0.0177882369607687,0.0,20.49481201171875,0.851,0.851,0.0,123.39059321908259,0.0001,650,9.999998656144204,0.4016758821556114,0.3816954002239883
54,586,0.0,0.03528613597154617,0.0,21.103639602661133,0.848,0.848,0.0,10.187803855414073,0.0001,300,10.000001454380161,0.40132261176877715,0.38179588832134864
55,159,0.0,0.04223726689815521,0.0,20.27450180053711,0.845,0.845,0.0,-0.6730178842685222,0.0001,100,9.999999503881586,0.4009720764833342,0.3818922927659077
55,659,0.0,0.01996523141860962,0.0,18.990625381469727,0.845,0.845,0.0,99.29456183013355,0.0001,100,10.00000096242738,0.40068416127958145,0.3819646254708586
56,313,0.0,0.056352030485868454,0.0,20.226163864135742,0.843,0.843,0.0,20.1646175145594,0.0001,1100,9.999999534912012,0.40031949250509213,0.3820689704166158
56,813,0.0,0.08503741770982742,0.0,19.837608337402344,0.843,0.843,0.0,107.60824128778789,0.0001,1100,9.999999768645983,0.4000392664115142,0.38214572061855123
57,499,0.0,0.03472185879945755,0.0,20.151897430419922,0.84,0.84,0.0,53.438128706904514,0.0001,950,9.999999627945071,0.39968388779347763,0.38224146391318203
57,999,0.0,0.03987543284893036,0.0,20.507095336914062,0.84,0.84,0.0,169.64357805317934,0.0001,950,9.999998297907997,0.3994015471138224,0.38231047934448037
