episode,episode_step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,lr,opponent_ep,grad_norm_p2,rms_mean_p2,rms_std_p2
3,842,0.0,0.20003917813301086,0.0,-23.335237503051758,0.998,0.998,-803.8950760221844,-810.111383229725,0.0001,500,9.999998972266111,0.4029112199743963,0.408628284672173
3,1342,0.0,0.08075400441884995,0.0,-26.984891891479492,0.998,0.998,-1274.8684330589704,-1279.0436860177003,0.0001,500,9.999999741575222,0.40302324254104677,0.4086200061993298
3,1842,0.0,0.13985997438430786,0.0,-19.454912185668945,0.998,0.998,-1570.1447883855146,-1569.800145782682,0.0001,500,9.99999991428839,0.4032466438383755,0.4085615775780124
3,2342,0.0,0.10422869026660919,0.0,-23.918296813964844,0.998,0.998,-1732.1352749376576,-1720.3564087854074,0.0001,500,9.061998730702708,0.40365958925195855,0.4084879293590017
3,2842,0.0,0.10609694570302963,0.0,-26.12000274658203,0.998,0.998,-1958.8572104622788,-1900.8956425453684,0.0001,500,9.99999917566269,0.40389669545055845,0.4084015704333057
4,579,0.0,0.285336971282959,0.0,-25.075424194335938,0.997,0.997,-519.5663667897878,-516.7293121942743,0.0001,500,9.999998511377385,0.4040933720474125,0.4083551177045476
4,1079,0.0,0.17704829573631287,0.0,-22.49046516418457,0.997,0.997,-989.7028139914377,-982.7695118724798,0.0001,500,9.999999170328616,0.40445174817549506,0.4084556312768729
4,1579,0.0,0.15132425725460052,0.0,-27.936037063598633,0.997,0.997,-1342.737645818116,-1335.7797023520304,0.0001,500,9.999999222223343,0.4049814718066072,0.40856631846908725
4,2079,0.0,0.4591875374317169,0.0,-27.287513732910156,0.997,0.997,-1523.8707883315515,-1522.2014045275776,0.0001,500,9.999999808015367,0.40549592471661017,0.4085818597219624
4,2579,0.0,0.17981933057308197,0.0,-22.965999603271484,0.997,0.997,-1519.3317462328098,-1515.3832478312531,0.0001,500,9.999999006751926,0.40580763225490496,0.4085753133800452
5,485,0.0,0.35689032077789307,0.0,-22.083019256591797,0.997,0.997,-317.66184022392184,-320.5904004053191,0.0001,700,9.99999833592291,0.40606224285528203,0.40858331235943735
5,985,0.0,0.27549228072166443,0.0,-25.929149627685547,0.997,0.997,-739.9555701530693,-739.1559357222618,0.0001,700,10.000000913279672,0.40634691074268076,0.40852572268032633
5,1485,0.0,0.2704469561576843,0.0,-21.331405639648438,0.997,0.997,-1004.085119389401,-997.3580759101249,0.0001,700,9.999999966704866,0.40657793671551307,0.40845140205831304
6,181,0.0,0.3463481068611145,0.0,-22.225078582763672,0.996,0.996,-55.883974111608374,-56.84025093069894,0.0001,850,9.999999466469228,0.4067266366641102,0.4084124476852715
6,681,0.0,0.18437527120113373,0.0,-24.241443634033203,0.996,0.996,-548.6620817787892,-551.4738453381365,0.0001,850,9.999998342976761,0.406815905518401,0.40840876325594216
6,1181,0.0,0.16295817494392395,0.0,-25.77398109436035,0.996,0.996,-1099.5452263025052,-1104.8491305197047,0.0001,850,9.999998031273556,0.4069397945275495,0.4084079269899926
6,1681,0.0,0.501179575920105,0.0,-20.720232009887695,0.996,0.996,-1595.9475249061265,-1599.8169460420038,0.0001,850,9.999998783299926,0.407154580911191,0.40838692084462674
6,2181,0.0,0.4145718216896057,0.0,-25.783126831054688,0.996,0.996,-1995.9673849995786,-1997.0319309538825,0.0001,850,10.000000288898523,0.4074489227174653,0.4083657664109117
6,2681,0.0,0.308723121881485,0.0,-25.612674713134766,0.996,0.996,-2145.289263656159,-2140.0411174722726,0.0001,850,10.00000027920043,0.40783687754062,0.40824481532480383
6,3181,0.0,0.20182272791862488,0.0,-23.154281616210938,0.996,0.996,-2066.4235884559753,-2058.1539659474483,0.0001,850,9.999996750305318,0.40820613150226476,0.40813982839187285
6,3681,0.0,0.10382916033267975,0.0,-27.193744659423828,0.996,0.996,-1856.1845244540848,-1850.2586404945955,0.0001,850,10.000000898029827,0.40860966619218697,0.4080769779115814
6,4181,0.0,0.1498468816280365,0.0,-24.199522018432617,0.996,0.996,-1680.8105038575147,-1677.3429643052702,0.0001,850,9.999999702037298,0.40897154889519927,0.4079035033688233
6,4681,0.0,0.30228596925735474,0.0,-29.314434051513672,0.996,0.996,-1592.3857965770078,-1590.2085821842065,0.0001,850,9.99999817132784,0.40943849343271693,0.40780464962041113
6,5181,0.0,0.309339702129364,0.0,-20.15207862854004,0.996,0.996,-1589.8639695827455,-1586.6542084580415,0.0001,850,10.00000037341224,0.4098826442516253,0.40767110737644413
7,238,0.0,0.33633238077163696,0.0,-21.678936004638672,0.996,0.996,-123.15946142670882,-121.0288634387252,0.0001,800,9.999998484672604,0.4103239500758508,0.4075242106194317
7,738,0.0,0.2735181152820587,0.0,-25.764936447143555,0.996,0.996,-730.7488437020668,-726.4997788645182,0.0001,800,10.000000750879328,0.41075544620362847,0.4073828611890811
7,1238,0.0,0.5616432428359985,0.0,-23.742334365844727,0.996,0.996,-1175.0573864921826,-1163.2107585270292,0.0001,800,10.000000368706209,0.4112123385794533,0.4072273610756745
7,1738,0.0,0.3642211854457855,0.0,-22.546892166137695,0.996,0.996,-1404.7161801033424,-1395.233766837396,0.0001,800,10.000000052218777,0.4116558329727739,0.4070437804054626
8,262,0.0,0.3926466107368469,0.0,-21.229734420776367,0.995,0.995,-143.13342961993038,-143.3930902254925,0.0001,50,9.999999986761367,0.4120830266250462,0.40688573134496825
8,762,0.0,0.23827052116394043,0.0,-26.836109161376953,0.995,0.995,-625.2520848157073,-622.0478978024277,0.0001,50,9.999999545235257,0.41239386442884446,0.4067849579790398
8,1262,0.0,0.23542630672454834,0.0,-23.404624938964844,0.995,0.995,-929.1087819075046,-926.0080329339729,0.0001,50,9.99999989368844,0.4127143067822909,0.4066821753078518
9,186,0.0,0.5101659297943115,0.0,-23.89348602294922,0.994,0.994,-57.94235612965322,-57.46861864320764,0.0001,100,10.000001188977121,0.41302251379026306,0.40654444832543146
9,686,0.0,0.1326189786195755,0.0,-16.58454704284668,0.994,0.994,-517.9664896849918,-519.3325177443818,0.0001,100,9.999999510824432,0.4132827292373764,0.40647074971994795
9,1186,0.0,0.38850682973861694,0.0,-22.87394905090332,0.994,0.994,-957.9701360612256,-952.3739020227553,0.0001,100,10.00000065100777,0.41353759487123015,0.40633785090146574
9,1686,0.0,0.20206964015960693,0.0,-26.57406234741211,0.994,0.994,-1358.0207626700367,-1355.3935751206764,0.0001,100,10.000000399919488,0.4137958733249893,0.4062137113091463
9,2186,0.0,0.43912461400032043,0.0,-21.25676727294922,0.994,0.994,-1692.5700818466848,-1689.0666865486032,0.0001,100,9.999999997550571,0.4140906273948291,0.40612330989064965
9,2686,0.0,0.19328942894935608,0.0,-23.03108787536621,0.994,0.994,-1898.4645581830637,-1895.8523458172624,0.0001,100,9.999999283926368,0.41439372703890487,0.40602713287198766
9,3186,0.0,0.18980672955513,0.0,-24.37932586669922,0.994,0.994,-1924.3836473159545,-1924.9626298419525,0.0001,100,10.000001146040207,0.4147230439849918,0.4059073539273772
9,3686,0.0,0.22044572234153748,0.0,-17.398374557495117,0.994,0.994,-1817.6396681428505,-1819.8455759210965,0.0001,100,9.999999889208674,0.4150464881869742,0.40582022557210035
9,4186,0.0,0.2869091331958771,0.0,-28.93872833251953,0.994,0.994,-1575.3455135962515,-1575.8712966876583,0.0001,100,9.999999751733885,0.4153895340442239,0.405737601562803
9,4686,0.0,0.1557321399450302,0.0,-22.89996910095215,0.994,0.994,-1441.145830687493,-1442.6417115893885,0.0001,100,9.999999785279968,0.4157104141030435,0.40564724196872654
9,5186,0.0,0.5667272210121155,0.0,-23.149303436279297,0.994,0.994,-1350.317341410827,-1353.5282138943576,0.0001,100,10.000000610470229,0.41608479328480974,0.40556742168932686
10,245,0.0,0.1702800840139389,0.0,-20.908336639404297,0.994,0.994,-138.27685410168175,-137.11321604118717,0.0001,500,9.999998406564206,0.4163874250001242,0.4054677595228258
10,745,0.0,0.15468312799930573,0.0,-21.133996963500977,0.994,0.994,-731.7209778166044,-726.8819437528151,0.0001,500,9.999998420150773,0.4167108816840801,0.4053995247878806
10,1245,0.0,0.5469511151313782,0.0,-18.323318481445312,0.994,0.994,-1163.2168713959302,-1159.0167528977545,0.0001,500,10.000000657122486,0.41702218140530883,0.405306146775724
10,1745,0.0,0.2972627878189087,0.0,-19.905118942260742,0.994,0.994,-1362.0572735874482,-1350.5603305827901,0.0001,500,10.000000285733284,0.4173474938639352,0.4052392351234107
11,286,0.0,0.27313196659088135,0.0,-20.938472747802734,0.993,0.993,-164.8234157221912,-167.25261817092462,0.0001,850,10.000000072471787,0.41771213782536987,0.4051562687546783
11,786,0.0,0.48289304971694946,0.0,-19.38507652282715,0.993,0.993,-651.7294764067271,-653.7546857635319,0.0001,850,10.000000451757455,0.4180004196646577,0.4050939789965849
11,1286,0.0,0.3587566316127777,0.0,-21.994699478149414,0.993,0.993,-1105.4599569540167,-1103.9053552835103,0.0001,850,9.999999578650115,0.4182938493183499,0.40504821452380707
11,1786,0.0,0.20550090074539185,0.0,-16.753297805786133,0.993,0.993,-1468.1230247986937,-1462.7742653157743,0.0001,850,9.999999023998207,0.4185570011828054,0.40496770595483267
11,2286,0.0,0.6684226393699646,0.0,-20.670936584472656,0.993,0.993,-1747.0940272714695,-1743.010664607203,0.0001,850,9.999999026804549,0.4188492504232206,0.4048943237586257
11,2786,0.0,0.23572620749473572,0.0,-24.687297821044922,0.993,0.993,-1784.4337567905131,-1780.4673198309754,0.0001,850,10.00000024274889,0.41912923314525213,0.4048277095467759
11,3286,0.0,0.3793319761753082,0.0,-22.214824676513672,0.993,0.993,-1648.0144923107682,-1640.793406804014,0.0001,850,10.00000144845326,0.4194228560630792,0.4047596518135746
11,3786,0.0,0.21183553338050842,0.0,-19.803152084350586,0.993,0.993,-1344.2217094558705,-1335.940315874505,0.0001,850,9.999999797717843,0.419728418791471,0.4046739503241846
11,4286,0.0,0.5085383057594299,0.0,-20.822708129882812,0.993,0.993,-1069.5060214791686,-1062.5359139635777,0.0001,850,10.000000018864624,0.42000341410857844,0.4045782194852175
11,4786,0.0,0.24088427424430847,0.0,-24.283979415893555,0.993,0.993,-944.2393725281689,-936.6420266590262,0.0001,850,9.999998901120971,0.4202554147104929,0.40448172704873986
11,5286,0.0,0.25918808579444885,0.0,-21.15738868713379,0.993,0.993,-889.9909328724199,-881.2190240549033,0.0001,850,9.99999865278747,0.4204776893124449,0.40437022221256985
12,390,0.0,0.31715473532676697,0.0,-26.97437858581543,0.992,0.992,-246.59405495901328,-247.35384831572418,0.0001,450,10.000000807206645,0.42068543871822034,0.40428700379318083
12,890,0.0,0.777614951133728,0.0,-16.07764434814453,0.992,0.992,-636.961364302908,-623.7110331023191,0.0001,450,9.999999990873139,0.4208711555775968,0.4042303541821337
13,221,0.0,0.677489161491394,0.0,-17.578027725219727,0.992,0.992,-108.3662035133048,-108.73407142934418,0.0001,550,9.99999843678016,0.42107064759296425,0.404174629365948
13,721,0.0,0.5558367371559143,0.0,-25.803516387939453,0.992,0.992,-586.7376168452297,-591.1231602930621,0.0001,550,9.999999756846712,0.42120818326779846,0.4041401178317973
13,1221,0.0,0.3902168869972229,0.0,-16.598716735839844,0.992,0.992,-1097.9609107952751,-1100.2943030560064,0.0001,550,9.999999444183302,0.421348836459918,0.4040983471080897
13,1721,0.0,0.4124979078769684,0.0,-18.527057647705078,0.992,0.992,-1473.049772475959,-1477.0359589420857,0.0001,550,9.99999929370855,0.421518767122614,0.404042830960732
13,2221,0.0,0.3670341372489929,0.0,-21.806472778320312,0.992,0.992,-1656.6764250305373,-1665.7782534122068,0.0001,550,9.999998767127506,0.42170088619219664,0.40399865728294365
13,2721,0.0,0.4813357889652252,0.0,-13.860901832580566,0.992,0.992,-1588.8886357272577,-1595.9582960989017,0.0001,550,9.999999848683112,0.4218755694370091,0.40394296311224787
14,403,0.0,0.4890715479850769,0.0,-14.494178771972656,0.991,0.991,-272.8953553985598,-273.871917183537,0.0001,950,9.999999208945017,0.4220232004752558,0.4039043638248775
14,903,0.0,0.35028576850891113,0.0,-17.36043357849121,0.991,0.991,-873.5813419336865,-875.9650084432949,0.0001,950,9.99999965995121,0.42216718028205946,0.40391888241914775
14,1403,0.0,0.23349900543689728,0.0,-17.23133087158203,0.991,0.991,-1367.1732951955453,-1372.5085659531926,0.0001,950,9.999999846395724,0.42231869343781964,0.4038947029963326
14,1903,0.0,0.18903708457946777,0.0,-18.99856948852539,0.991,0.991,-1691.2369082537216,-1696.9616173796169,0.0001,950,9.999998896702749,0.42247730993761956,0.4038550635249128
14,2403,0.0,0.13489502668380737,0.0,-18.600847244262695,0.991,0.991,-1714.1441551761532,-1723.1752621667629,0.0001,950,10.000001069796339,0.42264028635759393,0.4038200142507297
15,229,0.0,0.10577983409166336,0.0,-16.166399002075195,0.991,0.991,-88.15357534997085,-88.99863195660383,0.0001,750,10.000000367444429,0.4228366099258077,0.40377907038813854
15,729,0.0,0.24016639590263367,0.0,-19.900835037231445,0.991,0.991,-543.608663990739,-549.7446821338597,0.0001,750,10.00000100604496,0.42296828377770374,0.4037552229873577
15,1229,0.0,0.19690559804439545,0.0,-16.214330673217773,0.991,0.991,-916.7045091319062,-918.6685455272018,0.0001,750,9.999999563359399,0.42311738049014247,0.4037315760036924
15,1729,0.0,0.2861720025539398,0.0,-16.606300354003906,0.991,0.991,-1239.6856353178073,-1241.3917942506284,0.0001,750,10.000000266041594,0.42319626950396144,0.4037065199023652
16,563,0.0,0.19241899251937866,0.0,-20.78476333618164,0.99,0.99,-402.90782475068823,-404.45406329236,0.0001,800,9.999999682073623,0.4232843044803463,0.4036711100721483
16,1063,0.0,0.18671348690986633,0.0,-12.732139587402344,0.99,0.99,-934.2744393656058,-934.8593957295111,0.0001,800,9.999999854358405,0.423375608873416,0.40364721022154265
16,1563,0.0,0.14253832399845123,0.0,-18.666677474975586,0.99,0.99,-1357.9428348066954,-1360.148134677763,0.0001,800,9.999999158953086,0.42348425085883235,0.4036165006399557
16,2063,0.0,0.20006626844406128,0.0,-18.163738250732422,0.99,0.99,-1598.4033012463929,-1599.9501411611811,0.0001,800,9.99999949591921,0.4235951607192972,0.4035933810821011
16,2563,0.0,0.17780569195747375,0.0,-27.952123641967773,0.99,0.99,-1713.5099166747216,-1720.2466059981093,0.0001,800,10.00000025512519,0.4237208071704301,0.4035714821681328
16,3063,0.0,0.23641270399093628,0.0,-11.838841438293457,0.99,0.99,-1708.2505245916598,-1717.274085084339,0.0001,800,9.99999990559044,0.4238357522558451,0.4035548337674428
16,3563,0.0,0.3864683210849762,0.0,-17.659194946289062,0.99,0.99,-1511.5762557395637,-1519.0619951930416,0.0001,800,10.000000693726793,0.42393131883591934,0.40350557032458556
16,4063,0.0,0.4450664818286896,0.0,-13.495955467224121,0.99,0.99,-1276.5085020887575,-1284.8746164014958,0.0001,800,10.000000494593142,0.4240379483054386,0.4034854673379174
16,4563,0.0,0.3244284689426422,0.0,-19.324214935302734,0.99,0.99,-1124.2918111982585,-1130.8329332572807,0.0001,800,10.000000945542062,0.42416978865108307,0.4034487418563266
16,5063,0.0,0.3275202512741089,0.0,-15.510153770446777,0.99,0.99,-1078.945319066601,-1082.9045672610098,0.0001,800,10.000000470469942,0.42429186898306503,0.4034044184213652
17,140,0.0,0.24768982827663422,0.0,-14.771368026733398,0.989,0.989,-19.126736279753622,-18.973250281124557,0.0001,900,9.999999407016295,0.42440176872857477,0.40336092959790215
17,640,0.0,0.27504801750183105,0.0,-14.930253982543945,0.989,0.989,-549.1468615285463,-547.5415862283762,0.0001,900,9.999998307459954,0.4245210682467962,0.40333298678813173
17,1140,0.0,0.2061709463596344,0.0,-13.022197723388672,0.989,0.989,-1163.7181149471583,-1163.5530417200403,0.0001,900,10.000000951438343,0.4246237724902077,0.40329337393042813
17,1640,0.0,0.17343075573444366,0.0,-15.3353271484375,0.989,0.989,-1587.3505238872424,-1580.4938138408584,0.0001,900,10.000000916614885,0.42472503478351514,0.40324628097755705
17,2140,0.0,0.23616477847099304,0.0,-12.997982025146484,0.989,0.989,-1787.7956996145333,-1783.3789198306317,0.0001,900,9.999999243248496,0.42485444080336165,0.40319691064338165
17,2640,0.0,0.31707391142845154,0.0,-26.02422523498535,0.989,0.989,-1816.453051494803,-1816.069257232159,0.0001,900,9.999999619178459,0.42497055942673545,0.40316111000080834
17,3140,0.0,0.2218981385231018,0.0,-10.87344741821289,0.989,0.989,-1714.3711560021534,-1708.5208195724742,0.0001,900,10.00000068983209,0.425098291885452,0.4031272904278677
17,3640,0.0,0.16508962213993073,0.0,-21.377878189086914,0.989,0.989,-1507.1074679619037,-1499.9062448804434,0.0001,900,9.99999992865728,0.42523461911917,0.40308828969728516
17,4140,0.0,0.4047250747680664,0.0,-17.909072875976562,0.989,0.989,-1340.812782324473,-1338.4680013002144,0.0001,900,9.999999843130436,0.4253705283315525,0.40304261416011156
18,247,0.0,0.33765363693237305,0.0,-10.653051376342773,0.989,0.989,-111.2334915708106,-109.62908006061505,0.0001,550,10.000000656641424,0.42548374557441804,0.402993424924337
18,747,0.0,0.2411593794822693,0.0,-21.524106979370117,0.989,0.989,-354.1332816705732,-358.8084200802759,0.0001,550,10.000001552937855,0.4255708393298347,0.4029702482754648
19,472,0.0,0.5542126297950745,0.0,-18.483610153198242,0.988,0.988,-432.59406993334017,-436.0405466420872,0.0001,50,10.000000771497035,0.4256675487745217,0.4029210435390647
19,972,0.0,0.44589853286743164,0.0,-16.630048751831055,0.988,0.988,-820.5653523707668,-824.3426089807583,0.0001,50,10.000000637287904,0.42576234835798105,0.402893236227683
19,1472,0.0,0.260875403881073,0.0,-11.326273918151855,0.988,0.988,-990.5564205904723,-997.52227813713,0.0001,50,10.000000426975152,0.42585200247176597,0.40284484075184257
19,1972,0.0,0.7222542762756348,0.0,-20.159191131591797,0.988,0.988,-787.314003060265,-803.3232878972647,0.0001,50,9.999999278882738,0.4259326373783417,0.402803559687377
20,291,0.0,0.48407411575317383,0.0,-9.357179641723633,0.987,0.987,-245.88055860149055,-243.92848167903006,0.0001,700,9.999998986170004,0.42601165504557814,0.4027749621450972
20,791,0.0,0.2567148804664612,0.0,-15.875494956970215,0.987,0.987,-812.8291454192645,-810.9542196097077,0.0001,700,10.000001205113774,0.42606955083734815,0.40275228559346515
20,1291,0.0,0.3643012046813965,0.0,-16.032564163208008,0.987,0.987,-1287.2590213321394,-1286.7365517235285,0.0001,700,10.000000792479845,0.42614212955901093,0.4027300469005046
20,1791,0.0,0.23672643303871155,0.0,-18.566802978515625,0.987,0.987,-1745.929944157628,-1744.177875846659,0.0001,700,10.000000745678005,0.4262043872430002,0.4026987512713819
20,2291,0.0,0.3014568090438843,0.0,-11.81265640258789,0.987,0.987,-1875.5929509129162,-1865.2359734690485,0.0001,700,10.000001530968891,0.42629548750282215,0.4026782515851893
20,2791,0.0,0.2973192036151886,0.0,-18.016340255737305,0.987,0.987,-1726.0518229797526,-1714.5048741695748,0.0001,700,9.999999672045233,0.42638275270964643,0.4026495302963798
20,3291,0.0,0.5157405138015747,0.0,-11.06138801574707,0.987,0.987,-1544.0679306513373,-1543.0143158190845,0.0001,700,10.000000492557934,0.42645944467417857,0.4026159543993758
20,3791,0.0,0.6162328124046326,0.0,-19.575389862060547,0.987,0.987,-1541.8124242826361,-1537.3129639742463,0.0001,700,10.000000696775796,0.42655005922254646,0.40259254418179935
20,4291,0.0,0.9156266450881958,0.0,-13.1485595703125,0.987,0.987,-1701.5520129342356,-1699.5238129506665,0.0001,700,10.00000085427082,0.42664994977247145,0.402553522874359
21,320,0.0,0.5656801462173462,0.0,-11.656478881835938,0.987,0.987,-276.8740355994067,-277.1178133910557,0.0001,500,10.000000727937234,0.42674689557238676,0.40253160146814787
21,820,0.0,0.784623384475708,0.0,-21.515167236328125,0.987,0.987,-785.9113199846345,-786.948381764874,0.0001,500,10.00000124146929,0.4268477839483859,0.40249085108409
21,1320,0.0,0.33921197056770325,0.0,-12.480019569396973,0.987,0.987,-1244.0766790686569,-1240.863891527133,0.0001,500,9.999999757154416,0.4269584518203497,0.4024644068784382
21,1820,0.0,0.3304479122161865,0.0,-18.45540428161621,0.987,0.987,-1577.6521009041385,-1575.5141288522486,0.0001,500,9.999998293559804,0.42705704251321475,0.40243459634841583
21,2320,0.0,0.5752414464950562,0.0,-17.32021713256836,0.987,0.987,-1669.8359047428437,-1660.9247884036681,0.0001,500,10.000000751926994,0.4271735747821277,0.40239810659096614
21,2820,0.0,0.25222697854042053,0.0,-11.67458438873291,0.987,0.987,-1559.3997353224886,-1553.849889247606,0.0001,500,9.999999226183261,0.4272959456493852,0.4023655793117775
21,3320,0.0,0.5349502563476562,0.0,-11.268418312072754,0.987,0.987,-1430.8335294944134,-1421.2209434821173,0.0001,500,10.000000188926771,0.42742488285833696,0.40234399374787755
21,3820,0.0,0.25488245487213135,0.0,-17.64778709411621,0.987,0.987,-1419.7070345357602,-1416.4874666144808,0.0001,500,10.000001513161022,0.427551365812324,0.4023126607564857
22,82,0.0,0.2598097324371338,0.0,-13.397531509399414,0.986,0.986,-6.003745090970078,-6.0634858045645,0.0001,350,10.000000353050812,0.42768227861060915,0.4022761313480186
22,582,0.0,0.5115284323692322,0.0,-13.31029987335205,0.986,0.986,-506.3804014027276,-501.2354610756946,0.0001,350,10.000000069154057,0.42781090984937137,0.4022551858162833
22,1082,0.0,0.6939196586608887,0.0,-13.448850631713867,0.986,0.986,-874.3412297888668,-870.2763873465553,0.0001,350,10.000000713365061,0.4279434461154717,0.40222090048465553
22,1582,0.0,0.6279513239860535,0.0,-14.93942642211914,0.986,0.986,-1134.2115716701235,-1112.434275554654,0.0001,350,10.000001018175382,0.4280595564986546,0.4021828549856892
23,243,0.0,0.43190690875053406,0.0,-15.275367736816406,0.985,0.985,-152.49488059415006,-155.45073799063783,0.0001,850,9.999999111036905,0.4281823607632757,0.4021527166001946
23,743,0.0,0.520171046257019,0.0,-16.37450408935547,0.985,0.985,-586.0992824729495,-592.6588542166538,0.0001,850,9.999999011920053,0.42830559643777716,0.4021185173256873
23,1243,0.0,0.5671878457069397,0.0,-7.359791278839111,0.985,0.985,-952.4277212303699,-959.6958215310277,0.0001,850,9.999999466851344,0.42842522658215904,0.40208862773296006
23,1743,0.0,0.3786547780036926,0.0,-14.629020690917969,0.985,0.985,-1074.3300711480354,-1077.6611710060185,0.0001,850,10.000000025417627,0.4285314861350513,0.40206177755501127
23,2243,0.0,0.3040735721588135,0.0,-10.733160018920898,0.985,0.985,-889.4891680549778,-894.6246006620042,0.0001,850,9.999999466601782,0.428637646361174,0.402046143647176
24,537,0.0,0.20055124163627625,0.0,-11.933554649353027,0.985,0.985,-372.76285575304183,-365.38182497353705,0.0001,750,9.999999644968982,0.4287270554399864,0.40201661076997725
24,1037,0.0,0.25654295086860657,0.0,-17.860925674438477,0.985,0.985,-723.6714102202229,-714.3819386359643,0.0001,750,9.999999934309729,0.4288111945508404,0.40199981038870025
25,153,0.0,1.0519599914550781,0.0,-10.251799583435059,0.984,0.984,-82.1825447332219,-79.63060121314575,0.0001,800,10.000000339022032,0.4288883785446611,0.40196381181473223
25,653,0.0,0.273478627204895,0.0,-10.250214576721191,0.984,0.984,-531.2984167414127,-532.4683508513493,0.0001,800,10.000000769909732,0.42896829550753474,0.4019562656716225
25,1153,0.0,0.3176678717136383,0.0,-12.846749305725098,0.984,0.984,-943.7900082917657,-955.6280357306174,0.0001,800,9.999999975799058,0.4290435073279982,0.4019344499195878
25,1653,0.0,0.25532421469688416,0.0,-10.479133605957031,0.984,0.984,-1115.0065187557984,-1142.958489200706,0.0001,800,9.99999975292914,0.4291234502983909,0.4019357384027459
25,2153,0.0,0.42974570393562317,0.0,-15.742776870727539,0.984,0.984,-1075.2149947481623,-1100.6077680478393,0.0001,800,10.000000984791829,0.4292013902589125,0.40192665361220137
26,488,0.0,0.40631070733070374,0.0,-7.311052322387695,0.984,0.984,-385.48591918932937,-384.7900384410012,0.0001,150,9.999999195550005,0.42928020834126457,0.40191526610873096
26,988,0.0,0.3125794529914856,0.0,-11.488374710083008,0.984,0.984,-752.6635188851034,-746.9684502514963,0.0001,150,9.999999583541657,0.42934450572052535,0.40190623219906896
26,1488,0.0,0.1506035178899765,0.0,-13.302797317504883,0.984,0.984,-864.8114332048083,-859.4684288662783,0.0001,150,9.999999506008827,0.4293943878014799,0.40189435978778976
27,430,0.0,0.28781720995903015,0.0,-15.844696044921875,0.983,0.983,-223.12078020663475,-218.81508063308976,0.0001,400,9.999999239619571,0.42945363307187995,0.4018953267980421
