episode,step,dbg2_reward_total,dbg2_distance,dbg2_on_hit,dbg2_balance_penalty
1,1517,-1.6690003410393928,0.0,1.0,-1.0
1,606,0.0,0.9905780553817749,0.0,1.318848729133606,0.999,0.999,-15.485711457985436,-28.220225516946734,0.0001,800,5.207506174297429,0.32091794559331377,0.41859298576746184
1,1106,0.0,0.0621417760848999,0.0,-0.929815948009491,0.999,0.999,-36.8687683735278,-51.69557735704788,0.0001,800,1.4902007519198457,0.34067684516974145,0.39639478007103424
1,1606,0.0,0.042802594602108,0.0,-2.7787656784057617,0.999,0.999,-57.31086059385995,-72.22191954391462,0.0001,800,1.3103232993568954,0.3582193434340539,0.3994475143514697
1,2106,0.0,0.017984529957175255,0.0,-4.394064426422119,0.999,0.999,-75.7037410013576,-89.83075496015555,0.0001,800,1.113588233392342,0.37354808436075676,0.4033571334481973
1,2606,0.0,0.039115697145462036,0.0,-5.578597068786621,0.999,0.999,-88.87915525072903,-102.97825176827696,0.0001,800,1.891514372527843,0.3864781699701754,0.4059736174332941
1,3106,0.0,0.03731536865234375,0.0,-6.787632942199707,0.999,0.999,-96.55665103754457,-111.00650661382375,0.0001,800,1.1294851104027623,0.39721775712195534,0.4076648488328395
1,3606,0.0,0.043526120483875275,0.0,-8.639506340026855,0.999,0.999,-99.40404093351286,-113.81165359782891,0.0001,800,2.711958170330353,0.4062552515325574,0.40852549969985197
1,4106,0.0,0.05245545506477356,0.0,-9.734926223754883,0.999,0.999,-99.92739906478121,-114.32163089098302,0.0001,800,2.274405908900954,0.41447461437462785,0.40919529797424237
1,4606,0.0,0.05467858910560608,0.0,-10.333629608154297,0.999,0.999,-101.70676978969804,-116.14552551715998,0.0001,800,2.2982745642317273,0.42172192588685337,0.4097084646602771
1,5106,0.0,0.12140311300754547,0.0,-11.495856285095215,0.999,0.999,-107.6618951218639,-121.7729112867603,0.0001,800,4.5925706340726915,0.4280727803942104,0.4097600680728832
2,6962,-0.589112611394557,0.0,-0.5,-0.0
2,162,0.0,0.13910789787769318,0.0,-11.931680679321289,0.998,0.998,-1.2868298059360859,-1.2940761531804856,0.0001,650,6.492209495588363,0.43346868463238825,0.4094570287409983
2,662,0.0,0.05769412964582443,0.0,-13.668374061584473,0.998,0.998,-22.16740308642725,-22.200105483947443,0.0001,650,3.9645712159452495,0.43808606974232506,0.40877870406250394
2,1162,0.0,0.08490303158760071,0.0,-12.832940101623535,0.998,0.998,-43.179797989618784,-44.121246253341745,0.0001,650,4.488115725773879,0.4419366384147092,0.4079574394516109
2,1662,0.0,0.06123846396803856,0.0,-13.521281242370605,0.998,0.998,-62.64363478068454,-63.57007320041521,0.0001,650,3.319456745209529,0.44515084510496306,0.4071061487096276
2,2162,0.0,0.09779730439186096,0.0,-13.828474044799805,0.998,0.998,-80.50369139317793,-80.17724356997446,0.0001,650,6.24104069188506,0.44788428223382865,0.40622347546315757
2,2662,0.0,0.08432763069868088,0.0,-14.290010452270508,0.998,0.998,-92.7916811243007,-92.90052061960735,0.0001,650,4.920918333351598,0.45012185720355147,0.4054776724026222
2,3162,0.0,0.09204576164484024,0.0,-14.867145538330078,0.998,0.998,-100.46522762823909,-100.35800342189336,0.0001,650,4.954425472394436,0.4522991591152092,0.4046699609970697
2,3662,0.0,0.05058947205543518,0.0,-16.315860748291016,0.998,0.998,-99.88557879701114,-100.5734477714832,0.0001,650,3.7860117806938276,0.4540609791312844,0.4038140846129589
2,4162,0.0,0.050744764506816864,0.0,-14.88652229309082,0.998,0.998,-92.76334453927191,-92.52016179676578,0.0001,650,5.2768609958801775,0.45525333426333153,0.4031098381054765
3,11499,-0.4530923923619934,0.0,1.0,-0.3086419753086421
3,124,0.0,0.13395178318023682,0.0,-15.073912620544434,0.996,0.996,-0.28077448106894043,0.0,0.0001,400,5.424929717190071,0.455899179954346,0.40280220626805235
3,624,0.0,0.10510361939668655,0.0,-15.903084754943848,0.996,0.996,-13.76016236627271,-16.75848174547633,0.0001,400,5.858392211761623,0.4561807289524962,0.4027720958901112
3,1124,0.0,0.07725904881954193,0.0,-14.784355163574219,0.996,0.996,-31.06574424181695,-36.281801793407524,0.0001,400,6.143222578982291,0.4562050721350079,0.4026469433280413
3,1624,0.0,0.14931683242321014,0.0,-16.629173278808594,0.996,0.996,-52.0947347850245,-57.35742693241084,0.0001,400,4.976722314768802,0.4561960181303626,0.40255125401694586
3,2124,0.0,0.07365641742944717,0.0,-15.532106399536133,0.996,0.996,-65.08048194604045,-69.8442068338239,0.0001,400,8.050156214643245,0.455998619731029,0.402505319115793
4,13697,-0.4980142918142342,0.0,-0.5,-0.3086419753086421
4,426,0.0,0.13060933351516724,0.0,-17.799535751342773,0.995,0.995,-12.66279197769834,-11.296278525776007,0.0001,150,7.926340367444991,0.4554672227462963,0.40258539651274866
4,926,0.0,0.24115875363349915,0.0,-14.951436042785645,0.995,0.995,-33.64251337717749,-33.190701415825565,0.0001,150,9.999999073148368,0.45509710713230184,0.40263843754856243
4,1426,0.0,0.14249363541603088,0.0,-16.433609008789062,0.995,0.995,-55.9770478135108,-54.38771254769882,0.0001,150,10.000000683291717,0.4548590199692882,0.4025860503781936
4,1926,0.0,0.09969723224639893,0.0,-14.036730766296387,0.995,0.995,-71.2641539256558,-66.88103104389424,0.0001,150,9.668174124121565,0.45458058178307154,0.40256437302026266
5,15816,-0.7800969444405761,0.0,1.0,-0.7901234567901235
5,307,0.0,0.09104812145233154,0.0,-16.20442771911621,0.994,0.994,-6.2477592884538,-7.74205611119839,0.0001,750,7.712851469446512,0.4540616612426996,0.40256931162877163
5,807,0.0,0.24194669723510742,0.0,-12.983827590942383,0.994,0.994,-27.204104954825965,-30.51204515874891,0.0001,750,10.000000637197461,0.4536689834961998,0.4025528394838916
5,1307,0.0,0.12627598643302917,0.0,-18.92531394958496,0.994,0.994,-45.009027393260816,-48.01874849946103,0.0001,750,7.985045361676744,0.45340384291128827,0.4025543763995106
5,1807,0.0,0.44748350977897644,0.0,-17.35308837890625,0.994,0.994,-56.972327911308525,-63.36407687464273,0.0001,750,9.999999889150223,0.45306082135942655,0.4025806261370213
5,2307,0.0,0.25957685708999634,0.0,-15.651951789855957,0.994,0.994,-68.51201865535056,-74.34246923022813,0.0001,750,9.99999666116989,0.45256098450220233,0.4026455118873634
6,18179,-0.2794441243399615,0.0,1.0,-0.04938271604938272
6,444,0.0,0.13592423498630524,0.0,-15.204626083374023,0.993,0.993,-9.298657786515518,-9.733634888258404,0.0001,400,6.948162532194348,0.45195790678574393,0.40278098345778307
6,944,0.0,0.11600455641746521,0.0,-18.65538215637207,0.993,0.993,-20.24208760630063,-21.975804186902554,0.0001,400,9.99999818324559,0.4513446977064968,0.40286549880015576
7,19235,-0.23497902554198724,0.0,1.0,-0.01234567901234568
7,388,0.0,0.09810709208250046,0.0,-15.857978820800781,0.992,0.992,-10.355840479682147,-7.775407851344433,0.0001,450,10.000000208806744,0.45060535039337496,0.40304283462373
7,888,0.0,0.38962477445602417,0.0,-16.399972915649414,0.992,0.992,-31.967563477827206,-28.581088189727456,0.0001,450,9.999999287401943,0.4500862186008044,0.4031223855374871
7,1388,0.0,0.17322173714637756,0.0,-14.371099472045898,0.992,0.992,-54.13815187075411,-49.77423733374501,0.0001,450,9.726852264289347,0.44962920528287603,0.4031843489105552
7,1888,0.0,0.11947012692689896,0.0,-17.014204025268555,0.992,0.992,-73.21513230912963,-68.87665581465556,0.0001,450,9.999998614589222,0.4492735663359782,0.40319548040361497
7,2388,0.0,0.1124594584107399,0.0,-16.147775650024414,0.992,0.992,-89.09339975127793,-84.21606001964176,0.0001,450,8.061569934579364,0.4489395577371494,0.4032381662459979
7,2888,0.0,0.1269606649875641,0.0,-18.005428314208984,0.992,0.992,-99.17221070499244,-94.80854564676513,0.0001,450,8.931967496626354,0.44867745943685433,0.40325730987909286
7,3388,0.0,0.09462430328130722,0.0,-17.154987335205078,0.992,0.992,-104.00763918410021,-99.71649864786798,0.0001,450,9.999999523259294,0.44848155356756814,0.40329040448828035
7,3888,0.0,0.15132778882980347,0.0,-19.421916961669922,0.992,0.992,-102.14785785440684,-97.39582956287887,0.0001,450,10.00000044018617,0.44831134082588736,0.40326040917858036
7,4388,0.0,0.14084459841251373,0.0,-18.035921096801758,0.992,0.992,-91.53882079700465,-88.71207693074722,0.0001,450,10.000000033074809,0.4481234738453195,0.4032564208530689
8,23615,0.5285618260810403,0.0,1.0,-0.01234567901234568
8,508,0.0,0.10020431876182556,0.0,-15.846306800842285,0.991,0.991,-9.336859730470842,-6.140789485106602,0.0001,50,9.999999432943236,0.447783736238134,0.40333305831417077
8,1008,0.0,0.21750777959823608,0.0,-19.101303100585938,0.991,0.991,-25.21280701911606,-22.964379951516698,0.0001,50,9.99999787567103,0.44754679231489064,0.403364438267275
8,1508,0.0,0.08962024748325348,0.0,-19.48748016357422,0.991,0.991,-40.5388693937897,-38.138155102037466,0.0001,50,9.999999118122508,0.4473141956897692,0.40339264361241556
9,25319,-0.5208104132798896,0.0,-0.5,-0.11111111111111113
9,305,0.0,0.1286635845899582,0.0,-15.665660858154297,0.989,0.989,-7.683064503548606,-5.506205570637409,0.0001,750,9.999999548241101,0.44689819533344033,0.40343275827667974
9,805,0.0,0.13098138570785522,0.0,-19.972412109375,0.989,0.989,-21.013989459406286,-19.121281850388556,0.0001,750,10.000000518360428,0.44657123115120756,0.40348670857672486
9,1305,0.0,0.25603583455085754,0.0,-16.501895904541016,0.989,0.989,-37.10612496076522,-30.616980306702196,0.0001,750,9.99999994806705,0.4461903509958356,0.4035749945234499
9,1805,0.0,0.07397909462451935,0.0,-18.49248504638672,0.989,0.989,-59.7751366852697,-53.812506669621676,0.0001,750,9.390520357092042,0.445776718409729,0.40376414808291466
10,27082,-1.163989063754667,0.0,1.0,-0.19753086419753088
10,542,0.0,0.11089154332876205,0.0,-15.895654678344727,0.988,0.988,-17.737494935962577,-21.090990466733015,0.0001,600,9.999998747567131,0.44517602514700966,0.40400476062190105
10,1042,0.0,0.07048933953046799,0.0,-17.380949020385742,0.988,0.988,-40.709050874186524,-43.40183087632525,0.0001,600,6.290460151047332,0.4447538725083044,0.40418371121747876
10,1542,0.0,0.11253722012042999,0.0,-19.038341522216797,0.988,0.988,-53.81505552281766,-57.98208216787897,0.0001,600,9.999999773666056,0.44433679034505347,0.4043146956466198
10,2042,0.0,0.08671364188194275,0.0,-14.941925048828125,0.988,0.988,-65.41502261202157,-69.75985727656729,0.0001,600,9.999998837342828,0.443914476238423,0.4044381909853733
11,29037,-0.23456100647906242,0.0,1.0,-0.04938271604938272
11,586,0.0,0.1269473433494568,0.0,-21.86975860595703,0.987,0.987,-18.7633153252369,-15.540965664203084,0.0001,950,9.999999998735813,0.4433878272988356,0.40464895067832096
11,1086,0.0,0.29534053802490234,0.0,-16.83345603942871,0.987,0.987,-40.549753092001225,-36.9845818504328,0.0001,950,9.999998746632386,0.4429718628214066,0.4047807668644232
11,1586,0.0,0.13022303581237793,0.0,-19.093280792236328,0.987,0.987,-62.01528323166258,-57.514289837094516,0.0001,950,9.999998836347503,0.44259093908431035,0.40485728542436483
11,2086,0.0,0.18040554225444794,0.0,-15.345487594604492,0.987,0.987,-79.80565411090193,-74.56034843508166,0.0001,950,9.999998664833832,0.4423170840155328,0.40496960712448965
11,2586,0.0,0.14522738754749298,0.0,-19.281845092773438,0.987,0.987,-93.77977186064481,-88.50783656381316,0.0001,950,9.999997736765685,0.44206046986673503,0.4050667103197373
11,3086,0.0,0.18181313574314117,0.0,-16.829288482666016,0.987,0.987,-101.76006710798924,-96.70343846456376,0.0001,950,10.000000928606454,0.4418243836393836,0.40514663212759205
11,3586,0.0,0.09980757534503937,0.0,-14.041671752929688,0.987,0.987,-104.837026204599,-99.69182829424098,0.0001,950,9.999997533876755,0.44166578188144445,0.40522570393419166
11,4086,0.0,0.20762096345424652,0.0,-17.448009490966797,0.987,0.987,-105.41429766142737,-100.26644437527013,0.0001,950,9.999998124443376,0.4415404571969415,0.40531663801987056
11,4586,0.0,0.19755969941616058,0.0,-16.86310386657715,0.987,0.987,-106.98439252916837,-101.89398852018589,0.0001,950,10.000000039851418,0.44139839308503276,0.4053888339843062
11,5086,0.0,0.2773120105266571,0.0,-18.604001998901367,0.987,0.987,-112.58953989186176,-107.61684767380562,0.0001,950,9.999998848724145,0.44130215200934875,0.40545387994749227
12,34476,-0.586925134230351,0.0,-0.5,-0.0
12,147,0.0,0.13985179364681244,0.0,-18.03919219970703,0.986,0.986,-1.2826774687596156,-1.2903552810495549,0.0001,350,10.000000052247692,0.4412475186065534,0.4054846564987478
12,647,0.0,0.10232283920049667,0.0,-18.029621124267578,0.986,0.986,-22.147546283785516,-21.228128045132273,0.0001,350,9.999999688739592,0.4412077141904139,0.4055346835511057
12,1147,0.0,0.34047645330429077,0.0,-16.837764739990234,0.986,0.986,-42.928291788689215,-43.851797260217936,0.0001,350,9.99999862599228,0.44121343150594367,0.40557604733049546
12,1647,0.0,0.5107975006103516,0.0,-16.206335067749023,0.986,0.986,-64.137624465591,-64.12880367351458,0.0001,350,9.999998907772536,0.4412351609414744,0.40561771798099316
12,2147,0.0,0.10425379127264023,0.0,-16.07875633239746,0.986,0.986,-82.18881285394247,-81.42927890227523,0.0001,350,9.999999950047128,0.4412615306715611,0.4056638210865173
12,2647,0.0,0.41667822003364563,0.0,-17.032390594482422,0.986,0.986,-94.93941580672552,-94.18586329085085,0.0001,350,9.999996081770783,0.44132921516421275,0.4057081742324247
12,3147,0.0,0.16059233248233795,0.0,-17.851537704467773,0.986,0.986,-102.13767891048444,-101.47867741423391,0.0001,350,10.00000026664376,0.4414032155202147,0.4057763301083875
12,3647,0.0,0.233878031373024,0.0,-16.90826988220215,0.986,0.986,-104.71714106818634,-104.10695045362695,0.0001,350,10.000000206817825,0.4414879275839117,0.40582830393760005
12,4147,0.0,0.29102465510368347,0.0,-17.19215202331543,0.986,0.986,-105.15412761218592,-104.5716389606444,0.0001,350,9.999998325395802,0.4415987452738323,0.4058635994255524
12,4647,0.0,0.21922291815280914,0.0,-15.783613204956055,0.986,0.986,-107.19813177295381,-106.67635723126398,0.0001,350,9.999998986985393,0.4417024706232491,0.40592421818254637
12,5147,0.0,0.17204000055789948,0.0,-18.95103645324707,0.986,0.986,-113.60229695981184,-113.06817119671838,0.0001,350,9.999999101196359,0.44183248599902086,0.4059742590088084
13,39916,-0.5780226122535219,0.0,-0.5,-0.0
13,207,0.0,0.2270074039697647,0.0,-18.590059280395508,0.985,0.985,-2.705260467447542,-2.683259773376986,0.0001,600,10.000000296678582,0.44198915272863865,0.4060001874903512
13,707,0.0,0.231248140335083,0.0,-15.620280265808105,0.985,0.985,-24.06022157572358,-23.046868487739214,0.0001,600,10.000000374272268,0.44211421000127515,0.4060285101499
13,1207,0.0,0.3393442630767822,0.0,-16.55408477783203,0.985,0.985,-45.69219191859578,-44.64645551375762,0.0001,600,9.999999805093106,0.4422620239512571,0.40605668919595134
13,1707,0.0,0.12164350599050522,0.0,-14.15842056274414,0.985,0.985,-65.77339425543545,-64.66942114400294,0.0001,600,9.999998775048477,0.44242597786074334,0.40606399584709063
13,2207,0.0,0.32816532254219055,0.0,-13.207955360412598,0.985,0.985,-83.34200046658712,-81.50960226398063,0.0001,600,9.999998759913076,0.4425929841692559,0.406072084234995
13,2707,0.0,0.26364266872406006,0.0,-12.851502418518066,0.985,0.985,-95.8234674938448,-94.07773608295867,0.0001,600,9.999999898854508,0.44276647492015103,0.4060764507658795
13,3207,0.0,0.12297248840332031,0.0,-14.189018249511719,0.985,0.985,-102.38037351281125,-100.65698739826702,0.0001,600,9.999998159053206,0.4429189500637824,0.40607750547321664
13,3707,0.0,0.16288337111473083,0.0,-13.710714340209961,0.985,0.985,-104.51754645795934,-102.84049455918101,0.0001,600,9.999997748755431,0.44312608381950175,0.4060665711923135
13,4207,0.0,0.16216342151165009,0.0,-14.9362211227417,0.985,0.985,-104.99491062283613,-103.3044839359133,0.0001,600,9.99999826808604,0.44332509852235774,0.40607612420110145
13,4707,0.0,0.2718190550804138,0.0,-15.04129409790039,0.985,0.985,-107.30638229469643,-105.65871802690398,0.0001,600,9.999999523656157,0.44354241361854796,0.4060611899801717
13,5207,0.0,0.17665864527225494,0.0,-14.458760261535645,0.985,0.985,-114.55957910915923,-112.57255673614272,0.0001,600,10.000000345268075,0.443749665079012,0.40605526127828434
14,45357,-0.5867045117816486,0.0,-0.5,-0.0
14,266,0.0,0.30135560035705566,0.0,-11.976104736328125,0.983,0.983,-5.015651816129027,-5.8449778202223355,0.0001,100,9.999999106036007,0.4439472960011493,0.4060437918965162
14,766,0.0,0.20203867554664612,0.0,-11.546445846557617,0.983,0.983,-25.94208458509494,-26.929115644299458,0.0001,100,9.999999093729265,0.44416209847613003,0.40602213472662824
14,1266,0.0,0.5286142230033875,0.0,-10.201528549194336,0.983,0.983,-48.38128936748145,-48.465930600603315,0.0001,100,10.00000017464202,0.44435503553443656,0.4059954183146214
14,1766,0.0,0.2463720291852951,0.0,-15.03773021697998,0.983,0.983,-67.26984022618447,-68.254198130606,0.0001,100,9.9999992671986,0.4445503710549737,0.40595440812852696
14,2266,0.0,0.42572346329689026,0.0,-13.026817321777344,0.983,0.983,-83.6301999001907,-85.29492446779749,0.0001,100,10.000000441049165,0.444754279237509,0.40591440667022205
14,2766,0.0,0.10827562212944031,0.0,-13.691356658935547,0.983,0.983,-95.5299459186198,-96.71654588287235,0.0001,100,9.999998520494897,0.4449844019371348,0.40587355358560906
14,3266,0.0,0.07421867549419403,0.0,-11.681842803955078,0.983,0.983,-101.4376903692467,-102.70869226270987,0.0001,100,9.999998881158078,0.4452124616780823,0.4058315702840355
14,3766,0.0,0.17545977234840393,0.0,-11.86958122253418,0.983,0.983,-103.2370799711171,-104.5305606750294,0.0001,100,9.999997787114093,0.44543591990654746,0.4057941318292244
14,4266,0.0,0.14643652737140656,0.0,-8.49817180633545,0.983,0.983,-103.76518566792267,-105.07378671754397,0.0001,100,9.999998725452436,0.4456804764137969,0.4057678962120183
14,4766,0.0,0.17118220031261444,0.0,-11.65688705444336,0.983,0.983,-106.61115332371467,-107.92062603569627,0.0001,100,10.000001023629002,0.44592006697740766,0.40571967155389416
14,5266,0.0,0.23872259259223938,0.0,-14.1519136428833,0.983,0.983,-114.67131094274947,-115.58413897345316,0.0001,100,9.99999886230705,0.4461486978374207,0.4056885917699468
15,50796,-0.587886340596089,0.0,-0.5,-0.0
15,328,0.0,0.4391312599182129,0.0,-13.240967750549316,0.982,0.982,-7.490157832155034,-7.529025983711506,0.0001,750,9.999998965063442,0.446383736319256,0.40566213216965136
15,828,0.0,0.23122766613960266,0.0,-13.012801170349121,0.982,0.982,-28.134736490550964,-28.190829830068793,0.0001,750,10.000000362702952,0.4466110153011094,0.405615334586253
15,1328,0.0,0.09623250365257263,0.0,-12.93227767944336,0.982,0.982,-49.40698690655373,-50.3580153515095,0.0001,750,9.999999076940018,0.4468310525003949,0.4055729219578229
15,1828,0.0,0.27146124839782715,0.0,-13.213119506835938,0.982,0.982,-69.65752918541388,-69.75165566284755,0.0001,750,9.999999432291146,0.447075466473652,0.40553538362046654
