episode,raw_total,after_scale,health_diff_reward,duration_reward,on_hit,episode_reward
49,1.155750942977658,0.5361245215930476,1.0,0.155750942977658,0.0,73.61343147280716
50,0.33789756114738606,0.2525586195535059,1.0,-0.362102438852614,-0.3,89.20091190537738
51,0.3390908954375335,0.25322470385906043,1.0,-0.3609091045624665,-0.3,89.12917301545048
52,-2.0517118687011844,-0.6723150667478964,0.41975308641975295,-0.4714649551209373,0.0,9.139480741804855
53,-1.4253500736963312,-0.5876883874021701,1.0,-0.4253500736963311,0.0,17.180086247109003
54,0.6101116773026194,0.3789250683062709,1.0,-0.38988832269738066,0.0,19.43010282104727
55,-1.463689773013365,-0.5941047403963976,1.0,-0.4636897730133649,0.0,14.656058035693555
56,1.3179649959308697,0.5685871004284037,1.0,0.3179649959308696,0.0,41.239762523803705
57,-1.3354838727446294,-0.5718232047456558,1.0,-0.33548387274462954,0.0,20.669082628864864
58,-1.0973995181327811,-0.523219114262859,1.0,-0.0973995181327812,0.0,28.59749966182949
59,0.34031045970598434,0.2539042034937459,1.0,-0.3596895402940157,-0.3,88.91696042751902
60,-1.1828307097118373,-0.5418792691752017,1.0,-0.18283070971183746,0.0,25.324620286417012
61,0.3379341646301411,0.25257906821114756,1.0,-0.3620658353698589,-0.3,89.121421954986
62,0.3370576842449729,0.25208911194830536,1.0,-0.3629423157550271,-0.3,89.52956661092833
63,0.3353352832366127,0.2511244085633836,1.0,-0.3646647167633873,-0.3,88.79235373624098
64,0.3394227163976747,0.2534097057204905,1.0,-0.3605772836023253,-0.3,88.97019124043503
65,0.34008812984160114,0.2537804210546956,1.0,-0.35991187015839887,-0.3,88.67898933040549
66,0.34129556330656646,0.2544521674739634,1.0,-0.3587044366934335,-0.3,88.19182818608873
67,0.335949846695811,0.25146890620685486,1.0,-0.364050153304189,-0.3,86.72278097195361
68,0.34097902729974755,0.2542761820715104,1.0,-0.3590209727002524,-0.3,88.2514732818718
69,0.33949653454508494,0.2534508494718753,1.0,-0.3605034654549151,-0.3,87.75935397025472
70,0.33622164158985673,0.25162116158350434,1.0,-0.3637783584101433,-0.3,87.20570445362107
71,0.3410720712529333,0.2543279205973452,1.0,-0.3589279287470667,-0.3,87.44607759386048
72,0.3355519496347488,0.25124589854143575,1.0,-0.36444805036525113,-0.3,89.27060892942137
73,0.3366573598555153,0.25186511514955934,1.0,-0.3633426401444847,-0.3,89.1948206566755
74,0.33738587467402953,0.25227264700717955,1.0,-0.3626141253259705,-0.3,88.09117556314862
75,-1.4692644844754437,-0.5950211059661217,1.0,-0.4692644844754436,0.0,14.300048116828108
76,0.3394780772748223,0.253440562435701,1.0,-0.3605219227251777,-0.3,82.96765183569507
77,0.6351909833373687,0.38845063959499443,1.0,-0.3648090166626313,0.0,89.35189964830894
78,0.7562615385688758,0.43060872310916193,1.0,0.056261538568875724,-0.3,32.217884350190175
79,-1.4651839565583555,-0.5943507593664124,1.0,-0.46518395655835554,0.0,14.463529344898776
80,0.9413108533852341,0.4848841450320992,1.0,-0.058689146614765875,0.0,28.80009437094823
81,-0.9525637352895329,-0.4878528255305753,1.0,0.047436264710467135,0.0,31.45137156116199
82,0.5803142013493949,0.3672144443515585,1.0,-0.4196857986506051,0.0,18.05198636472163
83,-1.479543333012293,-0.5966999299080037,1.0,-0.47954333301229285,0.0,13.039481172351636
84,-1.3377025473658926,-0.5722295802232011,1.0,-0.33770254736589256,0.0,20.627357448818028
85,-1.2689255907172783,-0.5592627611538955,1.0,-0.26892559071727834,0.0,23.369789937525756
86,-2.067805468071882,-0.6740340903595492,0.41975308641975295,-0.4875585544916351,0.0,8.156344954015484
87,-1.4811158980960317,-0.5969555469910197,1.0,-0.4811158980960318,0.0,13.034076886770729
88,-1.0911142001914649,-0.521786041188741,1.0,-0.09111420019146482,0.0,27.692183363863094
89,0.3395334545528939,0.253471425740705,1.0,-0.3604665454471061,-0.3,88.40607074130632
90,0.33696662444818887,0.25203817229713293,1.0,-0.3630333755518112,-0.3,88.29546512724761
91,0.3352090145105316,0.2510535885150644,1.0,-0.3647909854894684,-0.3,87.98210359730709
92,0.34097902729974755,0.2542761820715104,1.0,-0.3590209727002524,-0.3,87.67924221283485
93,0.33642121642921735,0.25173292094845734,1.0,-0.36357878357078266,-0.3,85.04002038332902
94,0.3409604239949799,0.2542658365555584,1.0,-0.3590395760050201,-0.3,88.33527029255559
95,0.033994526520647994,0.032876892138915155,0.7901234567901239,-0.4561289302694759,-0.3,13.544615919242144
96,0.3369120103103555,0.25200761733911237,1.0,-0.3630879896896445,-0.3,86.59421828304605
97,0.3406444475041545,0.2540900744700238,1.0,-0.3593555524958455,-0.3,88.42441859888689
98,0.34382803579577365,0.2558571682069196,1.0,-0.35617196420422637,-0.3,86.29509074453026
99,0.3376598155067733,0.2524257749186034,1.0,-0.3623401844932267,-0.3,87.11286478777467
100,0.0561380002343152,0.053154038792146856,0.41975308641975295,-0.36361508618543775,0.0,85.81496189256768
101,0.33557001690132554,0.2512560275049347,1.0,-0.36442998309867447,-0.3,88.3532306536853
102,0.33936737191936933,0.2533788555958637,1.0,-0.3606326280806307,-0.3,87.45491289934971
103,0.5514967770123351,0.35546111676386066,1.0,-0.44850322298766493,0.0,16.252692085674834
104,0.3373128927072288,0.2522318408404629,1.0,-0.3626871072927712,-0.3,83.6356845610215
105,0.34027338647436395,0.253883565777177,1.0,-0.35972661352563606,-0.3,81.4243531265681
106,0.33587743674170095,0.2514283327974531,1.0,-0.36412256325829906,-0.3,78.43420426758064
107,0.33819059241413313,0.2527222910781549,1.0,-0.3618094075858668,-0.3,84.05366533238394
108,0.33723993975054006,0.252191046442609,1.0,-0.36276006024945995,-0.3,87.84922909091136
109,0.3410720712529333,0.2543279205973452,1.0,-0.3589279287470667,-0.3,86.19602748170104
110,0.33723993975054006,0.252191046442609,1.0,-0.36276006024945995,-0.3,88.32687801035013
111,0.34222961788539535,0.25497099253744543,1.0,-0.35777038211460466,-0.3,86.21315901281591
112,0.3361853787675208,0.25160085128128973,1.0,-0.3638146212324792,-0.3,87.60987956194477
113,0.3352991974365836,0.25110417057111106,1.0,-0.3647008025634164,-0.3,87.84887561603405
114,0.3364030642173003,0.2517227573212155,1.0,-0.3635969357826997,-0.3,87.4306973597136
115,0.3375867247072258,0.252384924634414,1.0,-0.3624132752927742,-0.3,86.91969374811006
116,0.3351549264024472,0.25102324814507976,1.0,-0.3648450735975528,-0.3,86.94580600223236
117,0.3404588256697481,0.253986783592283,1.0,-0.3595411743302519,-0.3,87.88026783029365
118,0.3418367571798137,0.25475286419956494,1.0,-0.3581632428201863,-0.3,85.82767855344066
119,0.33979209876832644,0.2536155416058193,1.0,-0.36020790123167357,-0.3,85.75832651331318
120,0.3366028380706813,0.2518345977452438,1.0,-0.3633971619293187,-0.3,87.4953724777779
121,0.33676645230512775,0.2519261698439587,1.0,-0.3632335476948722,-0.3,86.51672529221369
122,0.3396257864684947,0.25352287922421385,1.0,-0.36037421353150534,-0.3,85.42489314116158
123,0.336639184117054,0.2518549419448812,1.0,-0.363360815882946,-0.3,87.18990096963367
124,0.34055161375230397,0.2540384199002041,1.0,-0.3594483862476961,-0.3,87.11093237894924
125,0.10472984391023221,0.09480131679935164,0.7901234567901239,-0.38539361287989166,-0.3,17.719961495298385
126,0.335678458419335,0.25131681678581735,1.0,-0.364321541580665,-0.3,88.03879726194482
127,0.33678464071727615,0.25193634820382754,1.0,-0.36321535928272386,-0.3,86.18054204363311
128,-1.4702510362639845,-0.5951828436382712,1.0,-0.47025103626398446,0.0,14.112328631683768
129,-1.4423027485752467,-0.5905503522921698,1.0,-0.4423027485752467,0.0,15.827631583840411
130,0.6622667213453384,0.39841182695959865,1.0,-0.037733278654661584,-0.3,28.859376744194964
131,-1.485305576372312,-0.5976349912433485,1.0,-0.48530557637231203,0.0,12.33468358066116
132,0.5412082643538694,0.3511584234728741,1.0,-0.15879173564613064,-0.3,80.8398237196227
133,0.5869695400886283,0.36986818288638834,1.0,-0.41303045991137166,0.0,17.883493162180624
134,-1.270009093108699,-0.5594731302901811,0.41975308641975295,0.310237820471548,0.0,37.632814102573484
135,0.5242804761492748,0.34395275958250304,1.0,-0.4757195238507252,0.0,13.327810644157665
136,-1.4391949383238183,-0.5900286671276932,1.0,-0.4391949383238184,0.0,16.244586036973143
137,-1.0713357412103877,-0.517219743712022,1.0,-0.07133574121038766,0.0,28.266582391191935
138,-1.4919440194309654,-0.5987068761567326,1.0,-0.49194401943096544,0.0,10.44533611620731
139,0.5869439152938234,0.3698580079845799,1.0,-0.41305608470617666,0.0,17.62987753218364
140,0.34112791957105487,0.25435897246860756,1.0,-0.35887208042894514,-0.3,86.94689941675267
141,0.4910283132942011,0.32932192428281154,1.0,-0.2089716867057989,-0.3,23.78647745596052
142,0.335533884173604,0.2512357703160967,1.0,-0.364466115826396,-0.3,87.07086148383875
143,0.33745888565597854,0.25231346494099244,1.0,-0.3625411143440215,-0.3,85.48801628578363
144,0.33540747649095787,0.25116489340939296,1.0,-0.36459252350904214,-0.3,86.40670756002733
145,0.33826392289411406,0.25276323833238246,1.0,-0.361736077105886,-0.3,87.42699526416726
146,0.3377877942720727,0.25249729121341874,1.0,-0.36221220572792734,-0.3,85.60932447515046
147,0.33914615795289443,0.25325552101895676,1.0,-0.3608538420471056,-0.3,86.78777593373957
148,0.33905406286427037,0.2532041627498035,1.0,-0.36094593713572964,-0.3,87.51943307016835
149,0.33740412469915,0.2522828503875366,1.0,-0.36259587530084997,-0.3,86.32511465666214
150,0.335533884173604,0.2512357703160967,1.0,-0.364466115826396,-0.3,87.8702281801078
151,0.34044027353271306,0.2539764585224578,1.0,-0.3595597264672869,-0.3,86.9171321219486
152,-1.4273018519686516,-0.5880199245969533,1.0,-0.42730185196865156,0.0,17.2287045644538
153,-1.438316825265534,-0.5898810238119488,1.0,-0.4383168252655341,0.0,16.378687654387964
154,-1.0987742632622102,-0.5235314166442754,1.0,-0.09877426326221017,0.0,26.805005024153584
155,0.3409604239949799,0.2542658365555584,1.0,-0.3590395760050201,-0.3,86.54826534148253
156,0.33669371676338516,0.2518854637684999,1.0,-0.36330628323661485,-0.3,86.12209803745549
157,0.33841067108499917,0.252845168075851,1.0,-0.36158932891500084,-0.3,88.51911629396126
158,0.3367118979329515,0.2518956391827079,1.0,-0.36328810206704854,-0.3,86.87529883381575
159,0.3394780772748223,0.253440562435701,1.0,-0.3605219227251777,-0.3,83.37115444196121
160,0.3379341646301411,0.25257906821114756,1.0,-0.3620658353698589,-0.3,86.45964540524973
161,0.34008812984160114,0.2537804210546956,1.0,-0.35991187015839887,-0.3,85.86963927614418
162,0.3368028309402678,0.25194652730004363,1.0,-0.3631971690597322,-0.3,86.7554639295127
163,0.3373128927072288,0.2522318408404629,1.0,-0.3626871072927712,-0.3,86.5413022912873
164,0.3424732225460146,0.25510618520681594,1.0,-0.3575267774539854,-0.3,86.72755108540395
165,0.9136737929182461,0.477444900117979,1.0,-0.08632620708175387,0.0,27.159739064328036
166,0.33916458243311504,0.2532657948710757,1.0,-0.360835417566885,-0.3,85.42526194966116
167,0.3395334545528939,0.253471425740705,1.0,-0.3604665454471061,-0.3,86.85417489841018
168,0.33614912317808493,0.2515805439280165,1.0,-0.3638508768219151,-0.3,87.67673496871492
169,0.33839232119954993,0.25283492428906185,1.0,-0.3616076788004501,-0.3,84.26395285851679
170,0.34103484818548596,0.25430722299791836,1.0,-0.3589651518145141,-0.3,86.74821340762628
171,0.3379707753760987,0.25259951980722173,1.0,-0.3620292246239013,-0.3,84.75216026518044
172,0.34129556330656646,0.2544521674739634,1.0,-0.3587044366934335,-0.3,86.86384849725852
173,0.33769637179398454,0.2524462044709742,1.0,-0.36230362820601547,-0.3,87.73712452182694
174,0.3410534588047967,0.2543175714328032,1.0,-0.3589465411952033,-0.3,87.91136085955286
175,0.3378609649272069,0.25253817383452093,1.0,-0.3621390350727931,-0.3,87.72176882657465
176,0.3414260553451994,0.25452469331776745,1.0,-0.3585739446548006,-0.3,86.46053104244305
177,0.33916458243311504,0.2532657948710757,1.0,-0.360835417566885,-0.3,85.598614847404
178,0.3362760493864397,0.2516516325656238,1.0,-0.36372395061356033,-0.3,86.36452476104486
179,0.3390356493085002,0.25319389329446435,1.0,-0.3609643506914998,-0.3,87.53042047553896
180,0.33782437596897813,0.2525177310544173,1.0,-0.3621756240310219,-0.3,85.50907673300921
181,0.3352991974365836,0.25110417057111106,1.0,-0.3647008025634164,-0.3,87.3428353716453
182,0.3366573598555153,0.25186511514955934,1.0,-0.3633426401444847,-0.3,86.22219153206976
183,0.3355519496347488,0.25124589854143575,1.0,-0.36444805036525113,-0.3,86.08292545232969
184,0.3363667652209233,0.2517024322775016,1.0,-0.36363323477907666,-0.3,86.18935295098287
185,0.3379707753760987,0.25259951980722173,1.0,-0.3620292246239013,-0.3,85.25976889306227
186,0.3382089223085912,0.25273252679046193,1.0,-0.3617910776914089,-0.3,86.26391736771387
187,0.3351549264024472,0.25102324814507976,1.0,-0.3648450735975528,-0.3,86.09109870643871
188,0.3371305646984402,0.25212987691629984,1.0,-0.3628694353015598,-0.3,85.97284381724847
189,0.3353352832366127,0.2511244085633836,1.0,-0.3646647167633873,-0.3,88.02604981349513
190,-0.7095201415961343,-0.41504052764986665,1.0,0.2904798584038657,0.0,32.696726503449696
191,0.3408116633745148,0.2541830987036391,1.0,-0.3591883366254852,-0.3,85.77220699388712
192,0.3363304734606262,0.25168211018165926,1.0,-0.3636695265393738,-0.3,85.5497331351139
193,0.3371670157989228,0.25215026381537997,1.0,-0.36283298420107724,-0.3,85.77047220442854
194,-1.6879696444522123,-0.6279719891688761,0.7901234567901239,-0.47809310124233617,0.0,13.013925162765256
195,0.3394042664162487,0.25339942161328877,1.0,-0.3605957335837513,-0.3,85.22326903743472
196,0.3374954020292065,0.2523338783200069,1.0,-0.3625045979707935,-0.3,84.6226128343124
197,0.3374771429356725,0.25232367126284705,1.0,-0.3625228570643275,-0.3,87.33975402196168
198,0.8481842866624116,0.45892841573397736,1.0,-0.15181571333758842,0.0,26.087477697986102
199,0.33564230402355083,0.25129655074000457,1.0,-0.3643576959764492,-0.3,86.16662673712975
200,0.33709412084733376,0.2521094929605351,1.0,-0.36290587915266626,-0.3,86.10322256338506
201,0.3361853787675208,0.25160085128128973,1.0,-0.3638146212324792,-0.3,85.58494747206004
202,0.34053305248255444,0.2540280911775475,1.0,-0.35946694751744557,-0.3,84.86016969739795
203,0.3381539380758241,0.252701821856211,1.0,-0.36184606192417595,-0.3,86.27472678234899
204,0.3352090145105316,0.2510535885150644,1.0,-0.3647909854894684,-0.3,87.87987323307883
205,0.33537137625452346,0.25114464950954685,1.0,-0.3646286237454765,-0.3,87.72402783054008
206,0.3402177903189399,0.25385261468434633,1.0,-0.35978220968106017,-0.3,88.09213118505703
207,0.33622164158985673,0.25162116158350434,1.0,-0.3637783584101433,-0.3,85.64457123267032
208,0.6352811572430741,0.388484362110609,1.0,-0.3647188427569259,0.0,90.24378883299919
209,0.3411651609286542,0.25437967736384043,1.0,-0.35883483907134583,-0.3,91.92050435312933
210,-1.4927826356573757,-0.5988418782705904,1.0,-0.4927826356573758,0.0,10.774959161943576
211,-1.4728506648850423,-0.5956084149357689,1.0,-0.47285066488504235,0.0,14.093534375160656
212,0.3353533288432929,0.25113452866724195,1.0,-0.36464667115670707,-0.3,91.40036810066937
213,-1.4878719239562055,-0.5980500481673496,1.0,-0.4878719239562056,0.0,11.475593687050157
214,0.3366028380706813,0.2518345977452438,1.0,-0.3633971619293187,-0.3,86.33422791757133
215,0.3357869649530479,0.2513776326338464,1.0,-0.3642130350469521,-0.3,88.7472711108762
216,0.3364938433702607,0.2517735828260294,1.0,-0.36350615662973923,-0.3,93.23143619509997
217,0.3400140782888888,0.2537391836383277,1.0,-0.35998592171111116,-0.3,85.1754781202124
218,0.338098970193705,0.2526711235303928,1.0,-0.361901029806295,-0.3,91.23705567392226
219,-0.8146408481753378,-0.4489267664146751,1.0,0.18535915182466212,0.0,70.42453191728931
220,0.13091653331314762,0.11576144609860187,0.7901234567901216,-0.359206923476974,-0.3,71.40673525613389
221,0.3378792621295135,0.25254839632666726,1.0,-0.3621207378704865,-0.3,88.50631947863103
222,0.33957038185092675,0.2534920049379799,1.0,-0.36042961814907326,-0.3,86.72345327984418
223,0.5337886284703485,0.3480196805231874,1.0,-0.46621137152965153,0.0,13.749397291729977
224,0.5222074348676787,0.3430593116982593,1.0,-0.47779256513232127,0.0,13.173589066355937
225,0.3396257864684947,0.25352287922421385,1.0,-0.36037421353150534,-0.3,92.85173246415027
226,-1.4730058315597476,-0.5956337881462694,1.0,-0.47300583155974757,0.0,14.116258272912823
227,-1.4721229865382839,-0.5954893808093663,1.0,-0.47212298653828383,0.0,13.767921492861127
228,-1.4745986609765598,-0.5958940672806448,1.0,-0.47459866097655984,0.0,13.75593014358978
229,0.339441168201194,0.25341999055997916,1.0,-0.360558831798806,-0.3,93.63163986470968
230,-1.3824710064503118,-0.5802677147832667,1.0,-0.38247100645031185,0.0,18.102890036428434
231,-1.451631998127055,-0.5921084401068519,1.0,-0.45163199812705496,0.0,15.44215717795656
232,-1.484170121950679,-0.5974510798742092,1.0,-0.48417012195067904,0.0,12.171701016107658
233,0.23779398022966397,0.19211111382650525,1.0,-0.46220601977033604,-0.3,14.34975595557194
234,0.5102698820957992,0.33786668736828573,1.0,-0.4897301179042008,0.0,11.731063918839496
235,-1.3797063211442748,-0.5797800799557683,1.0,-0.3797063211442748,0.0,19.266485002751832
236,0.22824207376197353,0.1858282488751526,1.0,-0.4717579262380264,-0.3,14.057359956692654
237,-1.4714395771387891,-0.595377524399075,1.0,-0.47143957713878915,0.0,13.931588859883606
238,-1.4718984324640272,-0.5954526339485623,1.0,-0.4718984324640273,0.0,13.601842958654247
239,-1.478584822513569,-0.5965439669779445,1.0,-0.478584822513569,0.0,12.867370206519704
240,0.3355519496347488,0.25124589854143575,1.0,-0.36444805036525113,-0.3,86.99082469973966
241,0.3373676264623558,0.252262444362266,1.0,-0.3626323735376442,-0.3,88.59254002943905
242,6.4618271713670765,0.8659845669118077,1.0,0.46182717136707685,0.0,59.39718647704654
243,0.33589553651972354,0.25143847504333977,1.0,-0.3641044634802765,-0.3,89.8820732530422
244,0.33605851584425345,0.25152978844784996,1.0,-0.36394148415574656,-0.3,87.95511763919899
245,0.33764154008514463,0.2524155612449452,1.0,-0.3623584599148554,-0.3,89.47739958297055
246,0.1289750706540373,0.11424084907323907,0.7901234567901216,-0.36114838613608435,-0.3,64.97116794571778
247,0.3408116633745148,0.2541830987036391,1.0,-0.3591883366254852,-0.3,92.54843225814137
248,1.4736722801267748,0.5957427311475753,1.0,0.47367228012677465,0.0,49.38545651959777
249,0.30244259974202636,0.23221184549855087,0.7901234567901239,-0.4876808570480975,0.0,11.31556747284061
250,-1.2781360424742259,-0.5610446516995863,1.0,-0.2781360424742259,0.0,88.44313771270178
251,-0.6131239081960462,-0.3800848187054035,1.0,0.38687609180395366,0.0,45.67676560822236
252,1.2789068176793126,0.5611931158210612,0.7901234567901239,0.4887833608891887,0.0,50.136766108470525
253,-2.9357960847653684,-0.745921796134005,-0.4691358024691352,-0.466660282296233,0.0,1.7265332083956406
254,-1.4813697910751409,-0.5969967863730965,1.0,-0.4813697910751408,0.0,12.695528337206618
255,0.3390724782405891,0.25321443293801194,1.0,-0.3609275217594109,-0.3,89.26602799013487
256,0.33866776038891916,0.252988658134657,1.0,-0.36133223961108085,-0.3,88.83050868272248
257,0.3382272540200219,0.25274276323695427,1.0,-0.3617727459799781,-0.3,88.83092754267525
258,-1.4680828736012725,-0.5948272196626597,1.0,-0.46808287360127254,0.0,13.958288329463208
259,0.5187109872244047,0.34154687204337714,1.0,-0.4812890127755954,0.0,13.477104226709589
260,0.34071874739392977,0.25413141127191224,1.0,-0.35928125260607024,-0.3,90.32669453075218
261,0.33575078888344395,0.2513573577329485,1.0,-0.364249211116556,-0.3,89.6049946948625
262,0.3378609649272069,0.25253817383452093,1.0,-0.3621390350727931,-0.3,88.7017234117395
263,-0.0555237585689477,-0.05260304007199744,0.0,-0.0555237585689477,0.0,25.191865782766506
264,0.33760499468544963,0.2523951361028228,1.0,-0.36239500531455043,-0.3,89.72975229995531
265,0.3383189398344995,0.25279395648120845,1.0,-0.3616810601655005,-0.3,89.46715697094143
266,0.3376780927430271,0.252435989327289,1.0,-0.3623219072569729,-0.3,85.46282642090979
267,0.3353533288432929,0.25113452866724195,1.0,-0.36464667115670707,-0.3,86.7652831298041
268,0.3367482657037439,0.25191599222046457,1.0,-0.3632517342962561,-0.3,87.26208305066025
269,0.34163129547668997,0.2546387346721114,1.0,-0.35836870452331004,-0.3,89.64960627817035
270,0.33696662444818887,0.25203817229713293,1.0,-0.3630333755518112,-0.3,89.11476490956153
271,0.33587743674170095,0.2514283327974531,1.0,-0.36412256325829906,-0.3,84.80888142279828
272,0.33968120749253244,0.25355376009812836,1.0,-0.3603187925074676,-0.3,89.05213088534883
273,0.3406073085224888,0.2540694104509092,1.0,-0.3593926914775112,-0.3,89.15439826539887
274,0.3400511004158296,0.253759800883943,1.0,-0.3599488995841704,-0.3,87.56155192489304
275,-0.420762184049993,-0.29615243759555715,0.0,-0.420762184049993,0.0,10.467300111091076
276,0.33614912317808493,0.2515805439280165,1.0,-0.3638508768219151,-0.3,87.42536646618717
277,0.3396073164398002,0.25351258706346547,1.0,-0.3603926835601998,-0.3,88.21536461408414
278,0.3416686356665091,0.25465947893816293,1.0,-0.35833136433349083,-0.3,88.1791619300845
279,0.34110930163598635,0.25434862111527784,1.0,-0.3588906983640136,-0.3,90.34471930904584
280,0.3382272540200219,0.25274276323695427,1.0,-0.3617727459799781,-0.3,88.31052157801051
281,0.337623266478063,0.2524053483063425,1.0,-0.36237673352193694,-0.3,88.20548228944673
282,0.3391277352936087,0.25324524789956177,1.0,-0.36087226470639133,-0.3,86.75962473691165
283,0.33562422953444676,0.2512864188241284,1.0,-0.36437577046555325,-0.3,87.89119992075798
284,1.1940987611176017,0.544232001894649,1.0,0.49409876111760176,-0.3,56.9662425554043
285,0.3383372824494059,0.2528041973322194,1.0,-0.3616627175505941,-0.3,88.14863706197616
286,0.3395334545528939,0.253471425740705,1.0,-0.3604665454471061,-0.3,88.74964816262023
287,0.33662101018880236,0.251844769476767,1.0,-0.36337898981119765,-0.3,90.5352269239268
288,0.3373493800640505,0.25225224245282385,1.0,-0.3626506199359495,-0.3,88.95681226882328
289,0.3390356493085002,0.25319389329446435,1.0,-0.3609643506914998,-0.3,87.52704795623
290,0.3371123418667544,0.25211968457048933,1.0,-0.36288765813324564,-0.3,88.89362646390073
291,0.3370576842449729,0.25208911194830536,1.0,-0.3629423157550271,-0.3,89.87871054924514
292,-1.4508007084784256,-0.5919700869431983,1.0,-0.4508007084784256,0.0,15.589328984166752
293,0.33562422953444676,0.2512864188241284,1.0,-0.36437577046555325,-0.3,88.93188710002143
294,0.5379684433574496,0.34979160052402763,1.0,-0.4620315566425503,0.0,15.10669975539358
295,0.3386861375499985,0.25299891292655513,1.0,-0.3613138624500015,-0.3,82.2657069192879
